"1" "2" "3" "4" "5" "6"
"ENSG00000008130" 1.05852540360213e-05 1.02817872542581e-05 2.17687045863456e-05 1.70352961466873e-05 2.20615901826643e-05 4.55418122879942e-05
"ENSG00000078369" 0.00023602786518949 0.00025001945675112 0.000204534061358241 0.000334616305163515 0.000304416149790335 0.000255410094521976
"ENSG00000169885" 6.75165158240276e-13 1.26034185541337e-12 1.25828159902838e-12 3.84261349020059e-07 5.46426944954055e-12 3.61992823772661e-12
"ENSG00000178821" 8.11303089072072e-06 2.75482168265497e-06 4.4316706637413e-06 3.53771926949792e-06 2.15752902732461e-05 2.67842806851578e-06
"ENSG00000142609" 2.14150014061397e-07 3.3779851313285e-08 4.74128848485877e-07 4.53989697384115e-12 6.66332561990369e-10 9.04893792323272e-12
"ENSG00000187730" 9.40752874113359e-13 3.37866109879699e-12 1.50627139088293e-06 2.64476452482278e-12 4.63673333826608e-12 4.37733105472983e-06
"ENSG00000067606" 2.04987972252321e-06 3.74645968679642e-06 4.24235122945568e-11 5.62826013816518e-06 1.25903193489097e-05 2.42223204051473e-05
"ENSG00000162585" 2.00841081546205e-05 2.80881526318666e-05 1.49502912597829e-05 2.56220005584756e-05 0.000156024778986013 1.55697421570231e-06
"ENSG00000203301" 9.19156650417485e-12 2.04755821522166e-06 2.31950266171406e-12 2.5555260534738e-11 2.41302506942119e-06 3.41840893890654e-06
"ENSG00000157933" 2.62497326706823e-05 5.82330173281019e-05 1.01708506128164e-05 5.11246685863239e-05 2.96350656226365e-09 6.34598492554587e-11
"ENSG00000116151" 1.27914415276538e-06 5.0900269912222e-06 8.87567648949304e-07 6.49253929393603e-06 4.38465173373978e-06 9.92241232476144e-11
"ENSG00000157916" 5.0811342546261e-05 7.37253929814672e-05 5.43385230133068e-05 0.000106112714277728 0.000152426632218329 6.56880274826376e-05
"ENSG00000157911" 3.82093808694801e-07 9.20331050718634e-07 3.11492850502074e-06 8.18467699584867e-06 6.70423648430937e-06 1.90327020514768e-05
"ENSG00000149527" 3.40406666494392e-07 3.23366671513918e-07 4.47218290065196e-12 7.79283786856071e-12 2.94101501340508e-07 1.1921460028022e-11
"ENSG00000157881" 3.71667174423529e-07 1.57900860860937e-05 7.21570469907412e-06 1.75260827202361e-05 6.61247077859368e-06 1.91799520832268e-05
"ENSG00000197921" 4.51139765729748e-13 1.27606399619122e-12 1.15591063935326e-12 1.15279408403976e-06 2.86366692897941e-12 2.85552232331571e-12
"ENSG00000157870" 1.48901161415257e-05 2.20874984075337e-05 1.54035024116571e-10 6.25792376731757e-06 1.59208845204235e-05 2.17293549021702e-05
"ENSG00000142606" 4.81546574122745e-13 1.19574203670715e-12 1.154784921405e-12 1.92133265677097e-07 2.43279620712625e-12 2.93862929831246e-12
"ENSG00000215912" 4.06450631839939e-12 1.75306706760106e-12 2.9775694000389e-12 8.50058543394895e-07 1.6574324136154e-06 4.7833946134782e-06
"ENSG00000169717" 5.17562896964362e-13 1.22289190853962e-12 1.15786186718891e-12 1.90057939855409e-12 1.93266139369598e-06 2.85647133904531e-12
