"1" "2" "3" "4" "5" "6"
"NA19098.1.E01" 0.0930307206918592 4.21111359908876e-06 0.496493693456078 0.146463710511711 0.240070838250703 0.0239368259760501
"NA19098.1.E02" 0.286156135945128 0.0525659629115176 0.38414273815462 0.144465235887191 0.0201416292318888 0.112528297869654
"NA19098.1.E03" 0.257614991924676 7.68955738128808e-06 0.516755598535286 0.101741482386343 0.0648639165093784 0.059016321086935
"NA19098.1.E05" 5.80272426652413e-06 9.80933124256037e-06 0.635001187467649 0.253519488216227 0.104425716945636 0.00703799531497915
"NA19098.1.E06" 0.149294104007006 0.0179387540145722 0.503850237142839 0.17273700431198 0.101654099944998 0.0545258005786051
"NA19098.1.E07" 0.11763863505503 6.92386500662358e-06 0.362229220857997 0.392193590572197 0.0709491748894191 0.0569824547603504
"NA19098.1.E08" 0.246255227732253 0.000115530805704633 0.511091918660834 0.10395175665469 0.0266390961247707 0.111946470021748
"NA19098.1.E09" 0.0993373054787927 0.0419045532195126 0.470693546618309 0.15716243387078 0.0794862777558565 0.151415883056749
"NA19098.1.E10" 0.0819524677119367 1.31712752714571e-05 0.618802222941381 0.141076183938264 0.0934249979271658 0.0647309562059812
"NA19098.1.E11" 0.320608679576332 0.110712802340313 0.291023310778989 0.164464025907246 5.14636277688732e-06 0.113186035034344
"NA19098.1.E12" 0.155511244414202 0.0129527283727665 0.422848898339212 0.147312631887255 0.19536324976638 0.0660112472201846
"NA19098.1.F01" 0.31207530999497 0.000172941382828149 0.25680948765897 0.142360685065638 0.0959842516120968 0.192597324285497
"NA19098.1.F02" 0.251619534997293 0.0483346663119626 0.48641222693718 0.0576546538866741 0.0744530301024258 0.0815258877644646
"NA19098.1.F03" 0.0782745371530635 4.87165818375758e-05 0.686155294975125 0.153233402657575 0.047611816319437 0.0346762323129623
"NA19098.1.F07" 3.49446427260933e-05 8.85581090764793e-06 0.41332406852892 0.345380543758016 0.226661182388731 0.0145904048706994
"NA19098.1.F08" 0.0278882857155202 0.027833810419631 0.552420427546948 0.304428453648197 0.0827805221197383 0.00464850054996497
"NA19098.1.F09" 4.91759125362149e-06 0.00359220647262953 0.641010048086987 0.158344726958461 0.123301735584125 0.073746365306544
"NA19098.1.F10" 0.270172999400349 0.0965415717432385 0.418285882089141 0.0571869490809491 0.0966467335853631 0.0611658641009602
"NA19098.1.F11" 0.0767031423340158 2.31132124048009e-05 0.630687084173901 0.157288642879578 0.096904172958178 0.0383938444419225
"NA19098.1.F12" 0.0359329444621428 6.62956365488796e-06 0.559277291479732 0.247477361807211 0.06792257618193 0.08938319650533
"NA19098.1.G01" 7.90754780319104e-06 0.0191100647692893 0.512150712733332 0.378972002132934 0.0326776506555506 0.0570816621610905
"NA19098.1.G02" 0.143882081554822 0.064461582430235 0.440252462674377 0.0577707076738752 0.231998637380649 0.0616345282860413
"NA19098.1.G03" 0.0862855217923663 3.08845790215454e-05 0.413913539185906 0.31890824025948 0.122759679635955 0.0581021345472711
"NA19098.1.G04" 5.61809548382948e-05 0.0063762780785541 0.598535834343051 0.249418510887599 0.0844968998260116 0.0611162959099451
"NA19098.1.G05" 0.109380400459366 1.25634608048521e-05 0.579046621074337 0.170942371746053 0.0643148360567793 0.0763032072026597
"NA19098.1.G06" 0.151639741290971 0.0281169458068343 0.440210404394242 0.191539060750218 0.0843676446704364 0.104126203087299
"NA19098.1.G07" 0.171732352591622 0.0458613962757415 0.366921434906221 0.248559319083329 0.057058178506006 0.109867318637081
"NA19098.1.G08" 5.00820682733433e-05 0.0536245235165565 0.516884075094792 0.162553300070443 0.25189710732895 0.0149909119209843
"NA19098.1.G09" 8.66844451111612e-05 0.0367508915513585 0.564704090867288 0.183357498910096 0.152209338386816 0.0628914958393304
"NA19098.1.G10" 0.0713170957748762 0.0982659639013388 0.481998153678212 0.125159694947835 0.124808106402197 0.0984509852955404
"NA19098.1.G11" 0.266452728470177 0.133824682249539 0.353449937073231 0.0910263586448516 0.0382623347802526 0.116983958781949
"NA19098.1.G12" 5.29490296017971e-06 1.24159167445341e-05 0.583763637615903 0.275745458360687 0.124233348512355 0.0162398446913495
"NA19098.1.H01" 0.0564751157337381 0.123580682527987 0.530386445639508 0.144703745325134 0.0962695737090283 0.0485844370646043
"NA19098.1.H02" 0.00280945609302386 0.0742762556093357 0.42279479665809 0.325735634860426 0.130308612725951 0.0440752440531731
"NA19098.1.H03" 7.26883059517352e-06 1.09157243367872e-05 0.495570972923453 0.351072849960838 0.152175720644933 0.00116227191584391
"NA19098.1.H04" 0.0066758808163343 0.0394547497081714 0.595543625084163 0.224932738948436 0.121075759613684 0.0123172458292107
"NA19098.1.H05" 7.10997468680719e-06 0.00489574400618961 0.739292894164759 0.202650059351547 0.0526032442188439 0.000550948283973434
"NA19098.1.H06" 0.00108415462564229 4.6161944211243e-06 0.125221218541688 0.522771664030404 0.307649658268851 0.0432686883389944
"NA19098.1.H07" 0.0306517695432031 6.04516915631349e-05 0.498300128074956 0.296331433500805 0.160099481732087 0.0145567354573855
"NA19098.1.H10" 0.206215957885188 0.102016262302364 0.312773701668193 0.0955150184939403 0.23973569850166 0.0437433611486552
"NA19098.1.H11" 0.257412552979931 0.0219532147108557 0.456582686068011 0.128195523626449 0.0902631782863474 0.0455928443284058
"NA19098.1.H12" 0.000216864790749321 0.00886155366971385 0.4871865060903 0.349253220499443 0.113559730141924 0.0409221248078694
"NA19098.2.A05" 0.137141418300409 0.0675131834879737 0.355349037280619 0.138524279264303 0.245101265900623 0.0563708157660731
"NA19098.2.A07" 0.0483478310770052 0.184337840486174 0.245195668112623 0.127663654639578 0.329604622057987 0.0648503836266332
"NA19098.2.B03" 6.7268182265426e-06 0.129607276195297 0.342889330444542 0.18578145630824 0.296318528029078 0.0453966822046164
"NA19098.2.B06" 0.138689540408624 0.0622116182093638 0.298228307414754 0.0963782545162545 0.341280105753158 0.0632121736978456
"NA19098.2.B08" 0.00173890580193856 0.163259239326219 0.311430366266207 0.139873883639797 0.322941085469843 0.0607565194959949
"NA19098.2.B10" 6.87521567560504e-05 0.0696136355456058 0.431321655404484 0.118089097422918 0.347257201709221 0.0336496577610155
"NA19098.2.C01" 0.067604164039835 0.0758099854470329 0.268864615110569 0.243004385217086 0.313005113213847 0.0317117369716302
"NA19098.2.C06" 0.000812719530524187 1.24052483926071e-05 0.372430001692567 0.333056535750174 0.262480087424385 0.0312082503539567
"NA19098.2.C07" 0.068023969732349 0.0596474924266697 0.342398886964441 0.21887468525747 0.269966779277473 0.041088186341598
"NA19098.2.E08" 0.145802926030146 2.33823159107604e-05 0.364240810422138 0.156932454683565 0.303660491489185 0.029339935059055
"NA19098.2.E11" 0.125179615965149 0.103886346251559 0.272194676017387 0.107972666433775 0.319823509419923 0.0709431859122066
"NA19098.2.F04" 7.69071163521606e-06 7.36443004541554e-06 0.376123081460194 0.281357980643311 0.328603848230564 0.0139000345242494
"NA19098.2.F07" 0.000863778244207417 0.0595792472367664 0.395200637210255 0.187077513059067 0.303970876035982 0.0533079482137221
"NA19098.2.G08" 2.06364398022272e-05 0.00157767607017395 0.40824860580914 0.204969538093215 0.372058294595293 0.013125248992376
"NA19098.2.G12" 0.215586661466544 5.65995678379799e-05 0.26652757089132 0.15278420608845 0.309738276180622 0.055306685805226
"NA19098.3.A03" 0.153720421327422 0.216078597184012 0.268365777177214 0.0818115100503398 0.203555504764371 0.0764681894966419
"NA19098.3.A06" 0.215035576951375 0.0844536249235338 0.258477985933364 0.243451392750728 0.134340638108538 0.0642407813324602
"NA19098.3.A08" 0.14395589353285 0.238022661489067 0.251783638149103 0.167761561660847 0.0615012462317006 0.136974998936433
"NA19098.3.A12" 0.0599797292322825 0.0749442053845303 0.4000290890768 0.14751577582247 0.241220517477677 0.07631068300624
"NA19098.3.B01" 0.00776253456793039 0.15697711068041 0.192940621155741 0.244314170780939 0.357609080649774 0.0403964821652059
"NA19098.3.B03" 1.01194260244312e-05 0.144798649646899 0.490781524010702 0.153148541932578 0.148130060751957 0.0631311042318398
"NA19098.3.B04" 0.422696708774069 0.159435056586284 0.198850489180193 0.0600771044597327 0.0298026703878183 0.129137970611903
"NA19098.3.B05" 0.306490643796333 0.217062319988685 0.184391683688592 0.0651073563012348 0.0686786786411593 0.158269317583997
"NA19098.3.B07" 1.17833332048572e-05 0.0896068933591751 0.567213675443903 0.118793962366472 0.165221500400867 0.0591521850963778
"NA19098.3.B09" 0.00888224215322904 0.122911821469045 0.405783844342946 2.20998816926774e-06 0.452446851252183 0.00997303079442758
"NA19098.3.B11" 0.351954624307249 0.07251642232584 0.304891861689096 0.155228777173509 3.53369403035503e-06 0.115404780810276
"NA19098.3.B12" 0.394853080981545 0.110247533777631 0.151738829161717 0.104220387587809 0.0878737486840207 0.151066419807277
"NA19098.3.C01" 0.175810121671611 0.162967739640007 0.281384995474189 0.168219261978688 0.130305214684375 0.0813126665511297
"NA19098.3.C03" 0.144877611984553 0.0374612377346109 0.304296652550349 0.296671460088599 0.198846059412329 0.0178469782295591
"NA19098.3.C04" 0.113567748367932 0.0136113146642802 0.53139088867035 0.150295197142121 0.158825369613346 0.0323094815419706
"NA19098.3.C05" 0.353178824382926 0.118474839541829 0.232978484717605 0.0992476280097614 0.109587593059113 0.0865326302887665
"NA19098.3.C09" 0.446479254810616 0.154149036046165 0.14751842083226 0.0188947776423489 0.0846785132370031 0.148279997431607
"NA19098.3.C10" 0.192152984502862 0.00376144620522505 0.468103358518908 0.0750588807340391 0.223426096202677 0.0374972338362887
"NA19098.3.C11" 0.205111753725424 0.0665229957298274 0.41844816636867 0.175659829785806 0.080248893033574 0.0540083613566982
"NA19098.3.C12" 0.221330392891122 0.0574803180981904 0.2930488436929 0.25681618238962 0.109619948277911 0.0617043146502557
"NA19098.3.D02" 0.228658991037936 3.72539831122426e-06 8.16976274924998e-06 0.319790430450889 0.347770085846866 0.103768597503249
"NA19098.3.D03" 0.210632003626964 0.111831160294458 0.342923576716515 0.087296890852085 0.0976951804898425 0.149621188020136
"NA19098.3.D05" 0.364745104145664 0.180382301315471 0.180030377515742 0.0468323500419774 0.0731853497165374 0.154824517264608
"NA19098.3.D07" 0.252634606676514 0.0469059812298769 0.282383017670233 8.88019370147662e-07 0.313727694636913 0.104347811767092
"NA19098.3.D09" 0.305940109086356 0.0671488629681878 0.290238594174957 0.102269182390067 0.0873709033560091 0.147032348024424
"NA19098.3.D10" 0.135518943580034 0.11634404388398 0.397346076754784 0.142577943319072 0.167860199425474 0.0403527930366566
"NA19098.3.D11" 0.319515267789747 0.0342359970188355 0.272631004651317 0.18189025211611 0.0631001276419498 0.128627350782041
"NA19098.3.D12" 0.0362429952365117 7.99945811728105e-06 0.406928812723809 0.37808142185282 0.144253817269895 0.0344849534588466
"NA19098.3.E01" 0.422717990293788 0.0938586563465425 0.153233299921017 0.0164840870803343 0.238964728046167 0.074741238312151
"NA19098.3.E02" 0.267944747154382 0.0529713978149029 0.415407832743099 0.107226168231996 0.0895855669417103 0.0668642871139096
"NA19098.3.E03" 0.31550470174389 0.0883599748198827 0.320736126370097 0.0429758835226823 0.131661452580924 0.100761860962524
"NA19098.3.E04" 0.237302476385779 0.00248016791688205 0.39923913020834 0.221625738720446 0.0471340786295962 0.0922184081389567
"NA19098.3.E06" 9.15964718892714e-05 1.57757146537618e-05 0.0719301976800916 0.466397973766746 0.413085635516898 0.0484788208497219
"NA19098.3.E07" 0.240549512120231 0.055617270046698 9.43046114872263e-06 0.479025135732836 0.115937371706779 0.108861279932308
"NA19098.3.E10" 0.177936960902565 0.127130135181346 0.276293705957999 0.0645042396342877 0.17535465517798 0.178780303145821
"NA19098.3.E11" 0.173648833664838 0.032226733943812 0.52344868669746 0.0532838756062099 0.15593934043164 0.0614525296560405
"NA19098.3.E12" 0.0677069997910137 0.0373142071967215 0.430139212485724 0.0987110686100078 0.338220688012651 0.0279078239038829
"NA19098.3.F03" 0.362859935451733 0.0815784174605913 0.186829023148795 0.105950789805113 0.176349018897865 0.0864328152359024
"NA19098.3.F04" 0.236353758209459 1.38155713705583e-05 0.38478957316146 0.190695164408656 0.158011418448498 0.0301362702005562
"NA19098.3.F05" 0.131907355644035 0.128495647864307 0.391012071638281 0.262428173071109 0.037067846893945 0.0490889048883231
"NA19098.3.F06" 0.210088065456867 0.123541952361929 0.311832876147199 0.140936560647323 0.186011291378206 0.0275892540084758
"NA19098.3.F07" 0.399938239552499 0.0146481898391999 0.10651030770048 0.396454748459291 2.60541503972474e-06 0.0824459090334907
"NA19098.3.F09" 0.220931725208565 0.0518211539263557 0.361727272467276 0.0519032050218757 0.236796377467366 0.0768202659085614
"NA19098.3.F10" 0.397553672792415 0.0797892260799718 0.229404755528712 0.100199408406148 0.0541260801890741 0.13892685700368
"NA19098.3.G01" 1.67273892585048e-06 5.17845796472999e-06 0.621634686082972 4.52154716262136e-07 0.335614610349731 0.0427434002156898
"NA19098.3.G05" 0.388549329155115 0.19548048286084 0.261453364894223 0.0139723179488746 0.0176551884273893 0.122889316713558
"NA19098.3.G06" 0.145234327899892 0.00535465192397218 0.437759733094939 0.184138474943119 0.190612715857183 0.0369000962808959
"NA19098.3.G08" 0.0511868656537344 3.78228080446234e-06 3.12254400910986e-06 0.576238248585097 0.287424490686499 0.0851434902498559
"NA19098.3.G10" 0.239698461595115 0.16042925892092 0.355249027865132 0.0269374378903177 0.126183762890231 0.0915020508382855
"NA19098.3.H02" 0.281161530117477 0.147395950928442 0.202938007942093 0.234254860790952 0.0917931730385684 0.0424564771824677
"NA19098.3.H03" 0.227646006305311 0.21525948269765 0.184284550066571 0.131091172719315 0.0974867578832303 0.144232030327923
"NA19098.3.H04" 0.216230794291788 0.185974212266102 0.203123461664161 8.693235149029e-07 0.200034644522584 0.19463601793185
"NA19098.3.H05" 0.232885424731961 0.0584492707581865 0.29117101659592 0.151077244775655 0.226085864588145 0.0403311785501322
"NA19098.3.H06" 0.165119244955017 0.0698587711603077 0.466276556351289 0.152297469829699 0.117349633403867 0.0290983242998201
"NA19098.3.H10" 0.293773337886835 0.0198071635021434 0.324645691218414 0.104784568417607 0.149899359601805 0.107089879373196
"NA19098.3.H11" 0.210317162841401 7.37042524943381e-06 0.243426083465627 0.481280876342137 0.00993579729206174 0.055032709633523
"NA19098.3.H12" 0.138829417229302 0.0769256732302468 0.480655917036966 0.133216844991321 0.10236834672453 0.0680038007876342
"NA19101.1.A02" 0.28507038919759 0.128747454727184 0.280542916550411 0.172492492483308 0.124668838404241 0.00847790863726635
"NA19101.1.A03" 0.444845629973952 0.253008457216984 0.103866579943542 0.0490993551765189 0.0595688766188096 0.0896111010701946
"NA19101.1.A04" 0.194323004124912 0.0306572860127834 0.4389963714102 0.292749049643699 0.0432735092946998 7.79513705689108e-07
"NA19101.1.A05" 0.453068353819568 0.121632917528126 0.23382951649096 0.072937710167938 0.0809351410893214 0.0375963609040863
"NA19101.1.A06" 0.356024438491111 0.0595489132142157 0.410161766280235 0.0304685400714448 0.115841087397855 0.0279552545451385
"NA19101.1.A07" 0.364122480568936 0.290060741453586 0.124164119902233 0.017714231705482 0.0847789054065613 0.119159520963202
"NA19101.1.A08" 0.167900915258311 0.0264106460234799 0.36936915119443 0.309392536850508 0.126919407874875 7.34279839484325e-06
"NA19101.1.A09" 0.373564178224259 0.209583392761843 0.184323648261697 8.89971899416007e-07 0.133284879342081 0.0992430114382203
"NA19101.1.A10" 0.345809982142719 0.00785804849243123 0.477311527356965 0.118207154430146 0.0475130249043547 0.00330026267338451
"NA19101.1.B02" 0.435226813169274 0.127155489457483 0.201609221886097 1.31919378841708e-06 0.198878886307114 0.037128269986244
"NA19101.1.B03" 0.163861822350498 0.0620391916844151 0.569101804417158 0.0680370377475563 0.124749061422275 0.0122110823780982
"NA19101.1.B04" 0.481230444305576 0.0105568243597551 0.368330091891818 0.0671281420953555 0.0463023350300301 0.0264521623174645
"NA19101.1.B05" 0.34007476397564 0.0490420610498084 0.336496067831741 0.104341628054382 0.12824896466979 0.0417965144186386
"NA19101.1.B07" 0.429309973323094 0.111400551643827 0.205158220418465 0.0703502679737492 0.180122691255384 0.0036582953854803
"NA19101.1.B08" 0.326926482678962 0.1961291798992 0.146325287379132 0.0553286525546883 0.182643513063447 0.0926468844245698
"NA19101.1.B09" 0.450415467550747 0.19978542166466 0.199107490228553 0.046277910415065 0.045058463251563 0.0593552468894113
"NA19101.1.B10" 0.50184316493901 0.084655591316502 0.292144124998367 0.045633807685277 5.17377797197574e-06 0.0757181372828717
"NA19101.1.B11" 0.462194914738964 0.0550143732842578 0.286396184564047 0.0461330951827322 0.0991927055477497 0.051068726682249
"NA19101.1.B12" 0.302277085207098 0.0134931052731772 0.459217099808126 0.109734277174344 0.115242326964103 3.61055731516289e-05
"NA19101.1.C01" 0.333687036928146 0.0242947130744971 0.299932663517454 0.103432607071065 0.238647187077918 5.79233091980101e-06
"NA19101.1.C02" 0.167096867585539 6.10197430788155e-06 0.431770641750696 0.219375647675802 0.181748489123165 2.25189049050284e-06
"NA19101.1.C03" 0.390273963870423 0.133030007341269 0.318756779619706 0.0707449221232495 0.0704682236304185 0.0167261034149347
"NA19101.1.C04" 0.242392304902004 5.89170558643411e-06 0.446352238367501 0.188516304546532 0.122730269655785 2.99082259265699e-06
"NA19101.1.C05" 0.491418155398972 0.0649765622879936 0.145845753224152 0.194425150087662 0.0908563628809871 0.0124780161202331
"NA19101.1.C06" 0.601587005296365 0.0418665637662961 0.211014521463839 9.29617936682573e-06 0.0799456248175612 0.0655769884765711
"NA19101.1.C07" 0.547651909897946 0.0886023572872832 0.134911714626806 0.110997314590565 0.0712006201976444 0.0466360833997559
"NA19101.1.C08" 0.469015830161823 0.0820869090865586 0.155023910472818 0.0847280796423479 0.0844258814561917 0.124719389180261
"NA19101.1.C09" 0.35682086317442 0.0116885745887391 0.393158598600644 0.103462923097653 0.119748299215773 0.0151207413227711
"NA19101.1.C10" 0.4525203290143 0.0402065724083594 0.294993808886217 0.0583711383978197 0.0794914363239788 0.0744167149693248
"NA19101.1.C11" 0.397287927450798 3.99831331637114e-05 0.268366656172159 0.12039252960192 0.0780427280999065 0.135870175542053
"NA19101.1.C12" 0.305920420682839 0.0117427786328748 0.429530822294044 0.0718226501079836 0.180980258259112 3.07002314743658e-06
"NA19101.1.D01" 0.300961577555725 5.74516149294547e-06 0.233347895578245 0.424351895068954 0.0299918870763515 0.0113409995592313
"NA19101.1.D02" 0.431310542771909 7.23192682029144e-06 0.298685699111301 0.0916235564445236 0.167857155729498 0.0105158140159468
"NA19101.1.D03" 0.426486000967352 0.115444628389146 0.291784202010741 0.0931944290312916 0.0483093706181927 0.024781368983277
"NA19101.1.D05" 0.326318201687317 0.024394965836446 0.473557057758052 0.104507270855266 0.0712186520185435 3.85184437534761e-06
"NA19101.1.D06" 0.357441696295535 3.70737538156623e-06 0.267915979158898 0.317410834454327 0.00320251093572551 0.0540252717801324
"NA19101.1.D07" 0.433867906252613 0.0809710541329381 0.250011118981382 0.206173281607083 2.48416329238469e-06 0.0289741548626909
"NA19101.1.D08" 0.487093623057599 0.045744679940216 0.253659919721007 0.0513369831561825 0.0444717570673432 0.117693037057652
"NA19101.1.D09" 0.57651026198591 0.175911374144885 0.102167501013227 0.00704922516819999 0.0448128772328123 0.0935487604549651
"NA19101.1.D10" 0.439388225853974 1.19519650603802e-05 0.300527208247436 0.143964452182495 0.056473159207123 0.0596350025439109
"NA19101.1.D11" 0.572552885690443 0.0549433834960627 0.238231852796066 0.0370933249404746 0.0338657152984455 0.0633128377785085
"NA19101.1.D12" 0.334584951314676 0.0132821734227392 0.420829199442299 0.0833606840892864 0.13229451740611 0.0156484743248889
"NA19101.1.E01" 0.47298995936067 0.0152374090611684 0.241174819073992 0.0823076320198718 0.0640021064192361 0.124288074065062
"NA19101.1.E02" 0.316066982286265 2.69874221590936e-05 0.372609385018855 0.0861831380169999 0.177411152210233 0.0477023550454883
"NA19101.1.E03" 0.346244682953384 8.80504559552116e-06 0.416805330881997 0.116308467897864 0.11526312467893 0.00536958854222985
"NA19101.1.E04" 0.562627525003601 8.9862611312531e-06 0.243251495856622 0.0218923949203692 0.0717992895097254 0.100420308448551
"NA19101.1.E07" 0.431151600225174 0.0668951639746918 0.347453176068754 4.12261031848878e-06 0.102665801299303 0.0518301358217595
"NA19101.1.E08" 0.512225852458722 0.0334709407462513 0.208417618748541 0.00792250507035707 0.223149970223641 0.0148131127524876
"NA19101.1.E10" 0.517884712226784 0.0164637445728172 0.254184474204353 1.88361951741027e-06 0.177378578302415 0.0340866070741125
"NA19101.1.E12" 0.482268290762075 0.00932988149010181 0.312560314696137 0.0969037702443047 0.0468409184516207 0.052096824355761
"NA19101.1.F01" 0.233736190674915 0.015289950046869 0.419315089050721 0.132121457156219 0.173638176772401 0.0258991362988754
"NA19101.1.F02" 0.490693752175684 0.0512719419916958 0.327839367267987 0.0414328717668787 0.0131390979527294 0.0756229688450254
"NA19101.1.F03" 0.56593048996297 0.0398024906533207 0.281949063590683 0.0237574966706627 0.0579320982659503 0.0306283608564134
"NA19101.1.F04" 0.437968023497401 1.60115219775555e-05 0.258297031560472 0.218090405784772 0.0471640176803421 0.0384645099550352
"NA19101.1.F07" 0.479696077697585 0.0600774088073042 0.311205473149857 0.0610945246218058 0.0638263061476131 0.0241002095758356
"NA19101.1.F08" 0.542061321397426 0.0382548359253645 0.311028400283988 0.0640355264551256 0.0381387203070829 0.00648119563101275
"NA19101.1.F09" 0.593322232894547 0.105177623629357 0.160451599811297 2.08931943500177e-05 0.0968734901009289 0.0441541603695199
"NA19101.1.F11" 0.386720612198385 3.96213612854664e-06 0.380131079343534 0.0936068672567098 0.136096044419445 0.00344143464579733
"NA19101.1.F12" 0.398450158336502 3.56771244398332e-05 0.317506528387602 0.172540550336862 0.111458217441071 8.86837352305032e-06
"NA19101.1.G02" 0.411011335101502 0.00916377501152626 0.227133809665398 0.155406784241559 0.152580266634764 0.044704029345251
"NA19101.1.G03" 0.39576606430863 8.52884949874516e-06 0.347201905259633 0.149374300192247 0.100686271577417 0.00696292981257356
"NA19101.1.G04" 0.502912449300938 0.00606793971011127 0.21878680623345 1.30620355678342e-06 0.230412248372758 0.0418192501791855
"NA19101.1.G05" 0.516385385146669 0.0363599238377037 0.207916543260012 0.153265519942485 0.0860708402872304 1.78752590018844e-06
