"1" "2" "3" "4" "5" "6"
"ENSG00000078900" 1.8595327377994e-06 3.10497270060329e-13 3.17052667152064e-13 7.41533759851648e-06 2.20119197840861e-07 2.59436028439249e-12
"ENSG00000162592" 3.66861955540266e-14 3.48269829552244e-14 2.92366949167232e-07 1.09615083235499e-13 1.01053498282142e-13 4.63288245943092e-13
"ENSG00000235169" 6.28024608308545e-13 6.16951159959418e-06 2.16431418238837e-06 9.01199058677312e-12 7.49598231033648e-13 2.7694117922418e-06
"ENSG00000130764" 4.95370773449575e-05 4.940782048158e-05 4.29378883088328e-05 4.51032402481928e-05 5.49998683818031e-05 5.15056845603999e-12
"ENSG00000116198" 2.07413730352011e-05 1.98808582182782e-05 7.2919696634804e-06 1.71308489607061e-12 4.00041210091702e-06 6.12979849720181e-07
"ENSG00000169598" 7.29004794187305e-06 2.08890030223359e-06 5.35411322169899e-06 1.01641843933405e-05 1.33819899252219e-12 1.81905398875343e-07
"ENSG00000198912" 3.18394457792485e-05 4.32556156079088e-05 8.30995339435713e-05 4.55585498539306e-07 2.90549478072421e-05 0.000130425802043963
"ENSG00000196581" 9.68817000595577e-07 2.46667922309461e-12 8.14247160769217e-06 4.07154167634794e-07 6.4204000510284e-07 6.49014471177325e-05
"ENSG00000131697" 7.87276796713813e-06 1.22563619826938e-07 1.25103589891202e-13 7.16881697520516e-06 1.50350535912066e-05 8.485091026369e-13
"ENSG00000069424" 2.80694742650273e-13 1.64135912655604e-06 5.64664583753789e-06 2.57904253735182e-13 8.25308784492402e-06 2.26543540425888e-05
"ENSG00000116254" 3.27009822434981e-10 3.00015754432486e-10 8.92956376789386e-14 1.97413808976662e-06 2.95834270870512e-13 2.04276341165059e-07
"ENSG00000116251" 0.000744255390633567 0.00102822062390714 0.0013242307811795 9.84541971145383e-05 0.000579968821536076 2.68021026252773e-07
"ENSG00000158286" 2.16161845485804e-13 7.82002629729951e-07 1.08428822700208e-12 5.8886122473657e-06 1.39227048498925e-07 5.08329333956271e-13
"ENSG00000116237" 5.7544989008862e-05 8.58113114151455e-05 2.5609702029448e-05 9.23924681834225e-05 0.00011062809097449 0.00010110897922374
"ENSG00000173673" 1.53121870800651e-12 1.68197349602836e-06 1.01834216621033e-06 2.03680873630539e-13 9.83948308345246e-07 9.63212551301916e-13
"ENSG00000158292" 6.54188563577702e-08 1.07900332437283e-05 6.46025112803825e-06 1.08081887509846e-05 2.37387750249149e-05 2.88147923014958e-05
"ENSG00000097021" 8.75361895916312e-05 0.000122747314657174 0.000110260807363081 8.26485163179093e-07 9.9998090128165e-05 3.58950093760199e-12
"ENSG00000069812" 7.03602489589469e-14 2.03729727155702e-07 1.17787742600193e-13 1.10245692169145e-07 4.9037205991899e-13 5.7230188125229e-13
"ENSG00000187017" 5.46421077217228e-13 1.62455070669587e-06 3.15172544108576e-06 1.96747641044194e-13 4.40651264890144e-07 6.5960392501623e-06
"ENSG00000215788" 2.38981910895849e-06 5.91526967352747e-07 6.62821405142325e-07 1.76096451138108e-13 9.52639790602711e-13 2.4034480341105e-07
"ENSG00000171680" 3.11577263852303e-06 5.91056588394926e-13 1.014541099904e-06 5.01109772678382e-06 7.14219129272007e-06 8.80601665203931e-13
"ENSG00000162408" 5.49209188854855e-05 5.93567629221074e-05 9.61517165184527e-06 1.96392510237581e-05 9.21282751680071e-05 2.15082479790751e-05
"ENSG00000204859" 3.22030700749032e-06 9.32298209537556e-06 2.66873296537959e-10 2.9635591388606e-06 7.00979637470079e-06 1.21453906001904e-05
"ENSG00000162413" 2.43753597341863e-05 1.51630303139911e-05 7.17793759135477e-06 2.8944940867007e-05 2.56952593351792e-05 1.9080446791174e-05
"ENSG00000116273" 4.68981911283817e-05 2.19986637035343e-05 3.55784324128123e-05 1.58048326830439e-05 5.08384051953556e-05 0.00013744918982218
"ENSG00000041988" 2.46758965513378e-06 1.65800574426292e-05 1.32229972079604e-05 5.05256381526735e-09 4.00548731973919e-09 1.00021342188629e-05
"ENSG00000007923" 2.65173069510496e-05 3.44202756816583e-05 3.03507814861688e-05 1.6143915864932e-10 8.0115067493159e-06 7.50145956903778e-05
"ENSG00000171735" 0.000149295283335751 0.000422816070912742 0.000418364970493755 4.96105791421136e-05 0.000155625365789632 0.000163097119123237
"ENSG00000049245" 3.62032460683156e-05 4.84428474526705e-05 3.2126570941661e-05 2.50956536291363e-05 4.25723968874312e-05 4.49787485553249e-11
"ENSG00000049246" 1.07337370352823e-05 1.3712276426351e-06 2.94792974315979e-06 1.12770484263843e-06 2.10688242122415e-05 6.48414159871564e-12
"ENSG00000049247" 3.23462746264167e-13 6.81674504693123e-14 3.92086834354064e-14 6.84481949538564e-14 7.98665981963614e-14 2.09926504928141e-07
"ENSG00000049249" 2.76699402171916e-14 4.06798377748514e-14 6.02077254474336e-12 1.16464260547456e-13 1.52500951993767e-13 5.39786082821244e-07
"ENSG00000116288" 0.000840512999133934 0.00101418986858023 0.00136674319657814 0.000241185743709785 5.36661147333947e-05 0.00121975253616592
"ENSG00000116285" 2.81460810294596e-05 1.94817059709938e-06 1.58520570291687e-06 4.19034007186784e-05 5.77595244197515e-05 7.46937751606841e-05
"ENSG00000162426" 1.79678075211524e-13 2.08326879305281e-07 2.34243076955394e-06 6.45361168006307e-11 2.02754933808794e-13 2.21286643838521e-12
"ENSG00000142599" 5.42167692069112e-05 1.76225646054577e-05 8.96234699697664e-05 0.000132907943644446 0.00021586697594119 0.000268544132812982
"ENSG00000074800" 0.00142294783191698 0.00175660841648052 0.00199080079160291 0.000128353711475813 0.000994386789437312 0.00167199318415076
"ENSG00000197241" 5.34294039527713e-14 3.73655078025725e-14 8.72827872575838e-14 8.29657003289383e-07 1.63681014955023e-13 7.23214241608144e-13
"ENSG00000142583" 2.80158313884253e-14 3.41785838165259e-14 6.65071023666381e-14 2.364554169037e-13 1.20574567222411e-08 2.39883170532706e-13
"ENSG00000180758" 2.65451764373971e-13 7.9410936013845e-13 1.77505403898129e-06 1.65423523662974e-13 6.7536722399614e-06 4.30626662731428e-13
"ENSG00000049239" 8.14044843849436e-14 4.64860103556409e-06 3.11480015362177e-13 9.52210457295901e-06 6.18319294410226e-13 9.60619665613984e-13
"ENSG00000171621" 3.1108094895938e-11 7.61049887936546e-07 1.35553650478914e-06 2.1191328726803e-13 5.84269034261142e-12 2.08425690888938e-06
"ENSG00000171612" 2.1260963294484e-05 2.70153675783881e-05 2.24933998618412e-05 2.9836720079649e-06 2.09090675846658e-05 1.80354462553708e-12
"ENSG00000188807" 6.61124519488034e-11 1.73282358840417e-05 1.10965842953859e-05 2.00717101278501e-05 1.53578830609888e-05 2.87803036851996e-05
"ENSG00000171608" 6.73030347347285e-06 3.48916443619579e-06 9.67889856987022e-07 7.13086547695805e-06 5.25525026340988e-06 2.35716024160348e-05
"ENSG00000171603" 4.1101368316785e-05 3.56319999833759e-05 2.53093301649797e-05 0.000108452486593532 5.05075490478296e-05 7.86855739272639e-05
"ENSG00000178585" 1.20375167106891e-05 2.25155411319107e-05 1.57418867829213e-05 4.90668416972937e-06 4.60084790191435e-05 5.92231006423597e-05
"ENSG00000162441" 6.27821045652075e-05 4.3164267928246e-05 4.08909188572768e-05 2.30769249804953e-05 6.22016509805471e-13 5.36547653633624e-06
"ENSG00000173614" 6.68345506073367e-06 5.66516676190088e-06 6.42673237644083e-06 4.45836059587578e-13 9.63056701425784e-08 3.57420699902193e-05
"ENSG00000162444" 5.74232601890193e-06 2.26674359619537e-06 2.94807373601118e-06 1.11197551074623e-05 8.69734964776805e-08 1.34377992040075e-12
"ENSG00000130939" 5.96961448430708e-05 6.12235909676924e-05 5.99848314618609e-05 4.92963208024781e-05 0.000160161056236375 3.46546257860975e-12
"ENSG00000054523" 0.000113563393360801 5.62649667101806e-05 5.60357552496088e-05 0.000152187482556564 0.000124594329015487 1.5395921620665e-07
"ENSG00000142657" 0.000252671239910072 0.000261752319635836 0.000160776067043697 9.95756204444665e-05 0.000228303553184378 1.35824094356717e-05
"ENSG00000175279" 1.57837350716351e-05 1.98073035501495e-05 2.34727135599936e-06 1.97672249638922e-05 1.0076445098602e-05 1.02408619097929e-05
"ENSG00000241563" 3.80594203826252e-14 1.08319408960191e-06 4.14656740489679e-14 1.42195229275674e-13 7.58884074112486e-14 1.59210295924269e-13
"ENSG00000160049" 9.06263718997549e-05 8.8223986596194e-05 2.66653581797844e-05 8.84408385166898e-05 5.80750011650075e-05 0.000296149100961532
"ENSG00000142655" 1.1172909797353e-05 9.44845533128119e-06 6.35332628746389e-06 2.44433424946345e-05 2.47656943768374e-05 2.03754108401482e-05
"ENSG00000130940" 1.99073277882839e-06 4.2865933766522e-13 3.71406161564702e-06 1.66507911377078e-12 7.77223096343986e-07 8.77887984243984e-06
"ENSG00000175262" 4.62921552957848e-14 1.65637477830846e-07 2.60219053042524e-09 3.7218938804001e-13 1.03943870529423e-06 4.10974863414092e-13
"ENSG00000120948" 0.000368504898431337 0.000266808235956387 0.000289508154971913 5.09268396973021e-05 0.000250086209018633 7.39954035636186e-12
"ENSG00000009724" 1.09830948494059e-07 2.02701403775136e-13 3.58238562304951e-06 3.98403620857382e-10 5.14118150544845e-06 3.59414596986004e-06
"ENSG00000116649" 6.23009918620772e-05 0.000124062005939233 4.28181027935361e-05 3.83493277926282e-05 0.000236005299820462 3.42036599001266e-12
"ENSG00000171824" 7.42607135161446e-05 5.21580128195171e-05 1.98791845856093e-05 4.69428690153313e-05 7.28443657950587e-05 3.6966150994641e-09
"ENSG00000198793" 5.10474859610503e-05 3.22690175919393e-05 2.59081656177744e-05 6.30324834759946e-05 8.26437452178477e-05 6.93969822727053e-05
"ENSG00000171819" 1.0951502618703e-13 5.75257984975341e-14 5.5341716147963e-14 8.8426777173031e-14 2.9541356153139e-07 6.40024905549763e-13
"ENSG00000120942" 2.30257510686666e-05 2.77656335431892e-05 1.72422796585351e-05 2.78676204702034e-05 4.51246727607439e-05 6.84163050535702e-10
"ENSG00000204624" 1.68179816022009e-06 2.03130703823018e-06 5.40189602813494e-10 7.19191308670937e-07 1.93709077944711e-06 2.05360043739272e-12
"ENSG00000116661" 2.66349716718083e-06 6.59507005945442e-06 6.6663899048426e-06 2.67961801046942e-06 2.81392563845475e-05 1.32159750727134e-05
"ENSG00000132879" 5.06648394252847e-06 1.17200632017515e-06 2.9337437917341e-06 1.7774533599051e-05 3.39793357967233e-06 2.76180297620161e-05
"ENSG00000116663" 7.16085535766043e-07 5.90994448421839e-07 3.67649960052356e-13 1.78427174587747e-12 1.27295847475421e-06 5.64421251549951e-06
"ENSG00000116670" 0.00010449404642583 0.000165983199353871 0.000115617689414693 7.12249911213073e-05 0.000157902976518097 2.37729399398485e-11
"ENSG00000162490" 3.08867074152158e-05 4.99775865435299e-05 6.99576683331046e-05 4.43304661650531e-05 3.81687955626627e-05 0.00012698128702522
"ENSG00000177674" 9.78531467398177e-05 7.68939835475381e-05 0.000101706180418539 7.5219954409252e-05 1.01508111590622e-06 0.000122603267945211
"ENSG00000215910" 1.05301214577211e-13 4.59535219321435e-14 2.86206273458621e-08 3.35552498641807e-08 8.87106624641192e-08 5.00272325984825e-13
"ENSG00000177000" 1.36002477375475e-05 1.48088184606061e-05 6.67117232409036e-07 1.62814457915055e-12 2.31495740601473e-05 4.71545951932837e-05
"ENSG00000011021" 1.62004884645577e-05 6.50383584362277e-06 2.45303569961413e-13 3.32549073904464e-05 3.37047364523033e-05 1.79136266369865e-05
"ENSG00000175206" 2.20679138800628e-06 3.78752689625025e-14 2.59963288526143e-13 1.8766676653536e-09 1.50881581961437e-06 3.28823818485125e-10
"ENSG00000116685" 1.60585724439387e-05 1.92971000499156e-05 2.53501941487585e-06 2.40445483673263e-05 4.81473732412096e-05 4.18370644311359e-05
"ENSG00000083444" 2.70227800392324e-05 1.42214305645643e-05 8.43802983925387e-13 7.27308231475221e-05 1.37624043322508e-05 7.63150317622072e-07
"ENSG00000116688" 4.72311555987647e-05 3.00811421271854e-05 2.03314930633341e-06 7.04059514314035e-05 0.000134364814301894 1.41417975625354e-10
"ENSG00000116691" 6.37154356350428e-05 7.99405235343816e-05 4.31902432253427e-05 3.95688683430173e-07 0.000138016153006958 0.000106618293795574
"ENSG00000120949" 1.95666725024656e-05 4.72031023250383e-13 1.27111960558338e-07 3.26929936711891e-05 2.82093123648795e-05 1.81884198750454e-05
"ENSG00000028137" 3.08055083548039e-06 7.36838406967034e-14 1.75389836078206e-06 1.34190799572865e-12 8.72475761425933e-08 8.73473171141169e-06
"ENSG00000048707" 2.12297758792577e-05 7.39400194057676e-06 1.64919485398535e-05 1.62650777614175e-05 6.64301143649049e-06 7.71978348872064e-05
"ENSG00000162496" 2.81968679125419e-05 4.64106401945541e-05 9.00898263462763e-06 5.70197308419232e-05 8.6964310072726e-05 1.60133766983395e-08
"ENSG00000204518" 5.79036844675453e-14 1.11932469304178e-07 3.29339534766808e-14 3.27740113053854e-11 1.94791307645225e-13 2.82655461832908e-13
"ENSG00000188984" 5.52018917801889e-14 4.72596174390214e-14 4.41854668811625e-14 3.17631314689355e-12 5.42562916410058e-08 1.53879576457392e-13
"ENSG00000179172" 9.01402106463391e-06 1.45778130706959e-06 3.0372730784774e-06 7.77459192570506e-06 1.48538711213083e-05 2.85485299352815e-12
"ENSG00000162494" 7.44520230744201e-14 2.40218320964304e-07 1.30179328627422e-13 2.31274303653748e-13 2.68650003745246e-06 2.42831274275659e-13
"ENSG00000162493" 8.65443572694856e-05 1.33477184939936e-05 5.2913975175545e-05 0.000137251971156485 0.000177716656294047 0.000116442145283758
"ENSG00000116731" 1.46109080844463e-05 1.22371107825224e-05 1.10111261007603e-05 2.61402562465359e-05 1.79182332002441e-05 4.08355550819969e-05
"ENSG00000189337" 9.44176336355825e-06 1.02994598458112e-12 1.05959101582185e-05 1.08051410151708e-05 2.52227309763646e-10 4.92476889199664e-05
"ENSG00000171729" 7.27691774313712e-06 8.01210140301357e-06 1.22645931932085e-06 2.05494323267526e-05 2.33229545073767e-05 4.98620847706897e-05
"ENSG00000204464" 7.87943648897293e-14 6.44835668741109e-07 3.48478552350509e-13 2.70582891899044e-13 1.73575377871761e-08 3.44423483448265e-13
"ENSG00000142621" 4.82740728906619e-07 4.1827846820937e-06 2.21845240276916e-13 1.78261348391407e-13 8.61618061782574e-13 2.5554844151533e-05
"ENSG00000142634" 5.58482740968783e-06 1.54864611943313e-05 7.05751994191756e-06 5.52623081469892e-06 3.70365249241791e-06 5.58431777455736e-12
"ENSG00000162438" 1.014020449882e-13 6.1121133539922e-14 2.98874667628139e-14 5.60554040922327e-09 7.38033760879815e-14 3.72608179774932e-13
"ENSG00000142615" 3.6323400458567e-14 9.07703693483523e-09 2.98877083419725e-14 6.44291273859253e-14 5.94293799421366e-14 2.56740488782158e-13
"ENSG00000132906" 1.09600641083834e-07 2.19104087709494e-05 1.49246693662253e-05 1.31526838446283e-11 2.19782626468395e-09 4.90222888512594e-05
"ENSG00000116138" 2.36937314493713e-05 8.99763987659453e-06 1.86608835723523e-07 5.18404920228978e-05 2.63965515681763e-05 0.000109657991957717
"ENSG00000116771" 5.13615216959587e-06 3.54974914645278e-06 4.82012162655511e-06 5.18215166123065e-13 1.19593504751675e-06 5.92756048786606e-12
"ENSG00000197312" 8.24639516055238e-05 3.4578168489153e-05 2.69722826455869e-05 9.8568026542366e-12 0.000130599731619566 0.00013677362094912
"ENSG00000116786" 1.28863765296744e-05 2.08271891038341e-05 1.01923816929898e-05 1.18973959296536e-05 3.72421539102669e-05 1.08102534528014e-11
"ENSG00000162461" 1.84608688179519e-13 6.35289045664565e-07 8.00102061773837e-14 5.44745251700228e-07 6.12801560256797e-13 3.6866238601533e-06
"ENSG00000162460" 1.00362344376781e-13 7.34996420851673e-07 6.5848367282779e-14 2.38437260495212e-13 1.85729781857196e-08 2.93155525163369e-13
"ENSG00000162458" 3.79471196027721e-05 3.11442779260245e-05 1.13817953797085e-05 3.83727409197283e-05 8.46958128718679e-05 0.000126157134217358
"ENSG00000065526" 6.94736708010051e-05 1.57958207825219e-05 1.21556256342024e-05 0.00011167877412235 0.000112385442200132 0.000106207570041881
"ENSG00000116809" 1.49799407055796e-06 3.64478077628579e-06 3.73180927143809e-06 1.61479997656711e-05 1.52308696598065e-05 2.3032064170457e-12
"ENSG00000183888" 9.17602038579007e-14 7.37410719871907e-14 2.38422177423288e-08 2.51983456625115e-08 3.06023573327064e-11 2.62818699133109e-08
"ENSG00000173641" 3.93864764732443e-13 2.06578986744776e-07 5.10268363369448e-14 6.57258001052641e-08 1.12725924861104e-13 1.18781567791172e-12
"ENSG00000186510" 6.34902189148934e-13 1.71193676210522e-13 1.24532246772846e-06 2.47683340718746e-13 2.04995177194423e-13 5.52339408275259e-06
"ENSG00000184908" 1.38757495170553e-06 1.54523883483578e-13 3.22265040241496e-08 1.10602990536621e-06 8.06908504220397e-13 3.88305605939703e-13
"ENSG00000185519" 4.05481393756717e-14 1.07993092231811e-13 1.22511003881954e-13 1.03199266527811e-06 9.41590935997256e-14 4.35751505420545e-08
"ENSG00000142627" 8.34343939193866e-06 1.60382232097121e-06 3.60898949900757e-06 2.53147971615086e-05 1.17319842343797e-05 5.01767063380089e-06
