"1" "2" "3" "4" "5" "6"
"NA19098.1.A01" 0.217975903979427 0.0831382066107289 0.547460073688658 0.000352331080475092 0.121229394266939 0.0298440903737716
"NA19098.1.A02" 0.385526178126894 0.00108059368647536 0.475563968469332 0.000138301458162962 0.137395598451992 0.000295359807143824
"NA19098.1.A04" 0.182544413433208 0.175061182434463 0.540965341644706 0.0321890851016305 0.0590655254192149 0.0101744519667782
"NA19098.1.A05" 0.290503869199741 0.0894481097822479 0.512245202758641 0.0118808870512406 0.0835176549271232 0.0124042762810064
"NA19098.1.A06" 0.318961336088663 0.117448250530087 0.480896852907653 0.000575203446240395 0.0786964860935956 0.00342187093376153
"NA19098.1.A07" 0.342891840383281 0.045518111493731 0.480371714699846 0.000293481457226989 0.122188425383875 0.00873642658204006
"NA19098.1.A08" 0.372041447804408 0.0780523214944409 0.388903959768281 0.000168231354551993 0.142555161592328 0.0182788779859902
"NA19098.1.A09" 0.276866672065795 0.0823168842718829 0.541102334639129 0.000508966172053428 0.096331062292733 0.002874080558406
"NA19098.1.A10" 0.359284363588821 0.100859175678322 0.412988401450147 0.00505818245214577 0.0956482891973398 0.0261615876332246
"NA19098.1.A11" 0.248184790247404 0.100337460122021 0.541444930937148 0.00746330717643046 0.079107203665145 0.0234623078518516
"NA19098.1.A12" 0.310731140924726 0.0532070721570129 0.55291479661501 0.000251315713363013 0.0768176665792541 0.00607800801063373
"NA19098.1.B01" 0.44767327176856 0.00219745367651671 0.419907021629994 0.000121046684789646 0.124266053498726 0.00583515274141297
"NA19098.1.B02" 0.312466717316078 0.0788874080070436 0.501899336530879 0.00232667840124314 0.0954893022227066 0.00893055752204935
"NA19098.1.B03" 0.151728920647543 0.151384253774424 0.551760267272689 0.000395175363595925 0.112884837073316 0.0318465458684322
"NA19098.1.B05" 0.278001275140336 0.118997429076161 0.499869109809346 0.000596028844826705 0.0767651289715843 0.0257710281577465
"NA19098.1.B06" 0.298021979091372 0.0921212462749241 0.497117527791915 0.00235829898270654 0.0620934638520077 0.0482874840070746
"NA19098.1.B07" 0.397227284733168 0.0268094957163933 0.473723908073135 0.0011635936598772 0.0963950385036797 0.00468067931374688
"NA19098.1.B08" 0.311505509230513 0.0679818238831217 0.486575000429514 0.000295843327422892 0.105319291657953 0.0283225314714761
"NA19098.1.B09" 0.130923837292198 0.184758036046384 0.555263625649088 0.00522925366070762 0.0767740774760921 0.0470511698755306
"NA19098.1.B11" 0.206001707894998 0.160287061358188 0.534887890029598 0.0124853937482944 0.0525548721844404 0.0337830747844818
"NA19098.1.B12" 0.358450846819531 0.0852582587460041 0.447546235935042 0.00127886258471058 0.0815794555953029 0.0258863403194087
"NA19098.1.C01" 0.342792988745443 0.0226891140553546 0.542519464772371 0.000232240547309217 0.0867225004363901 0.0050436914431316
"NA19098.1.C02" 0.412722322488387 0.0291041570602119 0.456883732015224 0.000317075151030488 0.0865559890196805 0.014416724265466
"NA19098.1.C03" 0.309585144131305 0.0563116283400515 0.49707583117452 0.020795480668465 0.0909892842585071 0.0252426314271517
"NA19098.1.C04" 0.322407064367786 0.0860347107449577 0.502274047044747 0.0193285301250914 0.0490109875825999 0.0209446601348189
"NA19098.1.C05" 0.25836109319819 0.130656664521852 0.499549541445275 0.0196314343343127 0.0540608873779899 0.0377403791223793
"NA19098.1.C06" 0.324938880807518 0.22373678909176 0.300896159856919 0.0243920032045819 0.0531776304225595 0.0728585366166618
"NA19098.1.C07" 0.307435334972759 0.087179354283286 0.534221523648818 0.00122620949484231 0.0556574622028215 0.0142801153974733
"NA19098.1.C08" 0.246701874104346 0.107750822617392 0.559189493459109 0.00028898104705983 0.0640367200878708 0.0220321086842224
"NA19098.1.C09" 0.297625468017006 0.108547787721895 0.525392988531306 0.000332760789317158 0.0470048121350457 0.0210961828054302
"NA19098.1.C10" 0.419984188617801 0.0135321620302684 0.491129453602303 0.00636966407204176 0.056409631317833 0.0125749003597523
"NA19098.1.C11" 0.341466371681386 0.106120116621201 0.476832458915902 0.0143858488991455 0.0423919871631292 0.018803216719236
"NA19098.1.C12" 0.167738566803144 0.148025211041679 0.569659878284973 0.0297307326765714 0.0603800481151721 0.0244655630784608
"NA19098.1.D01" 0.255124127732432 0.0955077494336481 0.540443756792805 0.0421839740132985 0.0366424770843255 0.0300979149434907
"NA19098.1.D02" 0.29464930296129 0.131046985880395 0.491603920431201 0.0273902110223968 0.0237175774778887 0.0315920022268283
"NA19098.1.D03" 0.40199846179068 0.0139441697002169 0.510341231495983 0.000546531001433637 0.0719501973436733 0.00121940866801247
"NA19098.1.D04" 0.368539752543678 0.148857311463644 0.398501983697735 0.00794480364447043 0.0531242805159225 0.0230318681345505
"NA19098.1.D06" 0.384852322997968 0.132054789625645 0.419820512520975 0.0100172803683034 0.038654566901342 0.0146005275857659
"NA19098.1.D08" 0.228790585025784 0.0929526076915413 0.575778455956388 0.0449622435106264 0.0224762892703461 0.0350398185453144
"NA19098.1.D09" 0.178415124120592 0.103416324306892 0.618239498350803 0.0335703267509722 0.039922872111599 0.0264358543591419
"NA19098.1.D10" 0.31949975921389 0.0419753803241461 0.576890408014371 0.0369400106089431 0.0200039724139373 0.00469046942471202
"NA19098.1.D11" 0.202595358773038 0.190665175245657 0.544008634804151 0.0108047462150864 0.0388317909513091 0.0130942940107585
"NA19098.1.D12" 0.441357189358355 0.000525993931921056 0.501210115252747 0.00204309656915157 0.0416426215631589 0.0132209833246659
"NA19098.1.E01" 0.279726313650009 0.13677846260435 0.54430150334527 0.0144214515553823 0.0168225762796066 0.00794969256538253
