"1" "2" "3" "4" "5" "6" "7"
"ENSG00000107984" 6.13940867449311e-14 3.44999517742756e-07 4.01300427197644e-08 1.89259769408305e-13 1.49132090071369e-10 1.04629011081644e-13 1.86614717894069e-13
"ENSG00000150275" 1.52810799785025e-13 3.22856424784453e-13 1.17330915048016e-13 1.92772857710642e-13 9.30429585452557e-09 1.10197850172538e-13 2.29789286560105e-06
"ENSG00000249860" 4.4620833074445e-13 4.25213953106974e-09 1.03773045812325e-07 1.87187589971674e-13 5.95978928997777e-07 3.79253556094223e-07 7.02686492414492e-13
"ENSG00000122952" 0.000171246644105662 0.000233673866393759 0.000109754933832905 9.97585644236934e-05 0.000117680258842628 7.1899599985072e-05 1.01918086268556e-05
"ENSG00000151151" 8.24100602196018e-06 5.92813778683501e-06 7.72399396430379e-06 6.79045538469229e-06 1.07538829952001e-12 1.1892865694051e-05 5.20679854052924e-05
"ENSG00000122873" 0.000228738620247041 0.000168160500529406 9.66941640134357e-05 0.000211897368769242 6.82033425604257e-05 8.29520932449811e-05 0.000303619343404727
"ENSG00000072401" 2.89941796480348e-05 5.54933452848984e-05 0.000103605274562399 4.18231081855621e-05 4.21157138268215e-05 1.96438351850672e-05 4.18186129140415e-05
"ENSG00000108064" 0.000194423678423987 0.00016750091809861 0.000271654194941317 0.000156644527763579 0.000190247912801509 2.13962204901908e-05 7.27714194162494e-12
"ENSG00000122870" 3.13620159333007e-13 5.74929418742918e-14 1.95221687769793e-13 3.5637124724894e-06 2.23424748455936e-13 6.9566142375605e-06 7.90411471773837e-08
"ENSG00000165443" 1.12783013844741e-13 9.58573438125389e-14 1.81234724355891e-13 2.21293940236843e-13 1.79950333389197e-06 1.03519262225951e-06 1.74048773080979e-06
"ENSG00000148541" 9.70600448542785e-14 6.07149476147426e-10 1.20930211056719e-13 9.87717094432384e-14 2.45801136629573e-06 1.11465608854058e-06 2.14276999050131e-13
"ENSG00000165449" 6.50667420919241e-10 3.22790350899237e-05 5.72021637065152e-05 2.62341957565903e-13 9.31335787035523e-05 6.77677154150064e-06 1.65915086812993e-11
"ENSG00000108091" 7.35885541307657e-05 4.02720943709982e-05 0.000160060711110999 6.7735711111468e-05 9.36285729951409e-05 6.28088624359983e-05 4.08476486685369e-06
"ENSG00000151150" 1.67495068047063e-06 3.28348214424344e-05 6.07658182494414e-05 3.60541799184046e-05 4.05804292477893e-05 6.26549377355468e-05 0.000120727451143339
"ENSG00000170312" 0.000195433194359401 0.000169412331733583 0.000159262927663307 0.000583864935095937 0.000182227367461356 1.00655218116399e-11 1.4062687701914e-05
"ENSG00000072422" 1.23262494623886e-05 1.39795669805506e-05 1.89363790380743e-06 1.16657891476262e-05 1.12587577280284e-12 1.15109104138183e-05 1.3372671753526e-05
"ENSG00000196932" 4.8417707850968e-08 6.80454695915322e-06 2.43978710237135e-13 1.59998948880122e-13 2.09184106423817e-12 3.46115679169973e-06 2.35679849426436e-05
"ENSG00000150347" 4.91893415641003e-06 6.63623604444427e-07 3.91350457408287e-06 2.80652443229338e-06 2.38413281955029e-06 1.12449631301131e-06 2.13343957811933e-05
"ENSG00000182010" 1.97466893874061e-05 6.23685133296352e-05 2.08461546991666e-05 8.81264890378568e-05 0.000103058963786023 5.82474931924628e-06 0.000245778638157001
"ENSG00000138311" 1.54829059005326e-13 2.45030934714832e-06 3.47058491830235e-13 2.64554807843329e-13 8.45872037989536e-06 1.84355347449103e-13 3.82802919381867e-13
"ENSG00000181915" 1.23334925699055e-05 2.65987001912945e-05 5.96950624608015e-05 4.72320153588426e-05 9.27602514143652e-05 1.18995476465669e-09 9.66141042802029e-12
"ENSG00000122877" 3.12302228617448e-13 4.53643642743375e-07 4.30844394602612e-06 9.12118094059974e-14 3.6104218154586e-07 1.12265768434485e-11 1.68393193853972e-05
"ENSG00000148572" 4.87547423242322e-05 3.24843779305183e-05 5.28875175711432e-05 9.55222853274157e-05 8.26239566554799e-13 1.06825485133718e-05 0.000124021635081198
"ENSG00000171988" 0.000105116852931953 0.000110331875916166 0.000309287714955381 0.000233284346683457 0.000472950356918367 0.000332673161052512 0.00101437326956639
"ENSG00000165476" 2.18458163600233e-06 8.2842635147886e-06 3.32330306452117e-05 4.69370385655055e-05 7.14219489507029e-05 6.19544653977101e-05 0.000109016728153009
"ENSG00000183230" 3.31914587517963e-14 4.35745098841809e-07 5.48226611272217e-14 7.14197940886513e-11 1.70501911167285e-13 7.78617440311101e-14 1.87830242368308e-13
"ENSG00000198739" 2.91021970136067e-13 5.87338362987006e-14 1.39174480799244e-10 1.27865616014555e-06 1.63323841139987e-13 1.62716417468212e-12 1.80328873875796e-05
"ENSG00000108176" 1.19302927618074e-06 9.62821271416437e-06 1.6337368892082e-13 1.62227356558694e-07 3.34368461115567e-13 1.13542608817403e-05 5.71332019558337e-05
"ENSG00000096717" 4.64163772703537e-05 4.33378641689764e-05 0.000113230370385077 4.28467584907681e-05 5.43671926775835e-05 1.71966566857695e-05 5.6299063693457e-12
"ENSG00000148634" 7.84454051052257e-08 1.29891675292308e-05 3.73577175235707e-05 2.90593053207297e-05 4.12186792335723e-05 6.41801878183642e-05 0.000261593355564186
"ENSG00000138347" 3.24563009356935e-14 3.32862980019613e-14 5.06216198200807e-14 1.38068883512537e-13 7.28309786961953e-14 7.35841255236471e-14 4.38435788868258e-08
"ENSG00000179774" 3.82842715912512e-07 5.23915459876226e-07 8.5128479060476e-13 8.44585112274171e-07 1.93861275197592e-13 1.46567892788764e-13 2.91118062441607e-08
"ENSG00000108187" 2.53185812584393e-06 7.15659430311532e-06 1.16330800318972e-06 1.85700788047572e-06 8.8892263041232e-13 6.03400878996529e-06 1.1501245870103e-05
"ENSG00000096746" 0.00035083533111921 0.0003702905881897 0.000427544663168883 0.000322597434431779 0.000214128105492559 0.000149686900594177 1.12786771423714e-10
"ENSG00000204130" 1.39774806714213e-05 4.97053454015103e-07 3.33967301635973e-05 4.48706994481017e-06 3.98254798183251e-05 1.46695558431844e-05 6.47477179914244e-12
"ENSG00000138346" 5.93407405467427e-05 3.08747526419602e-05 5.23010444152581e-05 4.4443564449341e-05 7.70542417395714e-05 3.10125573336085e-05 7.24805775957665e-07
"ENSG00000122912" 8.54778720874199e-06 4.2305341574121e-09 1.30709890172015e-09 6.42496654989368e-06 1.31855816329154e-05 1.18808927362106e-05 2.49977125764342e-05
"ENSG00000138336" 4.97547048581223e-05 2.95771865394391e-05 9.32192022058518e-05 8.47972660699373e-06 0.000122909435903516 8.90624489069587e-05 0.000294561081697192
"ENSG00000060339" 0.000256536671520746 0.000263004833378014 0.000528018899966227 0.000339376149754801 0.000718518446014799 0.000196005701473883 1.44305078579957e-06
"ENSG00000165730" 2.18735722839973e-13 3.87591741783552e-06 5.49171337854648e-06 1.8068124769632e-13 1.77159456152444e-13 2.39212521702108e-06 2.87182033741921e-06
"ENSG00000107625" 5.23716653334336e-05 4.46426532028463e-05 5.47477894966371e-05 9.43075501985983e-05 0.000106480121649371 1.517350566035e-05 3.92569673553456e-05
"ENSG00000165732" 0.000745861467762159 0.000603397683113917 0.00087662816785888 0.000523516995252426 0.000641662566688216 0.000109142655561303 0.000695492395291216
"ENSG00000198954" 4.42870582491603e-05 5.73725262339315e-05 6.07506610865491e-05 4.12693056696014e-05 3.99759595790704e-06 1.55826840847504e-09 5.57707750907584e-05
"ENSG00000122958" 0.000107335418416368 6.02232273743127e-05 9.17668032234832e-05 0.000117374223024255 6.13781577996394e-05 6.36917968561703e-05 1.55783641208295e-09
"ENSG00000156502" 2.33876721095905e-05 2.52305792336939e-05 4.24569536289579e-05 5.75760561767288e-13 6.09828203261334e-05 4.35670674729844e-06 0.000114974808242499
"ENSG00000156510" 2.76912716014475e-07 5.19588072570279e-07 5.25766137698847e-14 5.05239563756999e-14 7.45852789591075e-14 1.39221760769812e-13 2.32928324061e-07
"ENSG00000156515" 6.24839003562367e-05 5.01568466368678e-05 0.000131491832528167 7.2379510411086e-06 5.4016943480011e-05 0.000121779704052001 0.000419405691892295
"ENSG00000075073" 3.5850823156421e-13 2.76486242872363e-13 4.44431900569087e-14 5.79825517714807e-14 1.02181727652011e-13 1.39084190921935e-06 2.33183693899289e-06
"ENSG00000099282" 2.79913862453747e-13 1.01773221664427e-05 1.17290425184566e-06 3.23436583566042e-06 5.29430018167539e-13 1.41672597032889e-05 4.77888833412864e-13
"ENSG00000171224" 7.99884055974545e-06 2.20800825408199e-05 9.05598986113977e-06 2.02554973962515e-05 8.38467527418146e-13 1.4035751232729e-10 2.04071089542121e-12
"ENSG00000197467" 3.24539403803268e-13 1.64730903529069e-11 5.29774207885637e-06 8.33175981603103e-06 1.1573892596304e-12 1.2302844094252e-05 1.2635900442362e-05
"ENSG00000099284" 3.81787461739213e-06 2.63960682587239e-05 1.0034783399057e-05 1.97945376274046e-13 4.582736976275e-13 1.18296360098049e-05 3.0366764750149e-13
"ENSG00000042286" 4.46421593922823e-07 5.19558344043691e-06 8.27898133369349e-06 1.2068724513421e-05 1.99226475364939e-10 1.60058381320838e-13 8.85613064477468e-13
"ENSG00000156521" 1.63381906455258e-13 1.71293935751332e-05 2.36724301767903e-05 1.88055691807223e-06 7.98722787612804e-06 3.91847471587934e-06 3.16737538682249e-05
"ENSG00000079332" 0.000176027421378038 0.000219291960607561 0.000263926398775721 5.86325739192187e-07 0.000252194019179749 0.000241836911617621 0.000425676388312325
"ENSG00000180817" 0.000419988942691428 0.000259245813322069 0.000253809408869892 0.00035668359855447 8.93841994647361e-05 0.000186961770151469 0.000726544697893543
"ENSG00000148734" 2.98936342430104e-14 6.11294049585299e-14 1.07768219093689e-13 5.12206693658942e-14 6.87569636864946e-14 1.45215319282668e-13 1.57838290883065e-06
"ENSG00000172731" 1.09838734321059e-07 1.6574079116617e-05 7.97555995838652e-06 8.53659163173739e-06 4.50630652202311e-13 1.99023895340103e-05 2.22776933637444e-11
"ENSG00000148730" 0.00019073174151673 0.000128667552121837 0.000302991419238798 0.000111699746210746 6.58085781480506e-05 0.000111564377563234 0.000511286408224009
"ENSG00000156574" 2.79505062035848e-06 4.36447595062793e-13 1.08053467353052e-06 1.12006871665907e-06 1.37532215293605e-12 4.73718197378254e-06 1.24215103329175e-12
"ENSG00000197604" 1.72452731266732e-13 4.38343851363833e-07 8.80483049637688e-14 4.74504229068784e-13 3.52624302556758e-13 1.21406175494089e-06 2.90555564436982e-13
"ENSG00000107719" 1.56412115640857e-05 9.18303066514771e-06 2.64132808081526e-05 6.72246273567779e-06 1.38325361993159e-05 2.56587640874555e-05 9.61012522750778e-05
"ENSG00000180644" 2.99165062485821e-13 2.59886039944667e-07 1.07736378151932e-13 4.55727598249529e-14 6.61726263105105e-13 1.28697130904123e-13 1.64697293309329e-13
"ENSG00000138316" 5.43146959155573e-07 1.15141482758866e-06 1.83522883620551e-13 1.76274905251728e-13 1.32501797330186e-13 1.79723107667517e-12 7.48909398773451e-08
"ENSG00000166224" 7.19580887284508e-06 6.94339182931731e-05 8.57833395794149e-05 4.60088052474794e-05 8.99762326711632e-05 4.57092604009041e-05 1.83030758429972e-10
"ENSG00000166228" 6.68775094536106e-05 0.000109948276173139 6.50074928288957e-05 4.95790602791554e-10 2.47058828281628e-05 3.67878812487743e-05 5.85360604823436e-07
"ENSG00000107731" 7.06793902124235e-06 3.24148022120379e-05 4.51098149722942e-05 1.87457533504923e-05 3.51429837699517e-05 5.78098768330757e-05 0.00013365991915554
"ENSG00000198246" 2.91872248159677e-06 1.06232374632524e-05 1.0041773290846e-05 1.17331458573072e-07 3.5510703849177e-05 2.94863522293308e-05 8.64792764316405e-12
"ENSG00000107736" 3.8486936183136e-06 1.23559346194184e-06 3.41639860570108e-10 2.35042866458286e-06 4.70777365622661e-06 7.00807695134328e-13 4.87732084935255e-06
"ENSG00000214688" 3.48684402894551e-07 2.95323357067576e-13 2.75046060010062e-13 9.52258013122625e-14 3.26548355012177e-06 1.41716416993528e-06 3.87436574858048e-06
"ENSG00000107738" 4.02896348513174e-14 7.88766798641158e-07 1.536125919453e-13 1.87031311443614e-07 6.10183952537823e-14 2.37357716403292e-13 2.19860521377868e-13
"ENSG00000197746" 0.000173449042462057 0.000239100442334892 0.000149379693523536 0.00033407281878325 0.000455253234770637 0.000686969795142147 2.22458156338277e-10
"ENSG00000122863" 1.47517467357004e-12 6.88494636277698e-07 4.05008295655611e-06 3.65374726939602e-06 1.89308937783277e-10 9.47653714556901e-06 4.62818649180115e-13
"ENSG00000107742" 6.19975400970131e-07 7.20536377600474e-07 8.73415650321165e-14 2.63459480105576e-12 2.29532267273587e-13 1.25221979097799e-13 3.50820299652913e-13
"ENSG00000138303" 3.39294210805065e-05 5.39553266554833e-05 2.0282439456267e-05 6.29438845689992e-05 3.10053925210675e-05 3.30473690290118e-06 3.95289509337609e-12
"ENSG00000166295" 3.16917609869275e-05 7.23831811645652e-05 5.77582391518243e-05 3.56246948983435e-05 3.88646696649594e-05 6.11955069351194e-05 1.10731443176875e-11
"ENSG00000168209" 7.7425611458848e-06 1.44078672296352e-05 2.72015731349729e-13 1.19279679047939e-05 1.18695332141663e-09 3.98273713888535e-05 7.777036956047e-06
"ENSG00000148719" 1.61190725103501e-05 7.97939943156024e-06 2.44969556509844e-05 5.36353622916994e-06 3.19267844863996e-05 2.64511866012868e-07 1.82933065502052e-12
"ENSG00000107745" 4.10801968266722e-05 4.08420648619029e-05 3.85787119409298e-05 7.43284411706586e-05 1.35857074993026e-05 1.89505037574961e-05 8.74100601153927e-12
"ENSG00000156026" 5.39142241635606e-05 1.62282376556094e-05 7.26187089353253e-05 6.85059286949125e-07 1.47539877793605e-05 3.2479236167841e-05 8.65298858958246e-08
"ENSG00000138315" 7.43171017529829e-13 3.6973084390858e-14 3.44940508055877e-14 4.81549239992707e-08 1.98930313929766e-13 7.13048277677854e-14 2.19125072056466e-13
"ENSG00000122884" 2.33803919936696e-06 2.0093022220036e-05 2.61498132883185e-08 3.91613085133982e-05 4.73421310307508e-05 7.71542805423323e-05 7.18415553429205e-05
"ENSG00000166321" 2.35224636300912e-06 1.76722287264388e-06 6.94228521429137e-06 1.81287187094173e-13 1.67117386067017e-05 1.68014065311783e-12 9.10961997969701e-13
"ENSG00000122882" 6.28016330514894e-05 5.73001361862584e-05 5.74530059476379e-05 9.91973405978798e-05 9.13085279153831e-05 2.69130066687958e-08 4.10197144112462e-10
"ENSG00000138286" 7.83175567522613e-06 1.42658625115562e-05 3.31281616193921e-05 3.31761534964403e-12 6.10552946904136e-05 2.48191909725745e-05 1.6019298945906e-12
"ENSG00000213551" 8.30388857838227e-06 8.04517747551915e-06 6.66506633071173e-08 4.86565985658657e-06 5.52181149387993e-06 2.17806652843493e-12 5.87056328396432e-13
"ENSG00000182180" 0.000279026917590377 0.000220404186017401 0.000172104441351394 0.000279714554485517 6.07699251787706e-07 0.00011378739583464 0.000298149557335344
"ENSG00000156042" 2.18306823588153e-13 1.12014822099135e-06 3.23878224679829e-06 7.41968684017443e-13 1.10553439967143e-05 3.47962346128859e-08 1.22270752211543e-12
"ENSG00000138279" 0.000106571069984859 0.000105742237388576 0.00011218540956398 0.000100637459576636 3.55219016430633e-05 1.6502589425734e-05 3.47995403679761e-11
"ENSG00000166343" 4.84801066284402e-08 9.16340935082853e-07 1.11918126096351e-13 2.54885602010324e-06 5.50705466096432e-13 5.840431120094e-06 1.66202418281644e-12
"ENSG00000107758" 2.53568349886287e-05 2.33353173336864e-05 4.0641662067889e-05 3.09918214018136e-05 2.958011223324e-05 1.59572355682096e-05 5.20571697728216e-05
"ENSG00000166348" 2.10326253388814e-06 2.6162651127649e-05 3.47276822995076e-05 1.69722605634004e-05 1.97842427127158e-05 1.91139085236544e-12 5.40604574591273e-05
"ENSG00000177791" 2.08741636185131e-13 5.51699484056508e-08 3.59901079611901e-06 4.12668853781706e-13 2.48131361102055e-13 2.41871134311104e-06 9.95599229054646e-06
"ENSG00000166317" 6.35680440394738e-14 8.18050473138682e-07 8.27716098022382e-14 1.19570943409919e-06 2.18472940549382e-13 4.87674314795453e-06 6.72466232049373e-07
"ENSG00000172650" 1.59751191918677e-13 1.04600937399877e-13 7.90050204439919e-09 1.91769863247479e-09 3.24385316974448e-06 3.94484592161581e-06 6.3823308861699e-13
"ENSG00000176986" 3.40894401816077e-05 5.20450572759619e-06 8.47885604843465e-05 2.31943982595207e-05 2.28273627983474e-05 6.32300079204453e-06 6.19311016262346e-12
"ENSG00000196968" 6.53255411479884e-08 8.46677431429976e-06 1.40654904233815e-08 1.78891488039457e-05 3.21247412941826e-05 6.33741015168962e-08 5.96137122967799e-05
"ENSG00000172586" 0.000359679179708831 0.000270668990847741 0.000254950431012521 0.000294829733576015 2.83812055473991e-05 9.67721379619563e-05 2.74069781082908e-11
"ENSG00000214655" 3.39496059162728e-06 1.01060524109026e-05 6.24904492073511e-06 2.29321858728667e-06 1.31550616040186e-05 2.06579655728611e-06 5.85549114974096e-13
"ENSG00000272916" 4.4243633453139e-14 6.58902997649549e-14 2.03048782422966e-06 1.33092810780358e-13 1.55429470683315e-13 1.07155246785473e-13 3.57716327725922e-13
"ENSG00000166507" 5.69874312186911e-14 5.71751113379962e-07 6.40805729359425e-14 6.67889004314919e-14 7.25094178862417e-14 1.724209657409e-13 1.83003253378698e-13
"ENSG00000148660" 1.06149465743105e-05 2.3669986740634e-05 5.46172913257544e-05 5.22933657663113e-06 3.61402142077117e-05 5.37964097898552e-05 6.43352340007886e-05
"ENSG00000122861" 8.43577602132994e-13 7.11796760637619e-06 4.44926549279992e-06 3.70451764858733e-08 3.79409556684985e-05 5.42977804412228e-06 3.63643026950222e-05
"ENSG00000222047" 3.68118737563521e-14 7.59669418195356e-07 5.61678413910181e-14 9.95197150711607e-14 9.06307555363062e-14 6.18648485451552e-14 1.64962736778348e-13
"ENSG00000035403" 0.000225576015167116 0.000125854593553881 0.000554508609611125 0.00015685776977446 0.00069531169689323 0.000236920992755778 0.000524038364727492
"ENSG00000185009" 3.67212559812244e-05 4.00907759913321e-05 8.31916233337356e-05 4.37217550582028e-05 3.19358036101878e-05 6.59519076405665e-06 8.28009810687682e-11
"ENSG00000156110" 8.38775795338887e-05 0.000108214945634826 4.09201565273338e-05 0.000118297253759817 6.55505985939102e-05 3.14479855347999e-05 2.2141976054269e-05
"ENSG00000156650" 3.36623367872046e-05 6.06634547864644e-05 8.70992180403918e-05 4.11546598371242e-05 9.97921092831542e-05 3.15232820888814e-05 5.61652530684288e-05
"ENSG00000188716" 2.69099650551994e-14 3.35132761215514e-14 2.08761113519391e-10 3.65879165065163e-14 9.46337795608812e-14 1.13351107348938e-13 2.30838025671675e-06
"ENSG00000079393" 2.16623716969618e-06 2.37451514091123e-07 1.9581627391848e-13 1.76583902972914e-13 3.50241554918387e-13 2.62500901480335e-12 4.46075289851951e-13
"ENSG00000156671" 1.1641576216911e-05 3.68057140839629e-05 1.36543236464602e-09 1.9536904201477e-05 2.14046982352098e-05 9.68678810874708e-06 0.000135363452848103
"ENSG00000165637" 0.000177198649104466 0.000174999670646925 0.000149446810618474 0.00014262809022224 5.75398787198772e-05 6.1548759147932e-05 0.000125731165103589
"ENSG00000165644" 1.63244914014551e-13 3.49000093359425e-06 1.66569779646509e-06 2.34363212644701e-06 4.21060774198573e-13 1.32920035881814e-12 2.7765072396125e-05
"ENSG00000165655" 5.35949753481472e-14 3.41642687783212e-07 1.9009124924988e-13 1.67341284188468e-07 1.13691266493642e-13 2.46887125589747e-13 3.52691715979391e-06
"ENSG00000148655" 7.06371573212258e-14 2.19922356992294e-08 9.6392845212511e-07 9.31963401934402e-07 1.08937994623737e-13 1.68789309096128e-13 2.21453635858816e-12
"ENSG00000156113" 1.67301584986844e-06 1.50408073450833e-06 1.32708827534496e-13 1.46889006469732e-11 8.09783898286421e-06 3.33930882885439e-06 5.11719446141857e-06
"ENSG00000151208" 0.000125272577741609 0.000162441032488469 0.000245526234605715 4.39531811468621e-05 0.000163389535641396 3.66479314410775e-05 5.53442331283921e-12
"ENSG00000204049" 1.55324642523707e-06 2.29973164889464e-13 1.65555651497906e-11 2.56519166624998e-13 2.59469949431916e-13 1.40382164131918e-13 2.52237622984168e-13
"ENSG00000148606" 6.12742610597654e-05 4.0563218205917e-05 5.30333673892777e-05 1.77446030796194e-05 7.01408456583876e-05 2.82860228859364e-05 0.000106585663948473
"ENSG00000138326" 0.00248251859722173 0.00197278953726263 0.00143165413831331 0.00252843264152095 0.000548964735227459 0.000946344883436463 0.00194953886238639
"ENSG00000108175" 2.25340671035931e-05 2.60784370047833e-05 7.73135727752451e-05 6.68098798965858e-06 5.32834049086633e-05 3.01145576427632e-05 8.22682663227323e-05
"ENSG00000108179" 9.51336256403799e-05 4.68270380145697e-05 0.000131546075170508 6.57159322397899e-09 6.19107418279633e-05 6.54325634498713e-05 7.38564817753674e-05
"ENSG00000165424" 1.28576967640503e-05 4.00133785476906e-06 1.04338434745094e-06 1.66926702314387e-05 3.96420985906985e-06 1.03298263794338e-05 1.0519536900485e-12
"ENSG00000253626" 5.34261325285636e-05 5.17862303336033e-05 6.30051198107019e-05 4.72325217162488e-05 9.12597816664492e-13 6.85046590824654e-05 2.5581230010664e-12
"ENSG00000133661" 4.40622838356797e-14 2.34453672352912e-07 1.09547346767949e-06 5.32971068731922e-14 1.2673578000407e-13 1.23468438653654e-13 1.62873452266749e-13
"ENSG00000133678" 2.65585537607934e-05 5.41791213040101e-05 4.99451355773795e-05 2.5141262578958e-05 6.4541780660934e-05 5.94555335947564e-05 1.12548168666583e-07
"ENSG00000189129" 1.50386017783025e-11 9.50131860476468e-06 5.41653408546289e-07 2.32077202849075e-13 1.80450999123061e-13 7.73017659870676e-06 1.41741183729849e-12
"ENSG00000122359" 1.90643844097053e-05 2.72154254907563e-05 2.35632838422023e-05 2.3882494647441e-05 2.21940328235532e-05 3.53147643769242e-05 0.000164739822847425
"ENSG00000151224" 5.63186489031903e-06 1.06996177278114e-05 1.30523452121751e-05 1.61433851768359e-05 1.19055938453915e-06 2.94698741963966e-12 4.38308182572238e-05
"ENSG00000170788" 4.72196646322037e-14 5.85610311417621e-08 1.415683854516e-07 2.30417852918661e-13 6.09125229717105e-14 8.73549270065976e-09 5.15929859671758e-13
"ENSG00000133665" 5.1281717355291e-06 1.5145754720277e-06 1.09212588540753e-06 8.62031773932901e-06 4.5673844328297e-06 5.10542008122346e-06 1.59547083094059e-05
"ENSG00000122378" 0.000139595759223725 0.000165657287499333 8.21678203236362e-05 0.000102041417195936 0.000166206936611016 5.84791335607099e-05 4.17991179931924e-08
"ENSG00000108219" 2.57577810975173e-05 2.09014421814523e-05 2.83747271889145e-05 4.66133326575632e-05 7.92420257946549e-05 6.4687228536127e-05 0.000129029308290496
"ENSG00000178217" 2.71529081245347e-14 3.61955197903133e-14 5.4813943918377e-14 1.30974399046906e-13 5.73563346959237e-14 9.10365411828542e-07 1.92272926292959e-13
"ENSG00000185737" 2.47972476957671e-13 1.52012175857617e-13 1.73970898824555e-06 9.85440449246031e-10 3.93503770886283e-06 1.82545973428589e-13 5.2508909106086e-06
"ENSG00000165678" 0.000288239989738452 0.000291243766564327 0.000246671859853155 0.000284950157310475 0.000102686812648346 5.61122904248705e-07 5.73188423595296e-11
"ENSG00000148600" 1.45850780639138e-10 5.55413464494448e-06 8.81970322536711e-07 1.96005150403305e-12 1.14193154459425e-05 5.35600500250765e-13 1.45607264174849e-05
"ENSG00000204033" 3.03919665084318e-07 1.05927568901258e-07 1.03536391587437e-13 7.2181046946167e-14 2.21568411084187e-13 7.64323735331561e-14 2.18848165676613e-13
"ENSG00000148604" 8.46755446134059e-14 1.52098506828068e-13 2.07190335778497e-08 4.53767087711822e-14 8.7701099552092e-14 9.59616279997302e-14 1.46288011976931e-13
"ENSG00000107771" 1.33973404437039e-05 2.08814573167231e-05 2.47271386958025e-05 1.14450985854186e-05 6.56897337723168e-06 1.16785509331313e-07 0.000131923755472572
"ENSG00000182771" 3.16872526097889e-14 1.30345936530313e-13 7.77831279459984e-14 1.09922319108001e-07 6.48008454391403e-14 6.74277729555137e-14 7.43755681416464e-07
"ENSG00000062650" 8.99425395588198e-05 7.10209991968719e-05 0.000136782934535419 7.15151752663918e-05 0.000121320569676786 2.46451236720877e-05 0.000146429850357567
"ENSG00000122367" 1.56750705753665e-06 5.61508000723122e-14 5.79699713128163e-07 1.53259258548989e-12 2.92289130797222e-11 7.31742434875685e-07 2.16834466199253e-13
"ENSG00000107779" 2.40151877869622e-07 1.24732742043181e-05 5.76516718357128e-05 4.86642504830121e-05 9.25948448475036e-05 0.000100463000751126 0.000194068172151019
"ENSG00000173269" 1.9849709056174e-13 2.65128773174997e-06 2.91618765152479e-13 1.11490158687301e-13 2.66078584373223e-13 2.50764287047877e-06 1.07173114966198e-05
"ENSG00000173267" 1.79492614549401e-06 1.75485019856207e-13 1.06305781847685e-05 4.70992708896534e-06 1.61407383286486e-12 1.14903470623169e-05 8.54251418367254e-06
"ENSG00000148671" 4.07549947450523e-14 7.08623593596868e-07 6.93223939657963e-14 6.90251719199093e-08 9.46524119921416e-14 8.52293045539506e-14 2.61046442747995e-13
"ENSG00000148672" 4.67273134355842e-05 4.61127213482771e-05 7.52448058584082e-05 2.29132904691645e-06 7.46969586850843e-05 4.92830023595484e-08 0.000123009174912952
"ENSG00000122376" 1.16004625864631e-05 2.37124550700577e-05 1.58810903772848e-12 5.20831474746251e-05 4.43589702452927e-05 3.25798071102724e-05 3.37909716874174e-05
"ENSG00000184923" 3.06962717161519e-08 4.13218924126873e-09 6.86853516894971e-11 1.19989338584417e-13 7.39070829782449e-09 3.01573284880768e-12 5.00287543217623e-13
"ENSG00000214562" 4.05977319094764e-14 5.95904120632634e-14 8.05303561503023e-14 1.15758981965654e-13 1.30438383706267e-13 9.19524109576446e-14 1.75375172175033e-07
"ENSG00000107789" 5.88702816950897e-06 1.65759832807968e-05 4.89804138443736e-05 8.23649149837123e-07 8.65203104944343e-05 7.79160958924256e-05 5.83665051882215e-05
"ENSG00000198682" 3.68071670992616e-05 1.83922454024416e-05 5.23485935702422e-05 1.32981954876169e-05 1.5642523691026e-05 2.76625073516083e-05 2.07394380673557e-11
"ENSG00000138138" 4.03358949234323e-08 3.3706133957771e-05 6.62411557904613e-05 1.44031860777502e-05 0.000152340496729514 5.21419576531514e-05 0.000107738390252343
"ENSG00000227268" 5.69761483899674e-14 1.89034819041606e-06 9.93775657745731e-14 7.21757542572223e-07 1.79212852697407e-09 1.44376897683934e-13 1.65789114336609e-13
"ENSG00000171862" 1.05912764311475e-05 1.03759861677823e-05 6.65958768840492e-05 1.51705155397396e-05 7.4247060233228e-05 4.8594822524292e-05 7.38496678027543e-05
"ENSG00000184719" 7.83884318260435e-06 7.93130504633285e-06 4.45698195621321e-06 1.23937003123189e-05 1.40955451218181e-05 3.83950499222847e-06 2.75930746810704e-05
"ENSG00000152766" 7.43543055274824e-14 2.31079001452571e-13 1.88685365318046e-13 6.03122254207858e-14 1.53684236110826e-06 9.81526409429491e-14 2.37324146445591e-13
"ENSG00000138134" 4.7792762119863e-13 1.49879103321663e-05 1.02068352927074e-05 4.06159458631431e-06 6.40837886235747e-06 1.36694915970095e-05 2.60815817203027e-12
"ENSG00000107796" 7.12776050629129e-14 1.29894105051001e-13 7.02255884844164e-12 8.49907613078799e-07 1.55484204827127e-06 2.67522998381973e-07 3.34390781684194e-13
"ENSG00000026103" 3.6094970245388e-07 8.7597233084351e-14 1.12491342520157e-06 5.21707555210268e-06 4.1702659004718e-09 8.89045731662248e-06 9.00022289383164e-06
"ENSG00000138135" 4.71412094656511e-07 8.91044198434395e-14 8.84340143440273e-07 1.66112635221865e-13 2.3095550136979e-13 2.32279533965718e-13 2.70398768258429e-13
