"1" "2" "3" "4" "5"
"NA19098.1.A01" 9.37301567609736e-06 0.529133967397792 2.56580995242321e-06 0.340933472931395 0.129920620845185
"NA19098.1.A02" 0.183123100552261 0.513784340285106 2.70391538750149e-06 0.166638988669036 0.136450866578208
"NA19098.1.A04" 5.34550476052476e-05 0.468408097842089 0.112939268296654 0.308712560309347 0.109886618504304
"NA19098.1.A05" 0.0292309938292614 0.608921092049268 0.0217111568581879 0.233433363508005 0.106703393755277
"NA19098.1.A06" 0.126453587697459 0.54883013612586 0.110596564824858 0.118118817233857 0.0960008941179657
"NA19098.1.A07" 0.137819530615813 0.530499870442247 0.000153229404648022 0.204850535773884 0.126676833763408
"NA19098.1.A08" 0.384477974822774 0.346093991741608 0.128052744240522 0.100183665939484 0.0411916232556115
"NA19098.1.A09" 1.11740497774541e-05 0.650768407484076 0.058276190580597 0.0667280196763944 0.224216208209156
"NA19098.1.A10" 0.227574373106475 0.467952775560193 0.158209545439334 0.0855842075758525 0.0606790983181456
"NA19098.1.A11" 0.0244167464961767 0.596048231284648 0.0407733433989561 0.21867151427386 0.12009016454636
"NA19098.1.A12" 0.00507773603960559 0.702389189184225 0.0823382381453009 0.115743781605024 0.094451055025845
"NA19098.1.B01" 0.265992511900476 0.551116167062683 0.0031138754005259 0.0968056969606273 0.0829717486756879
"NA19098.1.B02" 0.105987842703614 0.553189516694818 0.118039912986752 0.100289814528691 0.122492913086126
"NA19098.1.B03" 0.0741849264219173 0.433985049603383 0.075079829636056 0.334976247137026 0.0817739472016175
"NA19098.1.B05" 0.0354325284981275 0.644890497453404 0.0881723376481312 0.144614070849122 0.0868905655512149
"NA19098.1.B06" 0.00184293042487962 0.62887687689583 0.0161477389904877 0.274834373983852 0.0782980797049507
"NA19098.1.B07" 0.155563235233496 0.635070552963617 0.00550847886424483 0.0999028900488005 0.103954842889842
"NA19098.1.B08" 0.174853557210571 0.564994602545789 0.132524188265347 0.0817832948301886 0.0458443571481046
"NA19098.1.B09" 0.00024802547626851 0.385983420973131 0.308386188528678 0.239242551477077 0.0661398135448447
"NA19098.1.B11" 9.87227187191682e-05 0.473526007419311 0.169196950658121 0.287354999531068 0.0698233196727813
"NA19098.1.B12" 0.158867076939279 0.5688938331305 0.117191922889168 0.0968108238829114 0.0582363431581405
"NA19098.1.C01" 0.105171307723321 0.656580349493444 0.0324003967759873 0.13324959914728 0.072598346859967
"NA19098.1.C02" 0.182957800766988 0.594248324322183 0.0226870386593091 0.135489011990007 0.0646178242615116
"NA19098.1.C03" 0.0671901396478328 0.590218690357594 3.36234344839634e-05 0.235097093283438 0.107460453276651
"NA19098.1.C04" 3.08082962014817e-05 0.649959037712773 9.77927628498251e-05 0.241894969038524 0.108017392189651
"NA19098.1.C05" 0.1055580604357 0.483563427284801 0.142222940122651 0.249329063523178 0.0193265086336707
"NA19098.1.C06" 0.160301487376938 0.36971744069791 0.252798964278706 0.185625611277256 0.0315564963691902
"NA19098.1.C07" 0.155737499042413 0.549430408707333 0.162646667149563 0.114703362030872 0.0174820630698188
"NA19098.1.C08" 7.89281559376453e-06 0.550997890483319 9.85374232835918e-06 0.300582523078111 0.148401839880648
"NA19098.1.C09" 1.8913734659762e-05 0.628240297239685 0.0969977821773302 0.182971519557629 0.0917714872906957
"NA19098.1.C10" 0.0829032423341082 0.70926830734283 5.04711231370339e-06 0.111282459671781 0.0965409435389678
"NA19098.1.C11" 0.182656049669411 0.520038197940825 0.150607646872199 0.142778036822907 0.0039200686946579
"NA19098.1.C12" 0.000176177795318531 0.45690481240585 0.131157228149495 0.350743528655062 0.0610182529942741
"NA19098.1.D01" 0.0184094987160301 0.554845992172465 0.00820793556474647 0.351314953201921 0.0672216203448373
"NA19098.1.D02" 0.109280263004992 0.534743099297215 0.165780114342552 0.177218616751009 0.0129779066042308
"NA19098.1.D03" 0.148886652006652 0.647347166338832 0.0169333071533161 0.114416841628163 0.0724160328730366
"NA19098.1.D04" 0.205136829236795 0.453547805586017 0.152514402645594 0.155434054208502 0.0333669083230918
"NA19098.1.D06" 0.216615493331316 0.478832580536357 0.182727368367455 0.121822213874119 2.34389075267329e-06
"NA19098.1.D08" 0.043534174477115 0.557221422241417 0.174666552798341 0.220446194599565 0.00413165588356245
"NA19098.1.D09" 4.61052888589148e-06 0.583235038768449 0.0386611358955523 0.28152196867274 0.0965772461343726
"NA19098.1.D10" 2.14422660119869e-05 0.729850709796817 0.0311521504461366 0.169666264552956 0.0693094329380783
"NA19098.1.D11" 6.77230188586869e-06 0.448191324508704 0.119655069243397 0.329473462368485 0.102673371577528
"NA19098.1.D12" 0.0749197113911731 0.744852743103612 0.00466430251981818 0.104201649546653 0.0713615934387442
"NA19098.1.E01" 2.81569352158624e-05 0.576136399056479 0.21304663948765 0.143276728426578 0.0675120760940775
"NA19098.1.E02" 0.150808249183427 0.537254415198277 0.123729659734614 0.181231371640018 0.00697630424366362
"NA19098.1.E03" 0.0714373880537345 0.665426119994922 0.104606441917719 0.121123133726317 0.0374069163073078
"NA19098.1.E05" 1.24025423353331e-05 0.667593344193576 4.00103435033458e-06 0.219098249266054 0.113292002963684
"NA19098.1.E06" 0.0836440002538454 0.581697286254076 0.100054713435415 0.179753933964545 0.0548500660921187
"NA19098.1.E07" 8.29604825699915e-06 0.460654424835904 0.080652907433586 0.409921696187566 0.0487626754946871
"NA19098.1.E08" 0.09207620559013 0.65784220285856 0.0915477225825315 0.123942476658956 0.0345913923098228
"NA19098.1.E09" 0.0482842936231912 0.605161217083934 0.13279036914121 0.164948342215209 0.0488157779364561
"NA19098.1.E10" 0.0254435960548318 0.703497943629341 0.0613401171703873 0.127626892310004 0.0820914508354352
"NA19098.1.E11" 0.222082274018742 0.457469440662851 0.0976011375509758 0.21751235741233 0.00533479035510146
"NA19098.1.E12" 0.0600502434876044 0.514156317494323 0.213235534491941 0.160519545674798 0.0520383588513337
"NA19098.1.F01" 0.0473561113403354 0.449595527279361 0.28543952650479 0.20602492161708 0.011583913258434
"NA19098.1.F02" 0.165265675001464 0.593548751854338 0.120831667584071 0.0753830798330399 0.044970825727087
"NA19098.1.F03" 0.0587937136225108 0.732939641144198 5.76189954137664e-06 0.129188889037827 0.0790719942959227
"NA19098.1.F07" 9.70454506995657e-06 0.416603928717465 0.13781404076933 0.335256373502657 0.110315952465479
"NA19098.1.F08" 0.0405993460279103 0.58093638625658 7.7445486547003e-06 0.28421331422436 0.0942432089424958
"NA19098.1.F09" 0.0161524473863916 0.699336650418458 0.0112826924031406 0.133284438125667 0.139943771666343
"NA19098.1.F10" 0.233424011024248 0.504374783152311 0.160697063376968 0.081188281907691 0.0203158605387815
"NA19098.1.F11" 0.0195529543766837 0.719415016075367 0.0438412931851488 0.141404749105549 0.0757859872572521
"NA19098.1.F12" 7.93822086127744e-06 0.649720105536482 0.0298802548819818 0.234764093422365 0.0856276079383104
"NA19098.1.G01" 4.68694857153302e-05 0.551750309667238 3.02824728798362e-06 0.353818608134888 0.0943811844648704
"NA19098.1.G02" 0.141149588574233 0.494458608092347 0.239056974147464 0.0626280514488978 0.0627067777370577
"NA19098.1.G03" 2.38152962905553e-05 0.49283069416892 0.106063772788432 0.326562328360963 0.0745193893853939
"NA19098.1.G04" 0.00355716717255853 0.659280397882731 0.00144166364940051 0.226375961065634 0.109344810229676
"NA19098.1.G05" 0.014327074340104 0.697372765459369 0.0515473585985017 0.165798089539027 0.0709547120629989
"NA19098.1.G06" 0.0690225508034312 0.5530311579066 0.126741747869359 0.205223200780841 0.0459813426397692
"NA19098.1.G07" 0.0594353475238742 0.517852178278268 0.100494203973056 0.273097817876505 0.0491204523482965
"NA19098.1.G08" 0.062410552996236 0.540130665998932 0.136541792871823 0.139695783255451 0.121221204877559
"NA19098.1.G09" 0.0200405501963516 0.626519770925687 0.078995271379896 0.160562315192299 0.113882092305767
"NA19098.1.G10" 0.126389864731935 0.56550968291985 0.11680522288495 0.11691731425598 0.0743779152072855
"NA19098.1.G11" 0.235035675069537 0.493603528639953 0.134839968196708 0.121179774913557 0.0153410531802456
"NA19098.1.G12" 1.9764427068918e-05 0.620316872787354 2.02124626474325e-05 0.253321875817188 0.126321274505741
"NA19098.1.H01" 0.17738257751407 0.568033125307967 0.0475207647733091 0.129271468211579 0.0777920641930754
"NA19098.1.H02" 0.040229274973201 0.48578728194962 0.0646341044954505 0.319589656392677 0.0897596821890514
"NA19098.1.H03" 7.32412802570898e-06 0.518340636757631 0.0257683520021875 0.33402304275665 0.121860644355506
"NA19098.1.H04" 0.0712315825364974 0.612300453587289 0.0158428051668091 0.199714849768385 0.10091030894102
"NA19098.1.H05" 0.0118290858364408 0.730619307331478 1.40653823971795e-06 0.153332778883574 0.104217421410268
"NA19098.1.H06" 4.57675799521938e-06 0.0598189227556399 0.319132907245223 0.533073958708448 0.0879696345326944
"NA19098.1.H07" 2.05043566828011e-05 0.532511393942956 0.0824580077029424 0.283032372177264 0.101977721820155
"NA19098.1.H10" 0.195960951389426 0.358081219189174 0.266985237963258 0.120431002027834 0.0585415894303082
"NA19098.1.H11" 0.128489566208958 0.556534753894304 0.122956261827835 0.151914201295232 0.0401052167736715
"NA19098.1.H12" 3.35178361754545e-05 0.53987771354455 0.0317916426910602 0.338214640433387 0.0900824854948269
"NA19098.2.A05" 0.0921413272720241 0.456085773098891 0.199240567108063 0.147826192641049 0.104706139879973
"NA19098.2.A07" 0.14925342172043 0.313252051186646 0.284604190170728 0.129072432326801 0.123817904595395
"NA19098.2.B03" 0.103825174315649 0.382188158267526 0.178064050645116 0.17519553644915 0.16072708032256
"NA19098.2.B06" 0.077809707701383 0.393306830590284 0.306204023483054 0.110663328840421 0.112016109384858
"NA19098.2.B08" 0.123407391333846 0.378145996211118 0.221572295986089 0.130500976391374 0.146373340077573
"NA19098.2.B10" 0.0827967029903722 0.435053303849962 0.222358331687122 0.0999300417481565 0.159861619724387
"NA19098.2.C01" 0.061349624622424 0.323046681714033 0.242366108869487 0.251340249706891 0.121897335087164
"NA19098.2.C06" 9.35569348914074e-06 0.384805261742255 0.148238798749401 0.321350082102668 0.145596501712187
"NA19098.2.C07" 0.0644392506034519 0.408402735516537 0.177090248209885 0.219989170552009 0.130078595118117
"NA19098.2.E08" 0.0156370288051966 0.44462779164914 0.268671593320761 0.17025269163508 0.100810894589823
"NA19098.2.E11" 0.123936714220817 0.360509400435698 0.283209142739197 0.12239635188881 0.109948390715478
"NA19098.2.F04" 6.61972598390985e-06 0.372972369406847 0.195546267459305 0.269079808125239 0.162394935282625
"NA19098.2.F07" 0.0451154643620939 0.432664132113865 0.203746090467128 0.173971720177747 0.144502592879166
"NA19098.2.G08" 2.89294912907949e-05 0.407116314949762 0.229577346384854 0.191021551796789 0.172255857377305
"NA19098.2.G12" 0.0555257265706077 0.323797730696388 0.37335113155728 0.185826551830931 0.0614988593447927
"NA19098.3.A03" 0.289767768115084 0.302507529627927 0.268102309708843 0.0991757398618694 0.0404466526862767
"NA19098.3.A06" 0.150116124814177 0.318480809519074 0.205081801151435 0.280494412894861 0.0458268516204537
"NA19098.3.A08" 0.263306258760826 0.350616199319893 0.158891302140705 0.190580752686898 0.0366054870916782
"NA19098.3.A12" 0.09363445017438 0.428175552504976 0.24525174492789 0.145673440954498 0.0872648114382562
"NA19098.3.B01" 0.155191581645009 0.166023384327741 0.332188013290995 0.252539973951835 0.0940570467844195
"NA19098.3.B03" 0.156810052007717 0.504157459283589 0.0951612377268475 0.134373045900429 0.109498205081417
