"1" "2" "3" "4" "5"
"NA19239.1.A01" 0.3359568079828 0.00754471017565141 0.00850990517636295 0.606685699968847 0.0413028766963388
"NA19239.1.A02" 0.432244867336695 0.115058786832013 0.000279013340052732 0.42834786281884 0.0240694696724
"NA19239.1.A04" 0.572299815462802 0.000528791845562958 0.183807695060373 0.000288852356063387 0.243074845275199
"NA19239.1.A05" 0.524767062822737 0.182784424102316 0.0381997493401613 5.686890503498e-05 0.254191894829751
"NA19239.1.A06" 0.54538169149872 5.04883839641334e-05 6.22623242233632e-05 0.234781796166616 0.219723761626477
"NA19239.1.A07" 0.36150747680128 0.456145859840691 0.182019281029774 0.000213552462087346 0.000113829866167542
"NA19239.1.A09" 0.585677046836853 0.383551084641636 0.0300054142304042 0.000649525153153233 0.000116929137954354
"NA19239.1.A10" 0.218544912758526 0.351244113439481 0.292139551467845 0.0199446286307226 0.118126793703426
"NA19239.1.A11" 0.430868489647723 0.341223241170554 0.112178090996927 0.0604353309530065 0.0552948472317893
"NA19239.1.A12" 0.303606960564174 0.407027252375992 0.208235826264353 0.0809916826075664 0.000138278187914509
"NA19239.1.B01" 0.391661906103277 0.0680921455944995 0.105058653513937 0.435085070033338 0.000102224754948212
"NA19239.1.B02" 0.565398193460582 0.0837446802974599 7.50194880669608e-05 0.349872117367662 0.000909989386229629
"NA19239.1.B03" 0.372546060847708 4.64476725242396e-05 0.000304437039899173 0.627063720683108 3.93337567608354e-05
"NA19239.1.B04" 0.639426244375606 0.000131801235622637 0.0405273258385606 0.0360563964855289 0.283858232064682
"NA19239.1.B06" 0.119696350005295 0.000186432912369793 0.803459710374818 0.000431598158353284 0.0762259085491642
"NA19239.1.B09" 0.526983870208174 0.370338031991034 0.102182303988987 0.000306182593661069 0.00018961121814357
"NA19239.1.B10" 0.286330806132868 0.200019317884311 0.282665620496026 0.153687680188479 0.0772965752983162
"NA19239.1.B11" 0.297356500967796 0.399135011941928 0.276628245832332 0.00452258986093813 0.0223576513970063
"NA19239.1.B12" 0.128085783470865 0.242555259796303 0.36661922504281 0.124146605660041 0.138593126029981
"NA19239.1.C01" 0.410753368312407 0.071933321791352 0.0517057385509953 0.465314979169514 0.000292592175731503
"NA19239.1.C02" 0.397490700933231 0.00020273991155313 0.0228212207593307 0.579406398523064 7.89398728206185e-05
"NA19239.1.C03" 0.21966949657558 0.0965193136392208 0.265410189639879 0.415190251859369 0.00321074828595203
"NA19239.1.C04" 0.690497210096051 0.000768350307618087 0.103781106855221 0.00034824210772699 0.204605090633384
"NA19239.1.C05" 0.309260654430304 0.129418253029467 0.154912624855375 6.31278637670885e-05 0.406345339821086
"NA19239.1.C06" 0.394894908111594 6.42471519550275e-05 0.266722202947645 0.0439882631422814 0.294330378646525
"NA19239.1.C07" 0.473849512062549 0.525851213416507 0.000152553698640098 8.04526642635437e-05 6.6268158039644e-05
"NA19239.1.C08" 0.708891963964048 0.290452681106056 0.000251490071876122 0.000315711513218631 8.8153344801274e-05
"NA19239.1.C09" 0.693216522082669 0.157464619592498 0.000204520347483454 0.0303913125806728 0.118723025396676
"NA19239.1.C10" 0.515520831473931 0.315934403298391 0.00406473506820764 0.025245444528671 0.139234585630799
"NA19239.1.C11" 0.316213966925013 0.402513400839274 0.133851083904634 0.0299012451828628 0.117520303148216
"NA19239.1.C12" 0.459246231014642 0.376235936179829 0.100026052442123 0.0618857715234409 0.00260600883996539
"NA19239.1.D01" 0.198633632344559 0.0550330849203136 0.336365991669899 0.409775777706199 0.000191513359029362
"NA19239.1.D02" 0.189827373180898 3.696851456858e-05 0.000118810731233473 0.805278925528474 0.00473792204482623
"NA19239.1.D03" 0.204122421290668 0.032666737124425 0.47546449577332 0.28769416662034 5.21791912481155e-05
"NA19239.1.D04" 0.675639093109043 0.000814346332800506 0.11606117934478 0.000370840603852987 0.207114540609524
"NA19239.1.D05" 0.258249838238766 0.00046919158239344 0.000156604682000329 0.0689118003448892 0.672212565151951
"NA19239.1.D06" 0.552548461247442 0.000129971483782405 0.230801305886791 0.00012824023608281 0.216392021145901
"NA19239.1.D07" 0.0689386739734711 0.663676563536741 0.228510505925635 0.0383727019745175 0.000501554589635502
"NA19239.1.D08" 0.133276756749368 0.666869075962798 0.156113455390165 0.00408374605989017 0.0396569658377785
"NA19239.1.D09" 0.167274445359481 0.352954213471661 0.479343933073357 0.000307310696749085 0.000120097398751882
"NA19239.1.D10" 0.220348950577563 0.158529426328892 9.99644518174328e-05 0.358970725004394 0.262050933637334
"NA19239.1.D11" 0.289394110214035 0.223077065164068 0.381565291450432 0.0264325176346406 0.0795310155368236
"NA19239.1.D12" 0.538461174930864 0.197937602419085 0.125970150922054 0.114243828691706 0.0233872430362907
"NA19239.1.E01" 0.000443078121942211 0.313244724024641 0.31966857621357 0.366588441513831 5.5180126016089e-05
"NA19239.1.E02" 0.414548247348481 0.215024085380891 0.000973068690209344 0.369351639150789 0.00010295942962869
"NA19239.1.E03" 5.42588848269731e-05 0.312617461242522 0.285290938075523 0.401962640386051 7.47014110772355e-05
"NA19239.1.E04" 0.718340968655983 5.56048189901614e-05 0.104781159370532 0.000532168210453376 0.176290098944041
"NA19239.1.E05" 0.251767794925973 0.117487926847407 0.388643212317268 5.87432335961671e-05 0.242042322675756
"NA19239.1.E06" 0.678783559352221 0.000293135519544956 0.00838362181300111 0.000257939187236934 0.312281744127996
"NA19239.1.E07" 0.572154246299146 0.427505072837606 0.000130105898225458 0.000101090892584756 0.000109484072437043
