"1" "2"
"NA19239.1.A01" 0.893921814699048 0.106078185300952
"NA19239.1.A02" 0.888110736918632 0.111889263081368
"NA19239.1.A04" 0.829718030980406 0.170281969019594
"NA19239.1.A05" 0.993356691283027 0.00664330871697317
"NA19239.1.A06" 0.978896793883464 0.0211032061165358
"NA19239.1.A07" 0.760732783459725 0.239267216540275
"NA19239.1.A09" 0.808042373133839 0.191957626866161
"NA19239.1.A10" 0.618430729379096 0.381569270620904
"NA19239.1.A11" 0.830642678394168 0.169357321605831
"NA19239.1.A12" 0.539978864479739 0.460021135520261
"NA19239.1.B01" 0.827792798434503 0.172207201565497
"NA19239.1.B02" 0.869274033734344 0.130725966265656
"NA19239.1.B03" 0.909488163363732 0.090511836636268
"NA19239.1.B04" 0.964149212955809 0.0358507870441913
"NA19239.1.B06" 0.474504374498136 0.525495625501864
"NA19239.1.B09" 0.733878470971314 0.266121529028686
"NA19239.1.B10" 0.81437881998948 0.18562118001052
"NA19239.1.B11" 0.522986399321611 0.477013600678389
"NA19239.1.B12" 0.503579507977675 0.496420492022325
"NA19239.1.C01" 0.821169888251994 0.178830111748006
"NA19239.1.C02" 0.910932282182723 0.0890677178172765
"NA19239.1.C03" 0.73675829390286 0.26324170609714
"NA19239.1.C04" 0.889957332362951 0.110042667637049
"NA19239.1.C05" 0.760970660986103 0.239029339013897
"NA19239.1.C06" 0.962305303902635 0.0376946960973646
"NA19239.1.C07" 0.935037305407863 0.064962694592137
"NA19239.1.C08" 0.874012468501572 0.125987531498428
"NA19239.1.C09" 0.953660490580792 0.0463395094192081
"NA19239.1.C10" 0.904632696247386 0.0953673037526145
"NA19239.1.C11" 0.832283595303172 0.167716404696828
"NA19239.1.C12" 0.634110350986533 0.365889649013467
"NA19239.1.D01" 0.559445036153814 0.440554963846186
"NA19239.1.D02" 0.938429336548795 0.0615706634512048
"NA19239.1.D03" 0.728457743222539 0.271542256777461
"NA19239.1.D04" 0.859368627826296 0.140631372173704
"NA19239.1.D05" 0.976251472944882 0.0237485270551179
"NA19239.1.D06" 0.956430173088665 0.0435698269113354
"NA19239.1.D07" 0.690845690672347 0.309154309327653
"NA19239.1.D08" 0.716382195599947 0.283617804400053
"NA19239.1.D09" 0.392361681697455 0.607638318302545
"NA19239.1.D10" 0.900867987545457 0.0991320124545431
"NA19239.1.D11" 0.757801736415161 0.242198263584839
"NA19239.1.D12" 0.885957431394399 0.114042568605601
"NA19239.1.E01" 0.355964490669676 0.644035509330324
"NA19239.1.E02" 0.856944299363432 0.143055700636568
"NA19239.1.E03" 0.748004576716001 0.251995423283999
"NA19239.1.E04" 0.96740489115066 0.0325951088493405
"NA19239.1.E05" 0.600671964080919 0.39932803591908
"NA19239.1.E06" 0.981509764707527 0.0184902352924732
"NA19239.1.E07" 0.91021992681924 0.0897800731807603
"NA19239.1.E08" 0.892503886158224 0.107496113841776
"NA19239.1.E09" 0.88658414522948 0.11341585477052
"NA19239.1.E11" 0.856216695805809 0.143783304194191
"NA19239.1.E12" 0.645097925467957 0.354902074532043
"NA19239.1.F01" 0.856834194411372 0.143165805588628
"NA19239.1.F02" 0.911771436216422 0.088228563783578
"NA19239.1.F03" 0.762265822505916 0.237734177494084
"NA19239.1.F04" 0.993579523647426 0.00642047635257348
"NA19239.1.F05" 0.431785788935773 0.568214211064227
"NA19239.1.F06" 0.982851547594774 0.0171484524052258
"NA19239.1.F07" 0.962270075502968 0.0377299244970318
"NA19239.1.F08" 0.909306635010574 0.0906933649894262
"NA19239.1.F09" 0.734096837802583 0.265903162197417
"NA19239.1.F10" 0.609779938009277 0.390220061990723
"NA19239.1.F11" 0.559752864292395 0.440247135707605
"NA19239.1.F12" 0.887892073090559 0.112107926909441
"NA19239.1.G01" 0.426255781370226 0.573744218629774
"NA19239.1.G04" 0.952277912831635 0.0477220871683652
"NA19239.1.G05" 0.766949319104283 0.233050680895717
"NA19239.1.G06" 0.962040004071914 0.0379599959280863
"NA19239.1.G07" 0.9173327022669 0.0826672977331005
"NA19239.1.G08" 0.944081746633046 0.0559182533669536
"NA19239.1.G09" 0.725788532437242 0.274211467562758
"NA19239.1.G10" 0.6363172091828 0.3636827908172
"NA19239.1.G11" 0.905042994391969 0.0949570056080305
"NA19239.1.G12" 0.476599012463919 0.523400987536081
"NA19239.1.H01" 0.544640763120827 0.455359236879173
"NA19239.1.H02" 0.586230367380121 0.413769632619879
"NA19239.1.H03" 0.547717737525887 0.452282262474113
"NA19239.1.H04" 0.579357268814573 0.420642731185427
"NA19239.1.H06" 0.880797684792491 0.119202315207509
"NA19239.1.H08" 0.637389027597444 0.362610972402556
"NA19239.1.H09" 0.654323190464658 0.345676809535342
"NA19239.1.H11" 0.723130082407742 0.276869917592258
