"1" "2" "3" "4" "5"
"NA19239.1.A01" 0.116601305662155 0.716072818238124 0.00250218620368609 0.12221635384862 0.0426073360474155
"NA19239.1.A02" 0.106638243205406 0.700526688980419 0.024126669183492 0.143416088883903 0.0252923097467796
"NA19239.1.A04" 0.470499013006489 0.176405548271392 0.0856917697968927 0.123331467210373 0.144072201714853
"NA19239.1.A05" 0.788003236764447 0.164719603497158 0.0237135383085 0.00248538109448098 0.021078240335414
"NA19239.1.A06" 0.290989492383901 0.663204830445168 0.00400064806072532 0.0293669221562703 0.0124381069539354
"NA19239.1.A07" 0.248915931116765 0.0967032070125147 0.402609373218671 0.155467632364847 0.0963038562872021
"NA19239.1.A09" 0.347957800118656 0.150881869568922 0.331860052118906 0.165542942506897 0.00375733568661885
"NA19239.1.A10" 0.0832344744730033 0.0287248646447757 0.417643090567249 0.0818895695785706 0.388508000736402
"NA19239.1.A11" 0.330973725268133 0.160077638053312 0.271729365509031 0.0264942587967897 0.210725012372735
"NA19239.1.A12" 0.147112209826288 0.00721299516716571 0.272657567902505 0.434619799675684 0.138397427428357
"NA19239.1.B01" 0.104134140535972 0.552627217793554 0.116735942246028 0.158174946598607 0.0683277528258376
"NA19239.1.B02" 0.0995254502308171 0.613639774180444 0.138893902041086 0.133552917195162 0.0143879563524901
"NA19239.1.B03" 0.0171002324757815 0.84898794166329 0.0106687711927356 0.100323556372529 0.0229194982956638
"NA19239.1.B04" 0.512566747370205 0.40670551692978 0.0276243591080694 0.044390535010746 0.00871284158119949
"NA19239.1.B06" 0.0998026816621429 0.0810751657601231 0.00143131146566678 0.431443406864622 0.386247434247445
"NA19239.1.B09" 0.252222897534916 0.113373456759755 0.352091381336911 0.281130286463728 0.00118197790468932
"NA19239.1.B10" 0.309780230180878 0.130388546739555 0.231859752081256 0.0217485528078913 0.30622291819042
"NA19239.1.B11" 0.21441711982723 0.00608139050914033 0.178350859681292 0.595049405897932 0.00610122408440646
"NA19239.1.B12" 0.0564255667628959 0.0589717027694107 0.233802484204171 0.487717188111491 0.163083058152032
"NA19239.1.C01" 0.0578565635216602 0.589861698635113 0.138207442719797 0.172233921922496 0.0418403732009335
"NA19239.1.C02" 0.0681837471584992 0.807183539646651 0.00207661096388973 0.116694406560188 0.00586169567077212
"NA19239.1.C03" 0.0136227542127748 0.392456050061862 0.139656637646442 0.0498432191684779 0.404421338910444
"NA19239.1.C04" 0.693911093251805 0.0793175996797048 0.00880430117550911 0.0873405063938238 0.130626499499158
"NA19239.1.C05" 0.411018915139795 0.0452993124621291 0.162771747101126 0.113268916003836 0.267641109293114
"NA19239.1.C06" 0.69444836712188 0.114677118994749 0.0520405598921965 0.0019106732749462 0.136923280716228
"NA19239.1.C07" 0.310944484978438 0.170505433656279 0.501459746116154 0.0110210578111256 0.00606927743800403
"NA19239.1.C08" 0.294604896952931 0.20355111519949 0.43333425696107 0.0634873264926861 0.00502240439382278
"NA19239.1.C09" 0.303542941660716 0.463008598626614 0.214892889039564 0.0156494343383688 0.00290613633473731
"NA19239.1.C10" 0.297898535761811 0.293384898665422 0.3496948387987 0.0439904684801509 0.0150312582939161
"NA19239.1.C11" 0.380252421949399 0.168945873243986 0.248215339488541 0.0895803422361049 0.113006023081969
"NA19239.1.C12" 0.0202909724503874 0.13759936657881 0.414264845615424 0.255500451693036 0.172344363662343
"NA19239.1.D01" 0.000780229159507567 0.364812240211811 0.00182916624165411 0.451002691269411 0.181575673117616
"NA19239.1.D02" 0.0592415937870273 0.826135988534074 0.00999756592808316 0.0707108499805033 0.033914001770312
"NA19239.1.D03" 0.00264814963187196 0.290399289197466 0.123917271316388 0.00205026447198328 0.580985025382291
"NA19239.1.D04" 0.514927657567047 0.21601749774446 0.0323884244515471 0.105935353853125 0.130731066383821
"NA19239.1.D05" 0.372955316250623 0.431049924999892 0.18295205070862 0.00131242117644929 0.0117302868644163
"NA19239.1.D06" 0.573933911053933 0.330202003636613 0.00214673044109939 0.038639772588681 0.0550775822796734
"NA19239.1.D07" 0.205957158430425 0.00165700018019629 0.48618631580872 0.177555566443854 0.128643959136805
"NA19239.1.D08" 0.25027359077379 0.00452359768661413 0.41828397595268 0.100247104456594 0.226671731130322
"NA19239.1.D09" 0.0846310472632852 0.0248521649264298 0.0617931110495034 0.826895737571587 0.00182793918919477
"NA19239.1.D10" 0.258986890673426 0.3452203728904 0.297766877838506 0.0363631682134737 0.0616626903841951
"NA19239.1.D11" 0.254161652986468 0.0106353821254699 0.248912807935751 0.00111387773017867 0.485176279222132
"NA19239.1.D12" 0.416355736462766 0.185906636777547 0.210287653055426 0.0192816550339969 0.168168318670264
"NA19239.1.E01" 0.00669054539158431 0.079564503419947 0.00165189948426244 0.911612567994752 0.000480483709454258
"NA19239.1.E02" 0.194745243052207 0.468334158624151 0.178282548364704 0.151127194507775 0.00751085545116264
"NA19239.1.E03" 0.00178537046068818 0.256980950834873 0.351760945209823 0.0254726554752343 0.364000078019382
"NA19239.1.E04" 0.668789301079751 0.165141513602254 0.00187132120377731 0.000651426762577776 0.16354643735164
"NA19239.1.E05" 0.343534082663156 0.000636344826664995 0.061437798525181 0.332633504301725 0.261758269683273
"NA19239.1.E06" 0.586826150041948 0.285148201070157 0.105749846908223 0.0157358691194641 0.0065399328602068
"NA19239.1.E07" 0.429302592325972 0.151947034598421 0.37471054798401 0.0373027710979417 0.00673705399365546
"NA19239.1.E08" 0.410856469103636 0.0785269556663341 0.448529232673096 0.0587687383642254 0.00331860419270833
