"1" "2" "3" "4"
"NA19239.1.A01" 0.0805938687164506 0.0591186234927875 0.830039142753207 0.030248365037555
"NA19239.1.A02" 0.350183833298436 0.0353446514733591 0.605569286112106 0.00890222911609827
"NA19239.1.A04" 0.0623304967370391 0.836401644107125 0.00324632174746093 0.0980215374083752
"NA19239.1.A05" 0.408954595098788 0.563837251710523 9.2141637323382e-05 0.0271160115533663
"NA19239.1.A06" 0.000217418262103364 0.530654704083082 0.469077505266209 5.03723886050407e-05
"NA19239.1.A07" 0.683421200596526 0.0306364163231688 0.0328947789256594 0.253047604154646
"NA19239.1.A09" 0.772238384818583 0.00935940071604475 0.139386876455899 0.0790153380094733
"NA19239.1.A10" 0.355357243675472 0.234396879803006 0.0330422100595409 0.377203666461981
"NA19239.1.A11" 0.483250865641692 0.20984233614555 0.158529129004045 0.148377669208712
"NA19239.1.A12" 0.526027023249089 0.000979290167670639 0.170871777252484 0.302121909330757
"NA19239.1.B01" 0.219520568467407 0.000829155043332241 0.66272668333898 0.116923593150281
"NA19239.1.B02" 0.404654767282874 0.00290885969493332 0.592323052165305 0.000113320856887436
"NA19239.1.B03" 0.000421738439732301 0.000471880597644633 0.997685900001966 0.00142048096065746
"NA19239.1.B04" 0.0140564332333264 0.785353962224425 0.200293703463272 0.00029590107897649
"NA19239.1.B06" 0.000110998699665649 0.310109001842531 0.000272640216693295 0.68950735924111
"NA19239.1.B09" 0.679748116753297 0.0902804017001923 0.0926456188191583 0.137325862727352
"NA19239.1.B10" 0.189544583486228 0.251479055284392 0.26831768729569 0.290658673933689
"NA19239.1.B11" 0.493259122767223 0.110598574925224 0.0391374948285656 0.357004807478987
"NA19239.1.B12" 0.171057331875881 0.240100555742691 0.152665374518472 0.436176737862956
"NA19239.1.C01" 0.27215141657961 0.00237880011352789 0.655004126924748 0.0704656563821137
"NA19239.1.C02" 0.0707359483073569 0.0156681200244609 0.889145867996448 0.0244500636717346
"NA19239.1.C03" 0.13153150528971 0.0259272954651235 0.53364782623638 0.308893373008787
"NA19239.1.C04" 0.123786129766554 0.853627600211993 0.00319820210435728 0.0193880679170958
"NA19239.1.C05" 0.173057596160574 0.640049118495514 7.11936568256487e-05 0.186822091687087
"NA19239.1.C06" 0.000115278501769303 0.732864787407818 0.12454661339965 0.142473320690763
"NA19239.1.C07" 0.937040705296084 0.000294595133224795 0.000356435150265067 0.062308264420426
"NA19239.1.C08" 0.774948828383656 0.0601093908667306 0.163820521378008 0.00112125937160483
"NA19239.1.C09" 0.405185483082905 0.373971757069911 0.220711422312262 0.000131337534921847
"NA19239.1.C10" 0.510750208464118 0.334991817476387 0.113330674036339 0.0409273000231563
"NA19239.1.C11" 0.479331586881569 0.229280151437366 0.0563551208966871 0.235033140784379
"NA19239.1.C12" 0.586140149807856 0.0762238427346932 0.173337492071101 0.16429851538635
"NA19239.1.D01" 0.109298320247551 0.00224490673539305 0.536274873654698 0.352181899362359
"NA19239.1.D02" 6.98759878064e-05 0.000176471273487575 0.99958378715931 0.00016986557939651
"NA19239.1.D03" 0.0940842048085251 0.000805268253101852 0.435046580393014 0.470063946545359
"NA19239.1.D04" 0.168802790844 0.790644052245594 0.00642954067566573 0.0341236162347401
"NA19239.1.D05" 0.0706805117731371 0.841679576529252 0.0566884101014767 0.0309515015961346
"NA19239.1.D06" 0.00189974475660856 0.874275744851516 0.00454861474434185 0.119275895647534
"NA19239.1.D07" 0.598283322409891 7.36462210967104e-05 0.000135680696327571 0.401507350672685
"NA19239.1.D08" 0.701480070144231 0.00023368801857677 0.00015627473611065 0.298129967101082
"NA19239.1.D09" 0.447551550142451 0.00659664511938848 0.00710861997057246 0.538743184767588
"NA19239.1.D10" 0.209764062586074 0.248741546860699 0.502703040223697 0.03879135032953
"NA19239.1.D11" 0.202383644798644 0.322619700145814 0.08894136925832 0.386055285797222
"NA19239.1.D12" 0.308348226134011 0.261418059327257 0.337393379517351 0.092840335021381
"NA19239.1.E01" 0.204912951120827 7.37122829214987e-05 0.295028529717761 0.499984806878491
"NA19239.1.E02" 0.438520746820746 0.000266481572330476 0.505307921682338 0.0559048499245857
"NA19239.1.E03" 0.132341257261659 7.07781297158993e-05 0.309845792749225 0.5577421718594
"NA19239.1.E04" 0.000171656043876446 0.793509429926348 0.198767290780835 0.0075516232489402
"NA19239.1.E05" 0.118109243680615 0.507644188698037 7.65376509678974e-05 0.374170029970381
"NA19239.1.E06" 0.125116632479458 0.843871427163958 0.030897503706234 0.000114436650349755
"NA19239.1.E07" 0.9531990730375 0.0142034106807166 0.000912910593395502 0.0316846056883876
"NA19239.1.E08" 0.878612591383118 0.0253172473761566 0.0449916313578555 0.05107852988287
"NA19239.1.E09" 0.876780456701547 0.0398297768471765 0.0199850611818639 0.0634047052694129
"NA19239.1.E11" 0.528939597072492 0.30299786276332 0.04802226890684 0.120040271257348
"NA19239.1.E12" 0.491214301441357 0.203674845879146 0.00527619096808117 0.299834661711416
"NA19239.1.F01" 0.5197530759573 0.000566307836319006 0.353487331969204 0.126193284237178
"NA19239.1.F02" 0.0001839167537117 0.000114973699840007 0.983289294860613 0.0164118146858351
"NA19239.1.F03" 0.17881144477985 0.174517264089927 0.504679588853728 0.141991702276495
"NA19239.1.F04" 0.19939873021472 0.798527397909481 0.00197756777211258 9.63041036869872e-05
"NA19239.1.F05" 0.00015470408420151 0.318531952001605 0.00012027534401838 0.681193068570175
"NA19239.1.F06" 0.513710061611907 0.485714373120646 0.000461672274968387 0.000113892992478345
