"1" "2" "3" "4"
"ENSG00000107404" 2.75008734914738e-05 4.30390046610187e-11 8.45768358664977e-06 1.18634926646724e-06
"ENSG00000162576" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000175756" 2.43438010853023e-05 6.98602129144627e-05 6.70124189209871e-05 0.000212580385883625
"ENSG00000221978" 5.94165904877413e-05 3.59406108762586e-05 5.00280919561973e-05 3.37750639118561e-05
"ENSG00000224870" 1.1933747088156e-11 9.4601824581318e-12 5.39850550934612e-06 1.64547783889363e-11
"ENSG00000242485" 5.42622886940192e-05 0.000203884309472395 0.000141342031368807 0.00026981336979957
"ENSG00000235098" 8.31014902901768e-12 1.69421100026417e-11 9.44604156429088e-12 7.85234398364101e-07
"ENSG00000205116" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000179403" 7.447193604921e-06 1.56396825954165e-06 1.32689428042902e-11 4.96517346712352e-11
"ENSG00000215915" 1.46671882326018e-05 1.07091667474751e-06 2.88124799832858e-11 2.33798996231646e-11
"ENSG00000160072" 2.63212967352185e-11 8.77893121133234e-06 2.12973574264498e-05 8.12622762617301e-09
"ENSG00000197785" 7.21955662095742e-06 5.99592211790244e-06 7.02323538467285e-06 2.158334667498e-05
"ENSG00000205090" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000160075" 7.19416542045503e-05 0.000145928276931449 9.0106385134278e-05 0.000129629312455315
"ENSG00000215014" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000228594" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000197530" 6.72765639726422e-06 1.00147908768918e-11 5.17875104383788e-06 3.43273763706955e-06
"ENSG00000189409" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000248333" 3.86999026524419e-05 2.55310979223971e-05 2.56999785263185e-05 2.71467129661577e-05
"ENSG00000189339" 2.68122288822871e-05 2.19430126528627e-05 1.58959399913803e-06 3.75236205855486e-11
"ENSG00000008128" 6.1148090517815e-05 4.77269724152537e-05 3.49626301915812e-05 4.84686137233339e-05
"ENSG00000215790" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000008130" 2.79806824662584e-05 8.61070452799383e-06 4.75204627985129e-05 3.92286463586672e-06
"ENSG00000078369" 0.000318832965702175 0.000308211272142274 0.000102561322022014 0.000251959757718158
"ENSG00000169885" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000178821" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
