"1" "2" "3" "4"
"ENSG00000186827" 5.68411928880101e-13 2.15883115777526e-07 1.95370310941808e-12 8.04829048658531e-06
"ENSG00000078808" 1.54413904442805e-05 2.54908625223318e-05 6.01198418144044e-06 2.86924176936666e-05
"ENSG00000176022" 7.87498789616462e-06 2.84586376796648e-05 1.40490107035385e-05 5.58736684864055e-06
"ENSG00000184163" 3.41358389347143e-08 9.23888806711986e-07 3.109014775891e-07 2.35443214793286e-12
"ENSG00000160087" 2.53620589643718e-05 5.75436399973033e-06 1.07785275088868e-05 1.60372949382913e-05
"ENSG00000162572" 5.14803098723273e-07 1.25444409887011e-06 1.76007862313571e-08 1.14359460929123e-06
"ENSG00000131584" 2.27645183704286e-06 1.66427642517276e-05 2.05743475294163e-06 4.11835870762336e-06
"ENSG00000169972" 1.41175455668007e-05 1.56567785309813e-11 6.85309336851411e-06 4.49125602025996e-06
"ENSG00000127054" 4.65651290022626e-05 2.50976974526227e-05 2.11228860442258e-05 2.20787123537118e-05
"ENSG00000224051" 4.88285248234309e-06 7.63769130682359e-06 2.21478832015507e-06 7.41113142475473e-06
"ENSG00000169962" 2.5097536914699e-13 1.40081024086395e-12 3.68845599478292e-07 2.34693331620695e-12
"ENSG00000107404" 1.1622873067597e-05 1.2312751872107e-05 5.00365784526353e-06 9.98765475386508e-06
"ENSG00000162576" 5.98691000048438e-06 1.11348314379603e-05 8.17589274684337e-06 2.36592805797316e-12
"ENSG00000175756" 0.000157540740309356 1.92516036701953e-11 7.41293057081265e-05 8.76016090110364e-05
"ENSG00000221978" 3.54619741762675e-05 0.000139961176245198 4.35592645121825e-05 4.50770678163063e-05
"ENSG00000224870" 2.1343582241415e-06 2.14235412642895e-06 2.98673812583314e-07 1.32246401346617e-06
"ENSG00000242485" 0.000420137676197893 2.10037974749468e-06 0.000248463153719884 0.000153551530064406
"ENSG00000235098" 5.42254675147325e-07 2.0062668361844e-06 2.97730938229778e-12 1.17322990065004e-07
"ENSG00000205116" 4.38412971824565e-08 7.00486009355816e-07 2.62319745032552e-12 2.35474865436735e-12
