"1" "2" "3" "4" "5"
"NA19098.1.A01" 0.432555567018294 0.430437757661153 0.0214236196360107 0.0747898860333222 0.0407931696512204
"NA19098.1.A02" 0.678975754015451 0.160631300969105 0.120618809649887 0.0333294745928799 0.0064446607726777
"NA19098.1.A03" 0.567547368022874 0.318310762182818 0.0419114884932553 0.0488142100812904 0.023416171219762
"NA19098.1.A04" 0.465073912569802 0.357703273416604 0.0884215396721145 0.0725659005746865 0.0162353737667935
"NA19098.1.A05" 0.542051595569141 0.316344275977891 0.0955741222811292 0.0287700775119572 0.0172599286598809
"NA19098.1.A06" 0.454883447421937 0.296402448005551 0.0835487466140633 0.143010523903969 0.0221548340544791
"NA19098.1.A07" 0.5869087426203 0.289820697021908 0.0358867633877172 0.03832316523443 0.0490606317356449
"NA19098.1.A08" 0.496652241545497 0.238898507455455 0.111167086074158 0.15276891435263 0.000513250572260344
"NA19098.1.A09" 0.508103892749457 0.395309932541062 0.0106143401640529 0.0548327601891203 0.0311390743563074
"NA19098.1.A10" 0.493133549014339 0.263748448945762 0.034974122381181 0.201533667531327 0.00661021212739059
"NA19098.1.A11" 0.462381672261541 0.325845759469303 0.0758104470915901 0.0937160629452908 0.0422460582322759
"NA19098.1.A12" 0.533491170640429 0.335198560705231 0.0543414126337111 0.0281553490229239 0.0488135069977055
"NA19098.1.B01" 0.636664470494282 0.187920865769575 0.101069122798297 0.0450973097276818 0.0292482312101639
"NA19098.1.B02" 0.499466666665821 0.329403993832212 0.128540488104941 0.0188437759586029 0.0237450754384225
"NA19098.1.B03" 0.339117049623887 0.383666270031989 0.0354883873624381 0.214003056796698 0.0277252361849883
"NA19098.1.B05" 0.49623474049112 0.354717504573397 0.0654957636203426 0.0439267475777435 0.0396252437373965
"NA19098.1.B06" 0.471562660011988 0.324321737781088 0.10405211397161 0.0710036953380138 0.0290597928973008
"NA19098.1.B07" 0.587177324295972 0.25056050559011 0.117443933661288 0.0199738984061053 0.0248443380465251
"NA19098.1.B08" 0.433516657940054 0.262636831847792 0.00142768250762044 0.274638587528362 0.0277802401761716
"NA19098.1.B09" 0.328145292180739 0.397280289432467 0.0725499480739864 0.156812601617779 0.0452118686950287
"NA19098.1.B10" 0.379517975328705 0.504481931991453 0.023187484451202 0.0765336833660025 0.0162789248626375
"NA19098.1.B11" 0.44052207362463 0.391038383538512 0.0527127195147869 0.101077393474227 0.0146494298478442
"NA19098.1.B12" 0.544495346422845 0.253047340315345 0.100380546347031 0.0649117307596083 0.0371650361551709
"NA19098.1.C01" 0.586932018016888 0.251316340838257 0.0405651834921253 0.116158045100515 0.00502841255221508
"NA19098.1.C02" 0.568552318062635 0.23254324773883 0.079165541997663 0.0888919713263851 0.0308469208744866
"NA19098.1.C03" 0.558401538974338 0.310909322621318 0.0812209128676615 0.029224312538617 0.0202439129980657
"NA19098.1.C04" 0.46345240153077 0.350393899020272 0.0972635795062433 0.072062660025838 0.0168274599168767
"NA19098.1.C05" 0.418786577445957 0.359079783126431 0.0504582363774576 0.152423966138296 0.0192514369118584
"NA19098.1.C06" 0.340881089143785 0.362151163173859 0.19936124318117 0.0612313003776153 0.0363752041235702
"NA19098.1.C07" 0.476829193223527 0.270013063931988 0.0238240778370005 0.184708105041501 0.0446255599659839
"NA19098.1.C08" 0.513202216702544 0.420730536539489 0.00606760088499417 0.0325220092327251 0.0274776366402473
"NA19098.1.C09" 0.561265135679876 0.347292210448206 0.00882294582523031 0.0805406559934077 0.00207905205328022
"NA19098.1.C10" 0.601162334730967 0.228874445911273 0.114651234398037 0.0378562844944866 0.0174557004652364
"NA19098.1.C11" 0.468405654263701 0.258489822265358 0.0422680145003845 0.20926542390587 0.0215710850646858
"NA19098.1.C12" 0.409967817799076 0.371636491585682 0.00329359253130501 0.138777490121914 0.0763246079620236
"NA19098.1.D01" 0.523936359182697 0.299839451695522 0.0948396752466572 0.0609694364039613 0.0204150774711619
"NA19098.1.D02" 0.461733591425346 0.351554132679683 0.0569273302664546 0.123064875568399 0.00672007006011777
"NA19098.1.D03" 0.606136118048015 0.239030603616575 0.101334162471302 0.0313107605968053 0.0221883552673036
"NA19098.1.D04" 0.400568189405808 0.231177469979328 0.138420860030414 0.18361136877769 0.046222111806761
"NA19098.1.D05" 0.503599422837108 0.39593108897284 0.0348483515352874 0.0645518291785973 0.00106930747616747
"NA19098.1.D06" 0.522919003945421 0.190065152262409 0.0993675798869153 0.173689273946941 0.0139589899583135
"NA19098.1.D07" 0.250691036801342 0.617337078887242 0.0105622028033547 0.098936269067772 0.0224734124402892
"NA19098.1.D08" 0.43164444390764 0.353681448445205 0.000916865043831765 0.212370167202963 0.00138707540036043
"NA19098.1.D09" 0.410261506939104 0.471405188178077 0.0098459935410518 0.0506118570440113 0.0578754542977559
"NA19098.1.D10" 0.577174882264143 0.283049325205801 0.0386240795124307 0.0770381841581667 0.0241135288594578
"NA19098.1.D11" 0.439241519506655 0.394701315264254 0.0949746074616334 0.0375143141760591 0.0335682435913983
"NA19098.1.D12" 0.633877363773517 0.237319623997157 0.0889801384486424 0.0184249215624546 0.0213979522182294
"NA19098.1.E01" 0.472333967357409 0.357748762429935 0.0860422286587015 0.0778160596677858 0.00605898188616837
"NA19098.1.E02" 0.517954264010614 0.274266661808916 0.0766066681474203 0.0941939308940591 0.0369784751389905
"NA19098.1.E03" 0.568104403640132 0.28703832651267 0.0677617711143557 0.0336743065514288 0.0434211921814133
"NA19098.1.E05" 0.622008814001066 0.269947360983006 0.0551967733453779 0.0297905167647524 0.0230565349057977
"NA19098.1.E06" 0.533780363535561 0.323074664590616 0.0856138565942335 0.0245994813281883 0.0329316339514017
"NA19098.1.E07" 0.41043955849088 0.454956177478456 0.0461678295399662 0.0479856768745106 0.0404507576161867
"NA19098.1.E08" 0.52864330170841 0.259438470997736 0.0409277616911242 0.163619118330073 0.00737134727265683
"NA19098.1.E09" 0.453762167007723 0.293702492759883 0.0322199612081206 0.170458560817826 0.0498568182064464
"NA19098.1.E10" 0.514530228893482 0.306844696507017 0.071949103557501 0.0750170549154515 0.031658916126549
"NA19098.1.E11" 0.488357705198963 0.244636598006011 0.0217452385560321 0.224672311362066 0.0205881468769272
"NA19098.1.E12" 0.483316986127797 0.249102888037668 0.0941248215331988 0.146269727448441 0.0271855768528951
"NA19098.1.F01" 0.364197888058061 0.40251011681196 0.0642605147840289 0.121231826104312 0.047799654241638
"NA19098.1.F02" 0.563307566980955 0.185830410108446 0.148179965544647 0.0919519906967183 0.0107300666692331
"NA19098.1.F03" 0.597816920658453 0.256267220527193 0.0996131866395617 0.0174701290399498 0.028832543134843
"NA19098.1.F04" 0.427950389500529 0.36988350842465 0.0614256170460176 0.128473420941454 0.012267064087349
"NA19098.1.F06" 0.322096399842443 0.521077327040999 0.0283680580005927 0.0905439423046611 0.0379142728113038
"NA19098.1.F07" 0.466148628174997 0.458489358757504 0.00382349274546162 0.0621919524256852 0.00934656789635161
"NA19098.1.F08" 0.544285114532148 0.262016548720592 0.128073086256715 0.0608762914748259 0.00474895901571803
"NA19098.1.F09" 0.50316224283022 0.309020174463308 0.00168803100030609 0.146493428765191 0.0396361229409745
"NA19098.1.F10" 0.563617127013706 0.200232648939797 0.112602719607444 0.0822296774039557 0.0413178270350977
"NA19098.1.F11" 0.586732925461503 0.359062925898084 0.0111599441334658 0.0170844029306225 0.0259598015763249
"NA19098.1.F12" 0.498886189980442 0.364141237777093 0.00342659234223554 0.102106290806063 0.0314396890941661
"NA19098.1.G01" 0.50481717253718 0.318985767523967 0.00820317717534059 0.131856624795898 0.0361372579676145
"NA19098.1.G02" 0.540693896013965 0.271154165010625 0.0962633709745392 0.0732999567510593 0.0185886112498113
"NA19098.1.G03" 0.429227098975315 0.405034990850318 0.064367986596301 0.0878505436268845 0.0135193799511814
"NA19098.1.G04" 0.550289227411522 0.302408762542094 0.0199846089590473 0.119068177577832 0.00824922350950521
"NA19098.1.G05" 0.556471992030943 0.331307738617472 0.0103979002051669 0.0813708353834288 0.0204515337629898
"NA19098.1.G06" 0.45065103730441 0.31923617455339 0.026796821694037 0.192857916847934 0.0104580496002291
"NA19098.1.G07" 0.470360042448923 0.334888604232078 0.00179896099657052 0.164979450761857 0.0279729415605719
"NA19098.1.G08" 0.532885990548996 0.311460971292193 0.0493458681607327 0.0829643158945523 0.0233428541035258
"NA19098.1.G09" 0.516302547633994 0.349034527731815 0.0490497981005458 0.0668410337762788 0.0187720927573673
"NA19098.1.G10" 0.516511535970258 0.238949883477258 0.0217854250326061 0.214776627944542 0.00797652757533553
"NA19098.1.G11" 0.571368979663255 0.192000403296739 0.0163803986071382 0.190947517165295 0.0293027012675727
"NA19098.1.G12" 0.575108115789538 0.356544986724255 0.00901680806414679 0.0567662923130857 0.00256379710897454
"NA19098.1.H01" 0.623837489833695 0.244491150378846 0.0471612617298028 0.067774654703304 0.016735443354352
"NA19098.1.H02" 0.512878581243805 0.368403796762438 0.0533790892702625 0.0371810438402667 0.0281574888832285
"NA19098.1.H03" 0.482021877629124 0.424316444178599 0.0386522869158197 0.0323442832588906 0.0226651080175673
"NA19098.1.H04" 0.591188184077997 0.33524068395897 0.0368836201800195 0.00361932372443711 0.033068188058576
"NA19098.1.H05" 0.663958168715182 0.229649774918508 0.0294780513600447 0.0431080976569854 0.0338059073492797
"NA19098.1.H06" 0.321479360442176 0.543922492229217 0.0421594692786527 0.0661921522570696 0.0262465257928845
"NA19098.1.H07" 0.42903231691788 0.444718183222414 0.0729350252999778 0.0428415256797504 0.0104729488799779
"NA19098.1.H08" 0.355027595579654 0.53611164875916 0.0178713389267947 0.0608594813815119 0.0301299353528794
"NA19098.1.H09" 0.37269849989134 0.45909232340127 0.00969835862924403 0.132879611472582 0.0256312066055634
"NA19098.1.H10" 0.558421950343501 0.250942742396746 0.123144505279659 0.0492216283845627 0.0182691735955313
"NA19098.1.H11" 0.538888248567004 0.283120788385574 0.115204634183605 0.0396009483371179 0.0231853805266991
"NA19098.1.H12" 0.574220751363844 0.296668292983548 0.033075137276923 0.0578178942437645 0.03821792413192
