"1" "2"
"NA19239.1.A01" 0.499089491854181 0.500910508145819
"NA19239.1.A02" 0.498969448217599 0.501030551782401
"NA19239.1.A03" 0.499323799941546 0.500676200058454
"NA19239.1.A04" 0.499480720091328 0.500519279908672
"NA19239.1.A05" 0.49985215858553 0.50014784141447
"NA19239.1.A06" 0.498718989346543 0.501281010653457
"NA19239.1.A07" 0.500671239654832 0.499328760345168
"NA19239.1.A08" 0.500095940160389 0.499904059839611
"NA19239.1.A09" 0.49955996444008 0.50044003555992
"NA19239.1.A10" 0.500939720046771 0.499060279953229
"NA19239.1.A11" 0.499943412459869 0.500056587540131
"NA19239.1.A12" 0.500669125598814 0.499330874401186
"NA19239.1.B01" 0.499530559766137 0.500469440233863
"NA19239.1.B02" 0.498789245638425 0.501210754361575
"NA19239.1.B03" 0.498845337171269 0.501154662828731
"NA19239.1.B04" 0.498854862214049 0.501145137785951
"NA19239.1.B05" 0.498816401885352 0.501183598114648
"NA19239.1.B06" 0.501704768675567 0.498295231324433
"NA19239.1.B07" 0.500215011893346 0.499784988106654
"NA19239.1.B08" 0.499247555772959 0.500752444227041
"NA19239.1.B09" 0.499992590177146 0.500007409822854
"NA19239.1.B10" 0.500494363067028 0.499505636932972
"NA19239.1.B11" 0.50083366568433 0.49916633431567
"NA19239.1.B12" 0.501046070712301 0.498953929287699
"NA19239.1.C01" 0.499296450659151 0.500703549340849
"NA19239.1.C02" 0.499057737044802 0.500942262955198
"NA19239.1.C03" 0.500566075396719 0.499433924603281
"NA19239.1.C04" 0.498881408912817 0.501118591087183
"NA19239.1.C05" 0.500486874981956 0.499513125018044
"NA19239.1.C06" 0.500017959185568 0.499982040814432
"NA19239.1.C07" 0.499759761381574 0.500240238618426
"NA19239.1.C08" 0.498936081946145 0.501063918053855
"NA19239.1.C09" 0.498817712782331 0.501182287217669
"NA19239.1.C10" 0.499389713115475 0.500610286884525
"NA19239.1.C11" 0.500531179619497 0.499468820380503
"NA19239.1.C12" 0.499968295201876 0.500031704798124
"NA19239.1.D01" 0.50057006837106 0.49942993162894
"NA19239.1.D02" 0.498782062423383 0.501217937576617
"NA19239.1.D03" 0.500956922364147 0.499043077635853
"NA19239.1.D04" 0.498970597571605 0.501029402428395
"NA19239.1.D05" 0.499499799479646 0.500500200520354
"NA19239.1.D06" 0.499952852745196 0.500047147254804
"NA19239.1.D07" 0.501465558627746 0.498534441372254
"NA19239.1.D08" 0.501182246918324 0.498817753081676
"NA19239.1.D09" 0.501452779310619 0.498547220689381
"NA19239.1.D10" 0.499385319157315 0.500614680842685
"NA19239.1.D11" 0.500917112278074 0.499082887721926
"NA19239.1.D12" 0.499568970641026 0.500431029358974
"NA19239.1.E01" 0.501331475058135 0.498668524941865
"NA19239.1.E02" 0.499390181470647 0.500609818529353
"NA19239.1.E03" 0.50149485752109 0.49850514247891
"NA19239.1.E04" 0.499121343932037 0.500878656067963
"NA19239.1.E05" 0.501122736688975 0.498877263311025
"NA19239.1.E06" 0.498723201684371 0.501276798315629
"NA19239.1.E07" 0.499340224042464 0.500659775957536
"NA19239.1.E08" 0.49948963898931 0.50051036101069
"NA19239.1.E09" 0.499667471044228 0.500332528955772
"NA19239.1.E10" 0.499377102039318 0.500622897960682
"NA19239.1.E11" 0.499879912496667 0.500120087503333
"NA19239.1.E12" 0.50092048920409 0.49907951079591
"NA19239.1.F01" 0.499875866893867 0.500124133106133
"NA19239.1.F02" 0.498991754439928 0.501008245560072
"NA19239.1.F03" 0.499550280045 0.500449719955
"NA19239.1.F04" 0.498836231132022 0.501163768867978
"NA19239.1.F05" 0.501797728316268 0.498202271683732
"NA19239.1.F06" 0.498721873347061 0.501278126652939
"NA19239.1.F07" 0.498974310812762 0.501025689187239
"NA19239.1.F08" 0.499819240613446 0.500180759386554
"NA19239.1.F09" 0.500024770661327 0.499975229338673
"NA19239.1.F10" 0.501360792577281 0.498639207422719
"NA19239.1.F11" 0.501340329243341 0.498659670756659
"NA19239.1.F12" 0.499417672035388 0.500582327964612
"NA19239.1.G01" 0.500926136465949 0.499073863534051
"NA19239.1.G02" 0.499035784233923 0.500964215766077
"NA19239.1.G03" 0.499290714791644 0.500709285208356
"NA19239.1.G04" 0.499981879585219 0.500018120414781
"NA19239.1.G05" 0.500454290008962 0.499545709991038
"NA19239.1.G06" 0.499489759772871 0.500510240227129
"NA19239.1.G07" 0.499398408716382 0.500601591283618
"NA19239.1.G08" 0.499978459159506 0.500021540840494
"NA19239.1.G09" 0.499293300915112 0.500706699084889
"NA19239.1.G10" 0.5015750995109 0.4984249004891
"NA19239.1.G11" 0.499863456836498 0.500136543163502
"NA19239.1.G12" 0.50124387665795 0.49875612334205
"NA19239.1.H01" 0.500970857294407 0.499029142705593
"NA19239.1.H02" 0.500917151175672 0.499082848824328
"NA19239.1.H03" 0.500583350663154 0.499416649336846
"NA19239.1.H04" 0.501453915258929 0.498546084741071
"NA19239.1.H05" 0.500504260452998 0.499495739547002
"NA19239.1.H06" 0.500040070214305 0.499959929785695
"NA19239.1.H07" 0.49909601142599 0.50090398857401
"NA19239.1.H08" 0.500899200752782 0.499100799247218
"NA19239.1.H09" 0.501185060348342 0.498814939651658
"NA19239.1.H10" 0.500189282768019 0.499810717231981
"NA19239.1.H11" 0.501124725307801 0.498875274692199
"NA19239.1.H12" 0.499886976265607 0.500113023734393
