"1" "2" "3" "4" "5"
"NA19239.1.A01" 0.651117055146408 0.166215884055692 0.087683841708876 0.0758993277400085 0.0190838913490153
"NA19239.1.A02" 0.511220010193718 0.361465183364577 0.0466637589654388 0.0491538478848885 0.0314971995913778
"NA19239.1.A04" 0.281046099950961 0.116825575857555 0.0891957744498461 0.227811106557784 0.285121443183854
"NA19239.1.A05" 0.852766573867717 0.00446179124440859 0.0377942523360171 0.0386359159987826 0.0663414665530749
"NA19239.1.A06" 0.34960135972911 0.529966951563268 0.0477583034752689 0.0370749389440825 0.035598446288271
"NA19239.1.A07" 0.373197770068994 0.0164879294178415 0.200180971483809 0.116959152241625 0.293174176787731
"NA19239.1.A09" 0.39150157438655 0.195923815364176 0.0334991852470259 0.223272190399163 0.155803234603085
"NA19239.1.A10" 0.101086931859383 0.228321825593291 0.363177092028118 0.0252744092034361 0.282139741315772
"NA19239.1.A11" 0.546957575366578 0.220477812044944 0.111817795238455 0.0738027360999249 0.0469440812500984
"NA19239.1.A12" 0.19069140795565 0.131959351986938 0.0925504802339647 0.396850450700781 0.187948309122666
"NA19239.1.B01" 0.331054173193389 0.267776229099113 0.136488367551334 0.0447074468977923 0.219973783258371
"NA19239.1.B02" 0.627533365638168 0.122929041053015 0.0505062115281823 0.0623826135226976 0.136648768257938
"NA19239.1.B03" 0.606452694205461 0.288175059807589 0.0708275666037819 0.0292217876329081 0.00532289175025985
"NA19239.1.B04" 0.525029155614343 0.276852412997747 0.00275633844662241 0.0939175782771032 0.101444514664185
"NA19239.1.B06" 0.00224888758221852 0.0354552517987629 0.379074204375493 0.582429389655138 0.000792266588387606
"NA19239.1.B09" 0.344413603540691 0.198361546769207 0.0721530540220584 0.352817098046716 0.0322546976213277
"NA19239.1.B10" 0.401889260490836 0.243641719351759 0.24112143970428 0.0437510699229965 0.0695965105301287
"NA19239.1.B11" 0.223149789226232 0.0684654822658138 0.000589333299142227 0.545067826108808 0.162727569100004
"NA19239.1.B12" 0.154529268074433 0.173740619098316 0.174243289085046 0.429217283877477 0.068269539864728
"NA19239.1.C01" 0.33231328754332 0.401491757546855 0.0310916232657315 0.0845854428447468 0.150517888799346
"NA19239.1.C02" 0.528552948690912 0.357825688380614 0.0268885894245118 0.0850042696772288 0.00172850382673355
"NA19239.1.C03" 0.368030005589034 0.0862005000619257 0.416498207697851 0.0146990120624955 0.114572274588694
"NA19239.1.C04" 0.413441190781143 0.129337982734741 0.146878272431425 0.189328940792576 0.121013613260116
"NA19239.1.C05" 0.103262181211886 0.100054201023234 0.296898499543037 0.0804762199818452 0.419308898239998
"NA19239.1.C06" 0.610267598435232 0.0616124160610164 0.1016749533677 0.0393466643388689 0.187098367797182
"NA19239.1.C07" 0.566308482950221 0.128373825222174 0.0929307702436854 0.0096658922622595 0.202721029321661
"NA19239.1.C08" 0.434503203780315 0.237329538200693 0.0646084297026638 0.0902131295545734 0.173345698761755
"NA19239.1.C09" 0.502266501399542 0.371703035238206 0.0908233612036871 0.0337247803312867 0.00148232182727773
"NA19239.1.C10" 0.474194764771915 0.378075342107772 0.00858200557790772 0.0327478425035788 0.106400045038826
"NA19239.1.C11" 0.583608415636129 0.141035739243375 0.069954185023245 0.0645915910465961 0.140810069050655
"NA19239.1.C12" 0.217271984430619 0.212824944630757 0.110212312777416 0.12631455403443 0.333376204126778
"NA19239.1.D01" 0.151470161372058 0.15603327477189 0.233170771301454 0.342903082604464 0.116422709950133
"NA19239.1.D02" 0.407756766353567 0.489295068175274 0.081954922062549 0.0199533090710162 0.00103993433759432
"NA19239.1.D03" 0.34945429198592 0.00226915516018117 0.52975003274368 0.00210766771806399 0.116418852392154
"NA19239.1.D04" 0.293290523874501 0.230049188344732 0.122176818762045 0.14878076892163 0.205702700097092
"NA19239.1.D05" 0.0806478848806487 0.772928326760905 0.0312031141301733 0.00513101076814671 0.110089663460126
"NA19239.1.D06" 0.830821597637535 0.00134643803730891 0.0395192600085078 0.0808377319952723 0.0474749723213756
"NA19239.1.D07" 0.223334848260479 0.0186800276245802 0.24096483040619 0.120796526954998 0.396223766753754
"NA19239.1.D08" 0.155828769869205 0.0838824306017574 0.312365859657952 0.0384754407709411 0.409447499100144
"NA19239.1.D09" 0.00625533887609444 0.047599505688794 0.0769414262040176 0.867592388443919 0.00161134078717504
"NA19239.1.D10" 0.472978406262692 0.405752048023671 0.0335436875387658 0.0442137011424172 0.0435121570324538
"NA19239.1.D11" 0.540082469443384 0.00109993333078918 0.446079249168112 0.00996756541913264 0.00277078263858261
"NA19239.1.D12" 0.648154694526048 0.136812342502882 0.108562543407645 0.0160890123503443 0.0903814072130815
"NA19239.1.E01" 0.000904183446927488 0.00920548588677561 0.000309825972199017 0.747751449777961 0.241829054916137
"NA19239.1.E02" 0.567140882253973 0.11363030780049 0.00936524420111249 0.0942432207378012 0.215620345006624
"NA19239.1.E03" 0.370551475927903 0.0185421279567538 0.34700451405731 0.000755600473005244 0.263146281585028
"NA19239.1.E04" 0.689948655669043 0.0638081897686846 0.218809005930336 0.0207215743806877 0.00671257425124878
"NA19239.1.E05" 0.0256051984063087 0.00257989030710798 0.233233008032455 0.303038288293263 0.435543614960866
"NA19239.1.E06" 0.280643519676041 0.40846397559835 0.00161052103903894 0.0267370700406315 0.282544913645939
"NA19239.1.E07" 0.587230592035918 0.0941869142715345 0.144233900558307 0.0296841640567928 0.144664429077448
"NA19239.1.E08" 0.389192870554652 0.200912191524602 0.0391729514286677 0.0587683019819641 0.311953684510114
