"1" "2" "3" "4"
"NA19239.1.A01" 0.295420920043437 0.605957516070662 0.0462950229553471 0.0523265409305535
"NA19239.1.A02" 0.505010289468951 0.184377437044215 0.00102987836495004 0.309582395121884
"NA19239.1.A03" 0.135117248996939 0.285162506781701 0.121211461568416 0.458508782652943
"NA19239.1.A04" 0.146359094404285 0.261183706609856 0.153719520057091 0.438737678928769
"NA19239.1.A05" 0.82666555262743 0.000140253455304516 0.0540544030179747 0.119139790899291
"NA19239.1.A06" 0.0572252425800177 0.929603568419906 0.00011180967379716 0.0130593793262787
"NA19239.1.A07" 0.473422156424783 0.10530089948159 0.420628587484256 0.000648356609371005
"NA19239.1.A08" 0.0534766255192508 0.625477876902635 0.316995737023347 0.0040497605547679
"NA19239.1.A09" 0.439282579913925 0.289584676433493 0.131555529085927 0.139577214566654
"NA19239.1.A10" 0.28391112413187 0.129288153044328 0.401413349840096 0.185387372983706
"NA19239.1.A11" 0.483734792575595 0.313362161231883 0.0732938925558271 0.129609153636696
"NA19239.1.A12" 0.464116847086026 0.170876147106954 0.302928690894888 0.0620783149121316
"NA19239.1.B01" 0.421328572111747 0.295047229633398 0.12482532176989 0.158798876484964
"NA19239.1.B02" 0.798051601378252 0.185246153973686 0.000181506563818404 0.0165207380842432
"NA19239.1.B03" 0.163658888913621 0.815473119644267 0.0207171912555915 0.000150800186521075
"NA19239.1.B04" 0.209972603911296 0.614293389435816 0.00111928706014871 0.174614719592739
"NA19239.1.B05" 0.00161761550228351 0.263926527857471 0.00232347776309786 0.732132378877147
"NA19239.1.B06" 0.000146669498046839 0.00116053997290436 0.962947927071948 0.0357448634571012
"NA19239.1.B07" 0.610483653791737 0.113843542425807 0.262020512716734 0.0136522910657212
"NA19239.1.B08" 0.0339049514789008 0.261542736573137 0.143816896090007 0.560735415857955
"NA19239.1.B09" 0.517142356022338 0.23635609969397 0.233726980454552 0.0127745638291395
"NA19239.1.B10" 0.120906219234062 0.543380047311304 0.287280016527763 0.0484337169268712
"NA19239.1.B11" 0.341871086119118 0.0691963294956967 0.372988217932353 0.215944366452833
"NA19239.1.B12" 0.0163454641881313 0.388832544629677 0.504271156383116 0.090550834799076
"NA19239.1.C01" 0.393422936871786 0.121852886307331 0.0797037443714931 0.40502043244939
"NA19239.1.C02" 0.281698606005429 0.674593550805024 0.0433740798043952 0.000333763385151499
"NA19239.1.C03" 0.498500326581324 0.100302738975131 0.400383072721217 0.000813861722328247
"NA19239.1.C04" 0.00371012329990778 0.21472048775089 0.068159375596457 0.713410013352745
"NA19239.1.C05" 0.372961999521982 0.000130180950299097 0.242425985806387 0.384481833721332
"NA19239.1.C06" 0.000315826357515215 0.623472679328812 0.245504030705565 0.130707463608108
"NA19239.1.C07" 0.733341829638591 0.00426514680331902 0.107203157486558 0.155189866071532
"NA19239.1.C08" 0.581996500139938 0.291248633928218 0.0116397172213725 0.115115148710471
"NA19239.1.C09" 0.423906553549283 0.565904672145681 0.00964399632738878 0.000544777977648099
"NA19239.1.C10" 0.585291449538547 0.31661118742306 0.000832574499667128 0.0972647885387259
"NA19239.1.C11" 0.588922681498361 0.0630861097538782 0.164372028703308 0.183619180044452
"NA19239.1.C12" 0.615968844444259 0.157440246186751 0.133584949514972 0.093005959854019
"NA19239.1.D01" 0.145088867980063 0.151536785645187 0.45625584114843 0.247118505226319
"NA19239.1.D02" 0.00010883578744359 0.910649833376478 0.000426570682650986 0.0888147601534277
"NA19239.1.D03" 0.250129629916924 0.0535030015854808 0.577611865639386 0.118755502858209
"NA19239.1.D04" 0.00249547574827555 0.269722774737679 0.0372096015324529 0.690572147981592
"NA19239.1.D05" 0.00705900151995078 0.360497579396207 0.000161438187660697 0.632281980896182
"NA19239.1.D06" 0.595360534086063 0.178358559996475 0.212234657958686 0.0140462479587753
"NA19239.1.D07" 0.181611117326443 0.00150187617139473 0.682461097959384 0.134425908542778
"NA19239.1.D08" 0.221883418074838 0.0138876649738257 0.443593674672453 0.320635242278884
"NA19239.1.D09" 0.0589953817238044 0.0480652713124805 0.821687906650328 0.0712514403133872
"NA19239.1.D10" 0.0583088769694705 0.849677693046203 0.00272165649025725 0.0892917734940697
"NA19239.1.D11" 0.267956732636038 0.287374026811886 0.412936057245941 0.0317331833061352
"NA19239.1.D12" 0.308302955336379 0.579097282838682 0.0573447198538683 0.0552550419710705
"NA19239.1.E01" 0.35452551182685 0.000459785268941523 0.607181693595368 0.0378330093088406
"NA19239.1.E02" 0.74056571339327 0.0574416598263893 0.0550215160901676 0.146971110690173
"NA19239.1.E03" 0.202467066817521 0.000170099535641734 0.646541769683095 0.150821063963742
"NA19239.1.E04" 0.220990770937047 0.73010406073821 0.0488149574642162 9.02108605269216e-05
"NA19239.1.E05" 0.438145118618983 0.000188148050981247 0.561434102874456 0.000232630455579679
"NA19239.1.E06" 0.624160664792077 0.352939069088647 0.00058988989530018 0.0223103762239754
"NA19239.1.E07" 0.823818025010812 0.00539520507708427 0.0442908016511336 0.12649596826097
"NA19239.1.E08" 0.495047703170178 0.167423941794796 0.0757804198656694 0.261747935169357
"NA19239.1.E09" 0.46972613396702 0.134188277540474 0.066118640215678 0.329966948276828
"NA19239.1.E10" 0.0629542322661127 0.263068312907253 0.0263815121435882 0.647595942683047
"NA19239.1.E11" 0.609514969933135 0.217277546729235 0.0498941770533061 0.123313306284324
"NA19239.1.E12" 0.505659023725566 0.0488602521319307 0.350091382644997 0.0953893414975066
"NA19239.1.F01" 0.872338474302242 0.000192306258208881 0.10914487978829 0.0183243396512587
