"1" "2" "3"
"ENSG00000107404" 1.18322071719949e-05 8.45895930902654e-06 8.98001009276642e-06
"ENSG00000162576" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000175756" 4.799962404346e-05 0.000161100063004619 6.47711404583395e-05
"ENSG00000221978" 4.66230478670406e-05 3.74014751451147e-05 5.33385433154983e-05
"ENSG00000224870" 8.77273465545765e-12 1.56772392811586e-11 4.86470801875325e-06
"ENSG00000242485" 0.000141966344312523 0.000215642188179986 0.000128330155541834
"ENSG00000235098" 9.24928048583825e-12 5.5556183053967e-07 1.13615692192953e-11
"ENSG00000205116" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000179403" 1.49132611018015e-06 5.482004387197e-06 4.00402249672406e-11
"ENSG00000215915" 8.01430563801042e-06 3.42596833607366e-06 9.47335420469379e-11
"ENSG00000160072" 5.39651730379632e-06 8.8278026772294e-07 1.81219048249836e-05
"ENSG00000197785" 6.71693164022229e-06 1.63346290169558e-05 7.98471552309627e-06
"ENSG00000205090" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000160075" 0.000111162376099407 0.000121667324138436 8.65321724914238e-05
"ENSG00000215014" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000228594" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000197530" 9.76262891223666e-07 7.47377409382382e-06 3.81997480161764e-06
"ENSG00000189409" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000248333" 3.29598424633697e-05 2.83930801686176e-05 2.61748467302786e-05
"ENSG00000189339" 2.86109460741715e-05 3.75980476465598e-06 2.18097048162781e-06
"ENSG00000008128" 5.33871525638415e-05 5.32916705483968e-05 3.54019149180719e-05
"ENSG00000215790" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000008130" 1.10149479854382e-05 1.66733201976535e-05 4.5764615627987e-05
"ENSG00000078369" 0.000315148656964482 0.000284844618699228 0.000103092889666455
"ENSG00000169885" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000178821" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142609" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000187730" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000067606" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000162585" 1.09876421178194e-05 1.12424001599268e-05 1.36805061915487e-05
"ENSG00000269554" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000203301" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000157933" 1.73674647749702e-06 1.54682386304795e-06 2.47955325484308e-06
"ENSG00000116151" 8.6827807439945e-12 1.66664538646465e-06 4.40125072842588e-11
"ENSG00000269753" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000157916" 4.2056893475239e-05 6.06605871562203e-05 9.97090764347729e-05
"ENSG00000157911" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000149527" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
