"1" "2" "3"
"NA19239.1.A01" 0.135313100660106 0.0406547853021284 0.824032114037766
"NA19239.1.A02" 0.305139257880487 0.0213706148207168 0.673490127298797
"NA19239.1.A04" 0.84590045321107 0.146276860335826 0.00782268645310391
"NA19239.1.A05" 0.925493631490431 0.0743690607734339 0.0001373077361351
"NA19239.1.A06" 0.522738888668427 8.44843565606381e-05 0.477176626975013
"NA19239.1.A07" 0.458140278557245 0.432575246226242 0.109284475216512
"NA19239.1.A09" 0.582676175005242 0.179050447343873 0.238273377650885
"NA19239.1.A10" 0.414620405245687 0.524682095242856 0.0606974995114565
"NA19239.1.A11" 0.573884911598566 0.237433299485829 0.188681788915605
"NA19239.1.A12" 0.297243244976016 0.46329316481376 0.239463590210224
"NA19239.1.B01" 0.134786655881769 0.171428260764932 0.6937850833533
"NA19239.1.B02" 0.333790227317723 0.000266972636731859 0.665942800045545
"NA19239.1.B03" 0.0266060081521331 0.0024052475942663 0.9709887442536
"NA19239.1.B04" 0.794663986434552 0.000811179412499539 0.204524834152948
"NA19239.1.B06" 0.156905508433598 0.842112365407367 0.00098212615903479
"NA19239.1.B09" 0.586620875083599 0.25080229546668 0.162576829449721
"NA19239.1.B10" 0.32857401752979 0.396024378360089 0.275401604110121
"NA19239.1.B11" 0.38837226206498 0.531027136374661 0.0806006015603584
"NA19239.1.B12" 0.276717998468814 0.565321845421697 0.15796015610949
"NA19239.1.C01" 0.172920498241737 0.114014322790565 0.713065178967698
"NA19239.1.C02" 0.0822831539788121 0.0392259748038135 0.878490871217374
"NA19239.1.C03" 0.0524144609619511 0.401259046797066 0.546326492240983
"NA19239.1.C04" 0.941078080310106 0.0509496220994024 0.00797229759049109
"NA19239.1.C05" 0.738256303994391 0.261647030075102 9.6665930506978e-05
"NA19239.1.C06" 0.614903448483653 0.211476052547898 0.17362049896845
"NA19239.1.C07" 0.766850662465272 0.188803992582875 0.0443453449518536
"NA19239.1.C08" 0.700299311860153 0.0301017283682836 0.269598959771564
"NA19239.1.C09" 0.714681827033114 0.000616894705978139 0.284701278260908
"NA19239.1.C10" 0.729523079723189 0.100023731816548 0.170453188460264
"NA19239.1.C11" 0.506475839131037 0.381035423439339 0.112488737429624
"NA19239.1.C12" 0.501020306007106 0.263675583394287 0.235304110598607
"NA19239.1.D01" 0.0208867100332287 0.444231889720089 0.534881400246682
"NA19239.1.D02" 0.0095687748408771 0.000288953484553302 0.99014227167457
"NA19239.1.D03" 0.000727261311316336 0.577520759676115 0.421751979012569
