"1" "2"
"NA19098.1.A01" 0.961530355803786 0.0384696441962138
"NA19098.1.A02" 0.990337991343711 0.0096620086562887
"NA19098.1.A03" 0.978262485799233 0.0217375142007668
"NA19098.1.A04" 0.981517754866045 0.018482245133955
"NA19098.1.A05" 0.986449437244431 0.0135505627555692
"NA19098.1.A06" 0.959796345630883 0.0402036543691168
"NA19098.1.A07" 0.956728775304947 0.0432712246950527
"NA19098.1.A08" 0.994457777299789 0.00554222270021093
"NA19098.1.A09" 0.977015160145468 0.0229848398545319
"NA19098.1.A10" 0.971432511228049 0.0285674887719513
"NA19098.1.A11" 0.9475381405233 0.0524618594766996
"NA19098.1.A12" 0.958388314432334 0.0416116855676655
"NA19098.1.B01" 0.965487016576804 0.0345129834231955
"NA19098.1.B02" 0.980059511341702 0.0199404886582981
"NA19098.1.B03" 0.950653226635704 0.0493467733642963
"NA19098.1.B05" 0.964654415441403 0.0353455845585968
"NA19098.1.B06" 0.965144985885927 0.0348550141140736
"NA19098.1.B07" 0.975968060191779 0.0240319398082209
"NA19098.1.B08" 0.93015396572873 0.0698460342712699
"NA19098.1.B09" 0.933559306571601 0.0664406934283994
"NA19098.1.B10" 0.989228241033229 0.0107717589667712
"NA19098.1.B11" 0.981812342855881 0.0181876571441187
"NA19098.1.B12" 0.955296784940977 0.0447032150590229
"NA19098.1.C01" 0.984772137193061 0.0152278628069389
"NA19098.1.C02" 0.956109250490093 0.0438907495099068
"NA19098.1.C03" 0.982752230261661 0.0172477697383395
"NA19098.1.C04" 0.980979991214943 0.0190200087850568
"NA19098.1.C05" 0.970912194996665 0.0290878050033351
"NA19098.1.C06" 0.953914449416898 0.0460855505831022
"NA19098.1.C07" 0.923215890705295 0.0767841092947054
"NA19098.1.C08" 0.981253722301263 0.018746277698737
"NA19098.1.C09" 0.996873929072224 0.00312607092777592
"NA19098.1.C10" 0.980089577704359 0.0199104222956414
"NA19098.1.C11" 0.949222529765451 0.0507774702345492
"NA19098.1.C12" 0.904336194474314 0.0956638055256864
"NA19098.1.D01" 0.975318151097298 0.0246818489027019
"NA19098.1.D02" 0.987486208853715 0.0125137911462848
"NA19098.1.D03" 0.978140488427174 0.0218595115728262
"NA19098.1.D04" 0.918616892604319 0.0813831073956814
"NA19098.1.D05" 0.998159887896276 0.00184011210372365
"NA19098.1.D06" 0.962444743690974 0.037555256309026
"NA19098.1.D07" 0.984606094905473 0.0153939050945268
"NA19098.1.D08" 0.986656837711967 0.0133431622880334
"NA19098.1.D09" 0.953136775522915 0.0468632244770849
"NA19098.1.D10" 0.970837729235094 0.0291622707649054
"NA19098.1.D11" 0.971660088610591 0.0283399113894091
"NA19098.1.D12" 0.983652667815103 0.0163473321848966
"NA19098.1.E01" 0.991257538453398 0.0087424615466023
"NA19098.1.E02" 0.950854523498049 0.0491454765019513
"NA19098.1.E03" 0.962381699634895 0.037618300365105
"NA19098.1.E05" 0.979018910968263 0.0209810890317368
"NA19098.1.E06" 0.973053588803543 0.0269464111964571
"NA19098.1.E07" 0.971149840208794 0.028850159791206
"NA19098.1.E08" 0.976122157290652 0.0238778427093479
"NA19098.1.E09" 0.925543131838957 0.0744568681610433
"NA19098.1.E10" 0.964812584895284 0.0351874151047158
"NA19098.1.E11" 0.949715867869042 0.0502841321309578
"NA19098.1.E12" 0.949779152245873 0.0502208477541268
"NA19098.1.F01" 0.938513268658904 0.0614867313410959
"NA19098.1.F02" 0.977472105693839 0.022527894306161
"NA19098.1.F03" 0.973169935060862 0.0268300649391381
"NA19098.1.F04" 0.979264547431732 0.0207354525682683
"NA19098.1.F06" 0.964128068552789 0.0358719314472106
"NA19098.1.F07" 0.993537209588069 0.00646279041193128
"NA19098.1.F08" 0.990731837238938 0.00926816276106212
"NA19098.1.F09" 0.943620878997942 0.0563791210020584
"NA19098.1.F10" 0.944711626459822 0.0552883735401776
"NA19098.1.F11" 0.98373684042766 0.0162631595723402
"NA19098.1.F12" 0.967924107502728 0.0320758924972717
"NA19098.1.G01" 0.954889309912488 0.0451106900875119
"NA19098.1.G02" 0.975555629150095 0.0244443708499055
"NA19098.1.G03" 0.985350369081894 0.014649630918106
"NA19098.1.G04" 0.987078229436185 0.0129217705638152
"NA19098.1.G05" 0.978208633730321 0.0217913662696787
"NA19098.1.G06" 0.97787258730069 0.0221274126993095
"NA19098.1.G07" 0.956566712509291 0.0434332874907084
"NA19098.1.G08" 0.971984458628024 0.0280155413719765
"NA19098.1.G09" 0.982637913764955 0.0173620862350447
"NA19098.1.G10" 0.972966098114537 0.0270339018854633
"NA19098.1.G11" 0.944300665967347 0.0556993340326525
"NA19098.1.G12" 0.997188788547212 0.00281121145278824
"NA19098.1.H01" 0.981673359712939 0.0183266402870612
"NA19098.1.H02" 0.98333468714049 0.0166653128595102
"NA19098.1.H03" 0.984052648813558 0.0159473511864419
"NA19098.1.H04" 0.975775933078849 0.0242240669211512
"NA19098.1.H05" 0.970217964968456 0.0297820350315439
"NA19098.1.H06" 0.975110118825433 0.024889881174567
"NA19098.1.H07" 0.992265739906368 0.00773426009363143
"NA19098.1.H08" 0.975741308759844 0.0242586912401561
"NA19098.1.H09" 0.961276943611772 0.038723056388228
"NA19098.1.H10" 0.978593872787877 0.0214061272121227
"NA19098.1.H11" 0.97521832193807 0.0247816780619303
"NA19098.1.H12" 0.959837557704155 0.0401624422958447
"NA19098.2.A01" 0.994057724908103 0.00594227509189748
