"1" "2" "3" "4" "5" "6"
"NA19098.1.A01" 2.74217955926027e-06 0.0391163502694301 0.510015597419282 0.372842847665375 0.0569812544955259 0.0210412079708275
"NA19098.1.A02" 2.82100649940108e-06 0.191083234637215 0.515372603905876 0.195584570839315 0.0979524572897164 4.31232137919054e-06
"NA19098.1.A04" 2.2842212466957e-05 0.00670074766867926 0.441652668724905 0.317700635355466 0.217461256667633 0.0164618493708498
"NA19098.1.A05" 3.47701092640198e-05 0.0206601241955164 0.581863459580961 0.255809733416943 0.125470452200385 0.0161614604969301
"NA19098.1.A06" 0.0116981389246733 0.130956373988049 0.482755781835838 0.135184752568927 0.145234457938651 0.0941704947438614
"NA19098.1.A07" 9.05489861864278e-06 0.142680943013661 0.488565313000419 0.222934095657535 0.145798806182322 1.1787247444572e-05
"NA19098.1.A08" 0.162274289323318 0.328251043525924 0.252164163686608 0.0821406797509277 0.0583053024710698 0.116864521242153
"NA19098.1.A09" 2.82180045528021e-06 0.0137004453574651 0.618799380446552 0.0969015669457882 0.258421716350584 0.0121740690991553
"NA19098.1.A10" 0.141117812856958 0.175318328538839 0.385362216298354 0.0773034608688958 0.0994254267679819 0.121472754668972
"NA19098.1.A11" 5.6106165832444e-06 0.0645845684900409 0.503633214991335 0.229141648974875 0.119867011387474 0.0827679455396921
"NA19098.1.A12" 0.0004722460074987 3.10763845333568e-05 0.653949246044051 0.144763760225494 0.146236099593137 0.0545475717452861
"NA19098.1.B01" 0.0468698891886959 0.205366263369763 0.527981182523741 0.115868358796818 0.0607109693326658 0.0432033367883155
"NA19098.1.B02" 1.01707680153366e-05 0.123733944376105 0.503022635886402 0.121320750787667 0.215310722694473 0.0366017754873381
"NA19098.1.B03" 2.9261556015869e-05 0.150482103241376 0.329476928959619 0.329487698343692 0.0759322875616801 0.114591720337617
"NA19098.1.B05" 0.061479284385685 0.0260394225153966 0.562537116060761 0.155537847531182 0.11034632778094 0.0840600017260359
"NA19098.1.B06" 0.123960537243542 2.67695400009412e-05 0.511864376510974 0.271445022406689 0.0407494552927133 0.0519538390060803
"NA19098.1.B07" 1.8930259548159e-05 0.10508604081531 0.634696380742751 0.130952118433201 0.108415645928391 0.0208308838207988
"NA19098.1.B08" 0.142613424269201 0.15075678755897 0.414540902867958 0.0735887084999756 0.042311318081163 0.176188858722732
"NA19098.1.B09" 0.0699811296584337 0.0680708071510838 0.257022861081148 0.217320458101732 0.230800519858807 0.156804224148796
"NA19098.1.B11" 0.0570989891732022 0.00665990413782295 0.395369429096726 0.282672987490067 0.182149002322448 0.0760496877797337
"NA19098.1.B12" 0.138909264863402 0.0793066564464466 0.50613732492926 0.0960401273456214 0.112008932107187 0.0675976943080827
"NA19098.1.C01" 0.0105439553243308 0.0834217273075109 0.589524793437727 0.155985629987291 0.0634687567808471 0.0970551371622936
"NA19098.1.C02" 0.106343410893223 0.121483298381508 0.521592528996047 0.140669189667554 0.0455167908046183 0.0643947812570485
"NA19098.1.C03" 0.015038575931641 0.0606198261805911 0.555739732041852 0.256608509699134 0.0929996191738726 0.0189937369729091
"NA19098.1.C04" 0.0268132867051965 1.16916709416062e-05 0.595220904992464 0.263689011625799 0.107111937719312 0.00715316728628816
"NA19098.1.C05" 0.261027553844424 0.0458940785141502 0.328373095235901 0.208852208548283 0.0463024364479197 0.109550627409321
"NA19098.1.C06" 0.264192077177685 0.0695439379416355 0.290345531246749 0.144809379996273 0.161616889960394 0.0694921836772641
"NA19098.1.C07" 0.237330007948349 0.0821604286901356 0.383544508875759 0.0868144699478063 0.0476411664543738 0.162509418083576
"NA19098.1.C08" 3.32329955872732e-06 7.76355705408926e-06 0.531412335307759 0.322798467639644 0.143751151971221 0.00202695822476303
"NA19098.1.C09" 0.0293369488559328 1.17777215178657e-05 0.564826560890459 0.199825264801639 0.147625548805035 0.0583738989254167
"NA19098.1.C10" 0.0240940683071354 0.0281963407086184 0.703684027997866 0.147270649447725 0.086387662731085 0.0103672508075711
"NA19098.1.C11" 0.30587470869396 0.0834254945007462 0.345272436471369 0.0999162636735552 0.0221552855305803 0.143355811129789
"NA19098.1.C12" 0.0675236530233743 0.0347353607381299 0.346254496839979 0.335826866467694 0.117947793911883 0.0977118290189401
"NA19098.1.D01" 0.127960372700677 3.4163086355982e-05 0.461181994653973 0.343919232080782 0.0510218118229299 0.015882425655282
"NA19098.1.D02" 0.31542674957611 0.0230037216385319 0.355152109435161 0.13115116054822 0.0447302341547816 0.130536024647196
"NA19098.1.D03" 0.0705295913083616 0.0674689187530098 0.619612253346607 0.134431574550553 0.0879742594290329 0.0199834026124364
"NA19098.1.D04" 0.230620389836953 0.122786265974141 0.341413467519546 0.126868796024232 0.0801964176431557 0.0981146630019721
"NA19098.1.D06" 0.382627694003354 0.0881565682317757 0.29386295190791 0.0672541431606008 0.0410884140962712 0.127010228600087
"NA19098.1.D08" 0.299395777701416 5.15836400902227e-06 0.344406771170975 0.170514888316733 0.034351489840862 0.151325914606005
"NA19098.1.D09" 9.15430922959209e-06 4.18957829876283e-06 0.525397995959021 0.29396553692762 0.115657501387684 0.0649656218381463
"NA19098.1.D10" 0.0459274551603508 7.01982475762777e-06 0.614139914008107 0.183678824677874 0.067036333710815 0.0892104526180949
"NA19098.1.D11" 1.63778674285591e-05 6.34639103840018e-06 0.429418670633992 0.339233706513422 0.213451351793549 0.0178735468005707
"NA19098.1.D12" 0.128416419416492 1.18266228488595e-05 0.670755687460191 0.117190433537809 0.066532385886051 0.0170932470766085
