"1" "2" "3"
"NA19239.1.G04" 0.640531665880752 0.167884112267319 0.191584221851929
"NA19239.1.G05" 0.447644613888299 0.204042275433917 0.348313110677784
"NA19239.1.G06" 0.15854339148216 0.678946309717708 0.162510298800132
"NA19239.1.G07" 0.193587388094662 0.712180099821369 0.094232512083969
"NA19239.1.G08" 0.440447577724261 0.3863244197512 0.17322800252454
"NA19239.1.G09" 0.760422311488938 0.149019401253334 0.0905582872577277
"NA19239.1.G10" 0.638143225041761 0.000189202852310254 0.361667572105929
"NA19239.1.G11" 0.809935560294305 0.152568082631246 0.0374963570744493
"NA19239.1.G12" 0.462862751249188 0.101153254876432 0.43598399387438
"NA19239.1.H01" 0.482772876907792 0.0616974623324331 0.455529660759775
"NA19239.1.H02" 0.217654340791691 0.327457700290897 0.454887958917412
