"1" "2" "3" "4"
"NA19239.1.A01" 0.558660914022672 0.194467141306974 0.0240039944564716 0.222867950213882
"NA19239.1.A02" 0.285306498450226 0.659154923846878 0.00677497184889043 0.0487636058540059
"NA19239.1.A04" 0.340103788397976 0.449260134958961 0.159831926423113 0.0508041502199503
"NA19239.1.A05" 0.109556054578495 0.786644872822216 0.103684152887934 0.000114919711354702
"NA19239.1.A06" 0.235724208640726 0.00025990028555581 6.93095559620186e-05 0.763946581517756
"NA19239.1.A07" 0.317014553138911 0.313581207668042 0.356287153759247 0.0131170854338
"NA19239.1.A09" 0.400714191674337 0.447881314104961 0.123168110466693 0.02823638375401
"NA19239.1.A10" 0.253971697247307 0.352791897228739 0.33503010727442 0.058206298249534
"NA19239.1.A11" 0.465057180821433 0.492245102802791 0.0394570659632513 0.00324065041252418
"NA19239.1.A12" 0.354732055705752 0.36469255771493 0.251195976545378 0.0293794100339406
"NA19239.1.B01" 0.523007013209435 0.388538800109465 0.0867225826610296 0.00173160402007093
"NA19239.1.B02" 0.30838497145585 0.63241704984936 0.000105743317151733 0.0590922353776383
"NA19239.1.B03" 0.799021801326704 0.0380629182834563 0.00111749631289786 0.161797784076942
"NA19239.1.B04" 0.672138802863933 0.308446470355544 0.000478924477659027 0.0189358023028643
"NA19239.1.B06" 0.18290497544009 0.000167303413740524 0.816854149349337 7.35717968328219e-05
"NA19239.1.B09" 0.456595267791487 0.357239431762237 0.169969720961011 0.016195579485265
"NA19239.1.B10" 0.653295042575395 0.0612881352771194 0.189527255711574 0.0958895664359116
"NA19239.1.B11" 0.265576349409924 0.426786177418086 0.307058739991949 0.000578733180040525
"NA19239.1.B12" 0.32402362516244 0.0107904560556961 0.403349787776441 0.261836131005423
"NA19239.1.C01" 0.276678004130211 0.635019147759785 0.0773411593389041 0.0109616887711001
"NA19239.1.C02" 0.720666147450264 0.155155698425652 0.00502307962629661 0.119155074497787
"NA19239.1.C03" 0.311069379183171 0.332168407836821 0.335314066689382 0.0214481462906256
"NA19239.1.C04" 0.3772848539771 0.545663609842704 0.0754009144606218 0.00165062171957425
"NA19239.1.C05" 0.000256463385913894 0.673610149804215 0.311920503562724 0.0142128832471464
"NA19239.1.C06" 0.776486445762245 0.000408323959491819 0.147323823552579 0.075781406725685
"NA19239.1.C07" 0.192140475377121 0.693431485366812 0.113313987369748 0.00111405188631848
"NA19239.1.C08" 0.482731073659955 0.512912744083144 0.00396267798443304 0.000393504272468031
"NA19239.1.C09" 0.602776295725529 0.203695321322362 0.000182665390680259 0.193345717561428
"NA19239.1.C10" 0.460047894564827 0.510770245219133 0.000237028822019282 0.0289448313940204
"NA19239.1.C11" 0.188370331726719 0.592721796786644 0.164121435148995 0.0547864363376416
"NA19239.1.C12" 0.328109172507041 0.499491287675833 0.108531377424865 0.0638681623922613
"NA19239.1.D01" 0.344555309885004 0.267439342998301 0.377230282033327 0.0107750650833676
"NA19239.1.D02" 0.58569580219849 8.03419198561671e-05 0.000156960674877754 0.414066895206776
"NA19239.1.D03" 0.32653510616665 0.227608160663018 0.445726571338133 0.000130161832199172
