"1" "2" "3" "4"
"NA19098.1.A01" 0.640501968103056 0.284631587895254 0.00969932916916964 0.065167114832521
"NA19098.1.A02" 0.786508761253383 0.162342784368442 0.00130711297109676 0.0498413414070779
"NA19098.1.A03" 0.68520471778756 0.270068259544644 0.00253265499270336 0.0421943676750924
"NA19098.1.A04" 0.598462107824174 0.263797654964828 0.0718111043297531 0.0659291328812457
"NA19098.1.A05" 0.692904158303721 0.195079859245999 0.0524032892191231 0.0596126932311569
"NA19098.1.A06" 0.723541861488395 0.119513585571346 0.0694649950589681 0.087479557881291
"NA19098.1.A07" 0.752376919997425 0.187187995935887 0.00566561581566177 0.0547694682510266
"NA19098.1.A08" 0.672507646099308 0.0749852367313611 0.149962847615723 0.102544269553607
"NA19098.1.A09" 0.75834688544014 0.117051807387348 0.0436123267918735 0.0809889803806385
"NA19098.1.A10" 0.683386266595684 0.0799144186463545 0.134382494368139 0.102316820389823
"NA19098.1.A11" 0.715005367890078 0.197920586232998 0.00255786759492571 0.0845161782819981
"NA19098.1.A12" 0.805283611927776 0.0979053365999417 0.0166909876332756 0.0801200638390068
"NA19098.1.B01" 0.802219278021551 0.0864443363648789 0.0485922076821227 0.0627441779314471
"NA19098.1.B02" 0.766833116015906 0.120714380204278 0.0258429587286433 0.0866095450511731
"NA19098.1.B03" 0.583813253137842 0.238908646644963 0.0783551087068108 0.0989229915103836
"NA19098.1.B05" 0.691140049849616 0.120486493390124 0.0964808598184245 0.0918925969418352
"NA19098.1.B06" 0.641238573983738 0.206283465053984 0.085267715556716 0.0672102454055618
"NA19098.1.B07" 0.814523363217157 0.0938734154352988 0.025633022122527 0.0659701992250169
"NA19098.1.B08" 0.695073758013276 0.0501821334957281 0.121389882857442 0.133354225633553
"NA19098.1.B09" 0.577843483978971 0.190761677725385 0.100214575542353 0.131180262753291
"NA19098.1.B10" 0.407063808919286 0.45536542476122 0.0923730694618459 0.0451976968576487
"NA19098.1.B11" 0.645219944220835 0.227982337275662 0.0349962849066084 0.091801433596895
"NA19098.1.B12" 0.763913967607324 0.0877189696460639 0.0597782882744964 0.088588774472116
"NA19098.1.C01" 0.792461181979753 0.125097074241394 0.00482793918804432 0.0776138045908084
"NA19098.1.C02" 0.780296217846362 0.10289286365393 0.0420351268953269 0.0747757916043812
"NA19098.1.C03" 0.714050938355898 0.18927460594945 0.0353228220855074 0.0613516336091448
"NA19098.1.C04" 0.682993726957476 0.197984380064499 0.0688829352905454 0.0501389576874802
"NA19098.1.C05" 0.601774769385094 0.196456794847297 0.118557269757276 0.0832111660103324
"NA19098.1.C06" 0.689679949123796 0.142948716059584 0.0628303813535752 0.104540953463045
"NA19098.1.C07" 0.7614916316585 0.0904055474496446 0.0424108790356478 0.105691941856208
"NA19098.1.C08" 0.688640835007067 0.251655676976766 0.00558483790292062 0.0541186501132466
"NA19098.1.C09" 0.734431245980761 0.16849848397488 0.0208553744435833 0.0762148956007757
"NA19098.1.C10" 0.810644764210593 0.0933427701402141 0.0345860159959815 0.0614264496532114
"NA19098.1.C11" 0.682894442078047 0.0969839714052069 0.12120416393471 0.0989174225820359
"NA19098.1.C12" 0.609660217075288 0.266151206356688 0.0339237238699563 0.0902648526980671
"NA19098.1.D01" 0.63032424534138 0.27118615564461 0.0582295972046302 0.0402600018093801
"NA19098.1.D02" 0.661621076310616 0.143595075452524 0.106760270029509 0.0880235782073509
"NA19098.1.D03" 0.827942874950765 0.101977341947924 0.0133337965649216 0.0567459865363897
"NA19098.1.D04" 0.709361675658566 0.142488556801173 0.0667358462860949 0.081413921254166
"NA19098.1.D05" 0.582508849075053 0.379140956933596 0.00568961543923166 0.0326605785521193
"NA19098.1.D06" 0.674874965875431 0.0818092501069416 0.156925282999728 0.0863905010178993
"NA19098.1.D07" 0.239506858482835 0.57382551108256 0.119115900816024 0.067551729618581
"NA19098.1.D08" 0.602730237022876 0.167782289265321 0.129667650909533 0.09981982280227
"NA19098.1.D09" 0.650807346450031 0.222455855934217 0.0510784452908069 0.0756583523249453
"NA19098.1.D10" 0.763463228981071 0.145114035780004 0.0190623796659023 0.0723603555730224
"NA19098.1.D11" 0.649216036053544 0.277597596847598 0.0168870247642142 0.0562993423346432
"NA19098.1.D12" 0.849211735433446 0.0910110275514099 0.0072839014595254 0.0524933355556191
"NA19098.1.E01" 0.683116952377784 0.162131685533057 0.0829722903809575 0.0717790717082012
