"1" "2" "3"
"NA19098.1.A01" 0.567213351117035 0.334043738648707 0.0987429102342581
"NA19098.1.A02" 0.727026551554447 0.166740890167442 0.106232558278111
"NA19098.1.A03" 0.598762359715713 0.289025580365682 0.112212059918605
"NA19098.1.A04" 0.574534343995584 0.320860603753998 0.104605052250418
"NA19098.1.A05" 0.669925092610367 0.227311970764617 0.102762936625016
"NA19098.1.A06" 0.736892327175497 0.142643713518917 0.120463959305586
"NA19098.1.A07" 0.69214879425195 0.199314742518382 0.108536463229668
"NA19098.1.A08" 0.773769619421693 0.11075737665453 0.115473003923776
"NA19098.1.A09" 0.748106368543199 0.121946375264198 0.129947256192603
"NA19098.1.A10" 0.767868080293278 0.110430383776292 0.121701535930431
"NA19098.1.A11" 0.653141087577297 0.229793013450947 0.117065898971756
"NA19098.1.A12" 0.781543422693333 0.102891953133247 0.115564624173419
"NA19098.1.B01" 0.807726320159232 0.0929384317196194 0.0993352481211488
"NA19098.1.B02" 0.740704675762473 0.130658811990411 0.128636512247116
"NA19098.1.B03" 0.573534588273193 0.311539937786191 0.114925473940615
"NA19098.1.B05" 0.725769974916707 0.159315155006591 0.114914870076702
"NA19098.1.B06" 0.646292307876064 0.256640955442709 0.0970667366812266
"NA19098.1.B07" 0.797340350309645 0.0961721015753353 0.10648754811502
"NA19098.1.B08" 0.782693550966455 0.0831212558174039 0.134185193216141
"NA19098.1.B09" 0.590783197156362 0.267651246399329 0.141565556444308
"NA19098.1.B10" 0.349555650562827 0.544504857498094 0.105939491939079
"NA19098.1.B11" 0.600919150175525 0.281975322453682 0.117105527370793
"NA19098.1.B12" 0.778946212001614 0.103277937481007 0.117775850517379
"NA19098.1.C01" 0.753177587775829 0.134544656968883 0.112277755255289
"NA19098.1.C02" 0.780385404754046 0.118524038537738 0.101090556708216
"NA19098.1.C03" 0.680872173775457 0.217560538990485 0.101567287234058
"NA19098.1.C04" 0.676573861561639 0.232430308586464 0.0909958298518965
"NA19098.1.C05" 0.638227702061386 0.262988994637558 0.0987833033010552
"NA19098.1.C06" 0.690800877542561 0.188999741332745 0.120199381124694
"NA19098.1.C07" 0.76701461290156 0.112645349882659 0.120340037215781
"NA19098.1.C08" 0.617012052614897 0.284136565163072 0.0988513822220302
"NA19098.1.C09" 0.694501966026784 0.193062043159223 0.112435990813994
"NA19098.1.C10" 0.802964567024889 0.0972432220625819 0.0997922109125292
"NA19098.1.C11" 0.754755000198005 0.140062726243704 0.105182273558291
"NA19098.1.C12" 0.555513682161548 0.3293158310587 0.115170486779752
"NA19098.1.D01" 0.598460744623832 0.319086713382463 0.0824525419937051
"NA19098.1.D02" 0.702479821712236 0.19408277098121 0.103437407306553
"NA19098.1.D03" 0.79785523971627 0.102339550365405 0.0998052099183247
"NA19098.1.D04" 0.719330746024516 0.176818768769213 0.103850485206271
"NA19098.1.D05" 0.482434213688289 0.433062108177402 0.0845036781343082
"NA19098.1.D06" 0.779796697687525 0.118631187885724 0.101572114426752
"NA19098.1.D07" 0.179272068837711 0.72787722460161 0.0928507065606789
"NA19098.1.D08" 0.657243901144206 0.238034011278562 0.104722087577231
"NA19098.1.D09" 0.620782497425838 0.270131197657882 0.10908630491628
"NA19098.1.D10" 0.730449021440715 0.163251428686005 0.10629954987328
"NA19098.1.D11" 0.578709283895921 0.318445117142403 0.102845598961676
"NA19098.1.D12" 0.817955764345265 0.0850194272187153 0.09702480843602
"NA19098.1.E01" 0.694417720292061 0.196411940544613 0.109170339163326
"NA19098.1.E02" 0.723239896743805 0.16809503292523 0.108665070330964
"NA19098.1.E03" 0.772653263971666 0.127366114608924 0.0999806214194094
"NA19098.1.E05" 0.685547586308347 0.212229836846726 0.102222576844928
"NA19098.1.E06" 0.70041819903428 0.19422395675859 0.10535784420713
"NA19098.1.E07" 0.531878478351149 0.372900959726931 0.0952205619219193
"NA19098.1.E08" 0.773885689373599 0.12444011060136 0.101674200025041
"NA19098.1.E09" 0.696503056014175 0.181657303440046 0.12183964054578
"NA19098.1.E10" 0.763931886027922 0.128999264131965 0.107068849840112
"NA19098.1.E11" 0.616867844103554 0.305943455999354 0.0771886998970919
"NA19098.1.E12" 0.704772339916448 0.18430909858085 0.110918561502701
"NA19098.1.F01" 0.640171325790068 0.207598365557992 0.15223030865194
"NA19098.1.F02" 0.81581199409937 0.0760074685229346 0.108180537377696
"NA19098.1.F03" 0.787459016421925 0.116683156017214 0.0958578275608612
"NA19098.1.F04" 0.507972785455931 0.392830466962249 0.0991967475818193
"NA19098.1.F06" 0.252179477813694 0.662849839551923 0.0849706826343827
"NA19098.1.F07" 0.57248795504603 0.328065754722011 0.0994462902319584
"NA19098.1.F08" 0.659053977922232 0.247746615835953 0.0931994062418151
"NA19098.1.F09" 0.753167163768505 0.129578389569769 0.117254446661726
"NA19098.1.F10" 0.803973879263657 0.0939461427174197 0.102079978018924
"NA19098.1.F11" 0.759197553055921 0.137651333901706 0.103151113042373
"NA19098.1.F12" 0.66667523134364 0.221070200444405 0.112254568211954
"NA19098.1.G01" 0.599607454649234 0.309219962517081 0.0911725828336844
"NA19098.1.G02" 0.756452406659175 0.120905150727702 0.122642442613123
"NA19098.1.G03" 0.580529316955414 0.322025166490886 0.0974455165537007
"NA19098.1.G04" 0.684739056637981 0.218847142986906 0.0964138003751134
"NA19098.1.G05" 0.737270849791284 0.157867728406796 0.10486142180192
"NA19098.1.G06" 0.688246546262643 0.212143593108745 0.0996098606286121
"NA19098.1.G07" 0.607957668039836 0.289383497294765 0.102658834665399
