"1" "2" "3"
"NA19098.1.A01" 0.392779845944215 0.558421355136027 0.0487987989197589
"NA19098.1.A02" 0.698479959516596 0.295086116851508 0.0064339236318959
"NA19098.1.A03" 0.507877503311601 0.469777209581685 0.0223452871067136
"NA19098.1.A04" 0.493686361755431 0.485851694876695 0.020461943367874
"NA19098.1.A05" 0.555155835904778 0.434101853946579 0.0107423101486432
"NA19098.1.A06" 0.547313402442464 0.415619839801841 0.0370667577556953
"NA19098.1.A07" 0.535098144350098 0.422744954424953 0.042156901224949
"NA19098.1.A08" 0.636306087762351 0.361773103660157 0.00192080857749211
"NA19098.1.A09" 0.424181585037811 0.544480649154174 0.0313377658080149
"NA19098.1.A10" 0.568429235846396 0.407730900139292 0.0238398640143122
"NA19098.1.A11" 0.497887947590358 0.448524904060137 0.0535871483495048
"NA19098.1.A12" 0.485138854348154 0.469955479369807 0.0449056662820386
"NA19098.1.B01" 0.653173403527247 0.325222689435646 0.0216039070371069
"NA19098.1.B02" 0.542813158579179 0.437493911992649 0.0196929294281722
"NA19098.1.B03" 0.422204611843693 0.518181484850746 0.0596139033055613
"NA19098.1.B05" 0.491686189421038 0.469388778407052 0.0389250321719105
"NA19098.1.B06" 0.525538186135891 0.439884322585239 0.0345774912788694
"NA19098.1.B07" 0.603633326815414 0.37872642603471 0.0176402471498755
"NA19098.1.B08" 0.520615894522034 0.411339360315866 0.0680447451620999
"NA19098.1.B09" 0.419700362943599 0.506097601133989 0.0742020359224113
"NA19098.1.B10" 0.350232795377544 0.630204344431354 0.0195628601911021
"NA19098.1.B11" 0.464953942883145 0.51197234120554 0.023073715911314
"NA19098.1.B12" 0.598285492781464 0.363921557012104 0.0377929502064327
"NA19098.1.C01" 0.604607819820093 0.385995788584917 0.0093963915949896
"NA19098.1.C02" 0.597398315462782 0.366400250811388 0.0362014337258299
"NA19098.1.C03" 0.537747197154044 0.445472989410978 0.0167798134349781
"NA19098.1.C04" 0.514053272207422 0.466820172338482 0.0191265554540963
"NA19098.1.C05" 0.492514015764206 0.477326698043135 0.0301592861926586
"NA19098.1.C06" 0.505235979338685 0.448591115653411 0.0461729050079036
"NA19098.1.C07" 0.517994632047329 0.406582133529656 0.0754232344230158
"NA19098.1.C08" 0.417258009011666 0.558629317641553 0.0241126733467812
"NA19098.1.C09" 0.503404597935918 0.493595161360352 0.00300024070372976
"NA19098.1.C10" 0.639679328104338 0.349765883272807 0.0105547886228559
"NA19098.1.C11" 0.560091035365885 0.393008125623438 0.0469008390106766
"NA19098.1.C12" 0.391978558302268 0.505190449659074 0.102830992038658
"NA19098.1.D01" 0.560288317416006 0.417275291431409 0.0224363911525848
"NA19098.1.D02" 0.512247220395406 0.474430252716717 0.0133225268878775
"NA19098.1.D03" 0.62155553017905 0.363222729534075 0.015221740286875
"NA19098.1.D04" 0.58873133550529 0.338257261760302 0.0730114027344073
"NA19098.1.D05" 0.458864874485715 0.539484882313035 0.00165024320125015
"NA19098.1.D06" 0.6683168140907 0.306370536764164 0.0253126491451356
"NA19098.1.D07" 0.223402523519062 0.736973598917077 0.0396238775638611
"NA19098.1.D08" 0.467498374199849 0.515011635540386 0.0174899902597656
"NA19098.1.D09" 0.335541631543646 0.598427758170314 0.0660306102860403
"NA19098.1.D10" 0.549644080587124 0.42235171571741 0.0280042036954665
"NA19098.1.D11" 0.456165414666458 0.507991084592231 0.0358435007413109
"NA19098.1.D12" 0.620982459362308 0.36758723962425 0.0114303010134414
"NA19098.1.E01" 0.512688762391428 0.479609138392821 0.00770209921575093
"NA19098.1.E02" 0.56450119873576 0.391088764637778 0.0444100366264613
"NA19098.1.E03" 0.551877044643548 0.413421001484379 0.034701953872073
"NA19098.1.E05" 0.563290766657658 0.419288989304737 0.0174202440376048
"NA19098.1.E06" 0.526038206290089 0.446989771206602 0.0269720225033093
"NA19098.1.E07" 0.385850638550897 0.571623327370801 0.0425260340783025
"NA19098.1.E08" 0.586990737559721 0.394471105154275 0.0185381572860043
"NA19098.1.E09" 0.493470293147542 0.432504491377096 0.0740252154753628
"NA19098.1.E10" 0.5279497526117 0.437618282056928 0.0344319653313717
"NA19098.1.E11" 0.555858926962267 0.397714907164749 0.0464261658729843
"NA19098.1.E12" 0.586960845621617 0.369644440918494 0.0433947134598883
"NA19098.1.F01" 0.418424037984895 0.514053966218171 0.0675219957969337
"NA19098.1.F02" 0.683497909967849 0.302209759797355 0.0142923302347961
"NA19098.1.F03" 0.597310952542448 0.382333467410078 0.0203555800474741
"NA19098.1.F04" 0.487082036236077 0.492985448914202 0.019932514849722
"NA19098.1.F06" 0.305803896708339 0.641628467510535 0.0525676357811252
"NA19098.1.F07" 0.373006849079608 0.615829431797416 0.0111637191229753
"NA19098.1.F08" 0.615263032031791 0.380258752578588 0.00447821538962137
"NA19098.1.F09" 0.467078702308093 0.468268638865915 0.0646526588259927
"NA19098.1.F10" 0.642830490510238 0.312271200644163 0.0448983088455994
"NA19098.1.F11" 0.476111771051432 0.502415251148571 0.0214729777999967
"NA19098.1.F12" 0.441006654204803 0.517930783312473 0.0410625624827238
"NA19098.1.G01" 0.491294616547482 0.462605454028451 0.0460999294240668
"NA19098.1.G02" 0.579784139851174 0.399180708170931 0.0210351519778944
"NA19098.1.G03" 0.443458247354069 0.536317016099459 0.0202247365464718
"NA19098.1.G04" 0.546761911451008 0.441829096010386 0.0114089925386065
