"1" "2" "3" "4"
"ENSG00000102977" 8.40894866031591e-05 0.00129363821872951 1.89132704544812e-08 0.00134695377048779
"ENSG00000119640" 0.000318657617668714 0.00125170619261605 0.000835727810036027 0.00478708645056641
"ENSG00000154734" 5.88024628011727e-09 5.80202084776475e-09 6.8943569647506e-09 9.6810965810941e-09
"ENSG00000088448" 0.00297748637151567 0.00234624228229852 0.0012005484936449 9.22636581083693e-06
"ENSG00000169188" 0.000937523112367952 0.000782414755887449 0.000399912031363099 0.000823693942281629
"ENSG00000134884" 0.00469633443385832 0.00194973360780187 0.00250798202580532 0.00349709304030043
"ENSG00000156802" 0.00155796558086464 0.00066721299480854 0.00113732816848996 0.0101868023155867
"ENSG00000138376" 0.00098282725586701 0.00113832973169837 0.00138382331598495 0.000247909853074234
"ENSG00000166164" 0.000561452726288021 0.00134380650484539 0.000243439280583163 0.000599357448761881
"ENSG00000170270" 0.00045742675427877 0.000513120445894761 1.87036734558744e-08 0.000686931717820934
"ENSG00000117616" 0.00157722839868015 0.00054189913679158 0.000852755789734656 0.000526082165124737
"ENSG00000180354" 1.11397038552517e-08 1.25140257826259e-05 8.18033470374247e-09 1.94475480483717e-07
"ENSG00000131375" 0.000797677893141967 0.000576171733827183 3.29241651110361e-07 5.35982491771653e-08
"ENSG00000106144" 0.000118359172631702 0.00121702799076861 1.45720854620412e-08 0.000871081385566215
"ENSG00000105173" 0.000474397407789932 0.000141000982396145 0.000136107028662194 0.000140491940763109
"ENSG00000175305" 1.56502965900189e-08 6.56008089448396e-05 9.65869414738679e-09 0.000768304523018056
"ENSG00000164045" 0.000165460514776331 3.75806696351813e-05 7.86287892422663e-05 0.00115550595957042
"ENSG00000094804" 0.000245157522766883 0.00121706562963163 0.000277127698826493 0.00273792640806552
"ENSG00000144354" 0.000301310007402843 0.000187446448563873 0.000121953972218387 0.00207445663880145
"ENSG00000164649" 0.00060750168493352 0.00271186526117236 0.000715684884974283 3.45749057940609e-07
"ENSG00000166037" 0.0012690279176624 0.00439754590369844 0.00224467013388738 0.00393682027871834
"ENSG00000167670" 0.000249432768328751 5.94844762258453e-08 0.000351351565669022 0.0018133611330856
"ENSG00000159259" 7.11006677545393e-05 0.000134296846629303 5.84831217841254e-05 0.000819552161379519
"ENSG00000092853" 9.7983894546903e-05 0.00115129166179216 9.35776343990447e-05 0.00322135036765311
"ENSG00000137504" 0.0017229466562362 0.00102800276563306 0.000419144405443843 0.000526246711627314
"ENSG00000117984" 0.000430777285390547 0.000467746042008569 0.00033407798075932 2.51836961827733e-07
"ENSG00000083520" 0.00185232035684327 0.00213721716515289 0.000614230867977976 9.61894159129999e-08
"ENSG00000102580" 0.00221418532919841 0.0032412285040475 0.0011840919944328 0.00112246865657826
"ENSG00000159147" 2.10036610752208e-08 0.0013306285329703 3.15499943874175e-08 0.000181229866507105
"ENSG00000136982" 6.90648729587113e-05 1.37658230581721e-08 1.71885568186455e-08 0.00123432323332161
"ENSG00000143476" 0.000371337750703479 0.00165662203366325 9.65182505397515e-08 0.00189083059396919
"ENSG00000101412" 9.60239326169456e-08 0.000121697590934683 0.000180864535635337 0.000638250520850616
"ENSG00000144895" 0.00418524628909371 0.00424534439493135 0.00149192585043655 0.00152052672109367
"ENSG00000139684" 0.00407902735850421 0.00517710795571986 0.00104749644146829 0.00268019788958612
"ENSG00000154124" 0.00120802951452188 0.00079353510374878 4.6259298613009e-08 0.00119476448875216
"ENSG00000187866" 6.58307750717267e-08 0.000877145558448678 5.27788549119678e-05 8.43103335209336e-05
"ENSG00000160688" 0.00142544017018169 2.13411045059826e-05 0.000213010674213608 0.00140507925925176
"ENSG00000131153" 1.03932989797015e-05 0.00156140910674997 0.000416995820789977 0.00732499622823985
"ENSG00000181938" 1.67182053231844e-08 0.000183384744750815 5.04847825386674e-05 0.000528968845333693
"ENSG00000112312" 0.000564924829820064 0.00032105901186877 0.000542848995151319 0.00676627546562827
"ENSG00000119969" 0.000378488931038519 0.00226434331326913 0.000572272191567385 0.0127225050029775
"ENSG00000182742" 0.00051848153488298 3.04459949923915e-05 0.000357586886312478 0.000341700648550548
"ENSG00000174775" 0.000189580762808915 4.53084245473154e-06 2.52819200585414e-08 0.000649370202202113
"ENSG00000025156" 0.00023085115000851 0.000299733288746088 0.00024303226391036 0.000421726598980941
"ENSG00000171105" 0.00211224659369798 0.000603808137079677 0.000720516363624614 4.6092858574144e-07
"ENSG00000164941" 0.00064593331119571 0.00115503412983479 3.87572945339519e-07 4.14934875827809e-08
"ENSG00000116679" 0.00074645929151684 0.00509636705565892 0.000936409145068896 0.00138102554056341
"ENSG00000168116" 0.000608940345626653 0.0011748223537344 0.000451941013584422 0.000805373483115734
"ENSG00000113441" 0.0060323988645891 0.00545387809814995 0.00184734860227608 0.000114626701927867
"ENSG00000108848" 0.00832538153979934 0.00883484114544568 0.0027540931198039 0.00286360122022339
"ENSG00000073111" 0.000462529769260027 0.0025333388961371 8.15457672730893e-05 0.00418702593950191
"ENSG00000104738" 1.57997473032919e-06 0.000251932847331029 1.78610751170199e-08 0.00570718434715029
"ENSG00000100297" 0.00171983737483607 0.00182427203162606 2.95809498396809e-07 0.00577360554130474
"ENSG00000076003" 0.00040207587158047 0.00190109321633213 3.84682892805886e-08 0.00465543588269761
"ENSG00000111554" 0.000233569785218261 0.000389124740886507 3.76432391924327e-08 0.000145816118737348
"ENSG00000108590" 0.00197567414912694 0.00013136446803537 0.000882032672880596 0.000935366269530845
