"1" "2" "3"
"NA19239.1.A01" 0.766381016961034 0.0919472462570539 0.141671736781912
"NA19239.1.A02" 0.770285066027426 0.0606020379529879 0.169112896019586
"NA19239.1.A04" 0.581342882048736 0.266716188670094 0.15194092928117
"NA19239.1.A05" 0.869313184045274 0.125795255375274 0.00489156057945187
"NA19239.1.A06" 0.90602104882114 0.0622132599898162 0.0317656911890435
"NA19239.1.A07" 0.485010961721961 0.27043311694752 0.244555921330519
"NA19239.1.A09" 0.655883157831087 0.0928885204355679 0.251228321733345
"NA19239.1.A10" 0.182817868055981 0.5936773068261 0.22350482511792
"NA19239.1.A11" 0.528765999818705 0.366148872550701 0.105085127630594
"NA19239.1.A12" 0.206738942696849 0.254992722396924 0.538268334906228
"NA19239.1.B01" 0.655627538765733 0.139268083470815 0.205104377763452
"NA19239.1.B02" 0.741234316947567 0.0713584756350336 0.187407207417399
"NA19239.1.B03" 0.821252674950606 0.0471287259405801 0.131618599108814
"NA19239.1.B04" 0.873981689371563 0.0676085289070615 0.0584097817213755
"NA19239.1.B06" 0.0907328061955043 0.376065467070879 0.533201726733617
"NA19239.1.B09" 0.559945913516941 0.0556839944052556 0.384370092077804
"NA19239.1.B10" 0.422668098643798 0.474181535867584 0.103150365488618
"NA19239.1.B11" 0.274089671518673 0.0630701337797991 0.662840194701528
"NA19239.1.B12" 0.166068882390946 0.243786466240041 0.590144651369013
"NA19239.1.C01" 0.651670206796993 0.099151100025587 0.24917869317742
"NA19239.1.C02" 0.826533211060408 0.0305720699343137 0.142894719005279
"NA19239.1.C03" 0.348759189021366 0.505263477729655 0.145977333248978
"NA19239.1.C04" 0.657425189449305 0.25454723917037 0.0880275713803246
"NA19239.1.C05" 0.403367267402702 0.418035976347319 0.178596756249979
"NA19239.1.C06" 0.706503029829191 0.279106508874386 0.0143904612964233
"NA19239.1.C07" 0.784925299197757 0.141081939768588 0.0739927610336541
"NA19239.1.C08" 0.715047244950913 0.136057125161954 0.148895629887133
"NA19239.1.C09" 0.84346745015778 0.102197715380052 0.0543348344621678
"NA19239.1.C10" 0.748738564131293 0.14292777862511 0.108333657243597
"NA19239.1.C11" 0.558606398340657 0.29325140102106 0.148142200638283
"NA19239.1.C12" 0.324992867510836 0.290074450383827 0.384932682105337
"NA19239.1.D01" 0.276637565684712 0.160869656139946 0.562492778175342
"NA19239.1.D02" 0.851484757929642 0.0626417224754923 0.0858735195948657
"NA19239.1.D03" 0.212067051355532 0.695866691861968 0.0920662567825007
"NA19239.1.D04" 0.635621628976856 0.228166707106444 0.136211663916701
"NA19239.1.D05" 0.830515136826965 0.153284736693243 0.0162001264797923
"NA19239.1.D06" 0.826898349949411 0.123195755200875 0.0499058948497138
"NA19239.1.D07" 0.333678819258323 0.375394290018857 0.29092689072282
"NA19239.1.D08" 0.343088623028133 0.447011184955115 0.209900192016751
"NA19239.1.D09" 0.121646930881369 0.0108790200688148 0.867474049049817
"NA19239.1.D10" 0.71517143829679 0.188355462902393 0.0964730988008174
"NA19239.1.D11" 0.212697146430119 0.713156914769592 0.0741459388002894
"NA19239.1.D12" 0.614944522830708 0.312347585054298 0.072707892114994
"NA19239.1.E01" 0.0754940434670479 0.000585813135619152 0.923920143397333
"NA19239.1.E02" 0.719675971921557 0.0786270942928999 0.201696933785543
"NA19239.1.E03" 0.324615834858223 0.532488114859816 0.142896050281961
"NA19239.1.E04" 0.647981791855068 0.350602526755543 0.00141568138938977
"NA19239.1.E05" 0.192722841030866 0.41900636342429 0.388270795544844
"NA19239.1.E06" 0.900867132585482 0.065663120017565 0.0334697473969526
"NA19239.1.E07" 0.753853091762987 0.132300349421235 0.113846558815778
"NA19239.1.E08" 0.745203004752945 0.123477994638759 0.131319000608296
"NA19239.1.E09" 0.774373902026449 0.059046901444588 0.166579196528963
"NA19239.1.E11" 0.546951379144541 0.347523768385983 0.105524852469476
"NA19239.1.E12" 0.359519389644093 0.220143931748552 0.420336678607356
"NA19239.1.F01" 0.660735548934719 0.192408067719515 0.146856383345766
"NA19239.1.F02" 0.815970720288976 0.0656200270016951 0.118409252709329
"NA19239.1.F03" 0.470391513669668 0.341429201526236 0.188179284804097
"NA19239.1.F04" 0.923758289125176 0.0602087809219545 0.0160329299528694
"NA19239.1.F05" 0.0920873039190877 0.168729348058271 0.739183348022642
"NA19239.1.F06" 0.886160362494998 0.0896033600615389 0.0242362774434628
"NA19239.1.F07" 0.86713236636036 0.0822758053964607 0.0505918282431796
"NA19239.1.F08" 0.786261347658973 0.0897869051045445 0.123951747236482
"NA19239.1.F09" 0.463545900914506 0.199321660495876 0.337132438589619
"NA19239.1.F10" 0.135414080187266 0.609176336851124 0.25540958296161
"NA19239.1.F11" 0.023423161571147 0.791458243416287 0.185118595012566
"NA19239.1.F12" 0.729550726942496 0.137218473783565 0.133230799273939
"NA19239.1.G01" 0.126239176532351 0.0677467689726004 0.806014054495049
"NA19239.1.G04" 0.788306128779527 0.168701318628471 0.0429925525920021
"NA19239.1.G05" 0.352674476073306 0.511232258341772 0.136093265584922
"NA19239.1.G06" 0.801790874317244 0.179537159538186 0.01867196614457
"NA19239.1.G07" 0.746232829864801 0.173271793131088 0.0804953770041109
"NA19239.1.G08" 0.748392710825554 0.212319383984702 0.0392879051897447
"NA19239.1.G09" 0.453137198445032 0.267938706469679 0.278924095085289
"NA19239.1.G10" 0.251787130980462 0.353607741857498 0.39460512716204
"NA19239.1.G11" 0.70175308622727 0.208555155811631 0.0896917579610988
"NA19239.1.G12" 0.129179261972937 0.264964469386685 0.605856268640377
"NA19239.1.H01" 0.237789658022594 0.17670741887048 0.585502923106925
"NA19239.1.H02" 0.175875746977032 0.470840188009117 0.35328406501385
"NA19239.1.H03" 0.302418574104417 0.0630935154735092 0.634487910422074
"NA19239.1.H04" 0.0567565725402206 0.825211257093721 0.118032170366058
"NA19239.1.H06" 0.657801063887567 0.23498163170431 0.107217304408123
"NA19239.1.H08" 0.253394070682162 0.463383379230622 0.283222550087215
"NA19239.1.H09" 0.336838880036735 0.270369030974601 0.392792088988664
"NA19239.1.H11" 0.244278514279909 0.629531524856775 0.126189960863316
