"1" "2" "3" "4"
"NA19098.1.A01" 0.292246045589254 0.36701212066582 0.198824723894777 0.141917109850149
"NA19098.1.A02" 0.607555079736279 0.14192996837683 0.107109190345534 0.143405761541357
"NA19098.1.A03" 0.374367556542956 0.320624714682786 0.123795767338537 0.181211961435721
"NA19098.1.A04" 0.335313274147023 0.30174618322952 0.163668179707882 0.199272362915574
"NA19098.1.A05" 0.436464888611738 0.248809745208078 0.124698831790057 0.190026534390127
"NA19098.1.A06" 0.3982381322727 0.246080142413396 0.226124129270773 0.12955759604313
"NA19098.1.A07" 0.408576499516293 0.309328156837648 0.148169138147446 0.133926205498613
"NA19098.1.A08" 0.443470057086359 0.193571496339958 0.225931359005882 0.137027087567801
"NA19098.1.A09" 0.3257487149077 0.374855916530199 0.163118561594588 0.136276806967513
"NA19098.1.A10" 0.383308126472811 0.178275363184369 0.308945054911603 0.129471455431217
"NA19098.1.A11" 0.386758073354639 0.249249424876225 0.185233712686234 0.178758789082902
"NA19098.1.A12" 0.410578373356046 0.325237130137211 0.0995135473702313 0.164670949136512
"NA19098.1.B01" 0.538348247475192 0.163509757490978 0.117586402091611 0.180555592942219
"NA19098.1.B02" 0.406471893202746 0.297284482110007 0.0880390054617012 0.208204619225546
"NA19098.1.B03" 0.219533357445508 0.30537209489294 0.327364964547147 0.147729583114405
"NA19098.1.B05" 0.390439991039149 0.281612805750604 0.141827168110829 0.186120035099418
"NA19098.1.B06" 0.39126637257978 0.277904217112685 0.156103324782636 0.174726085524899
"NA19098.1.B07" 0.488061626707175 0.226358981052251 0.107401667544227 0.178177724696348
"NA19098.1.B08" 0.304593861203447 0.222819733652114 0.388207179773912 0.0843792253705268
"NA19098.1.B09" 0.321325192462842 0.282255857117673 0.246648506887419 0.149770443532066
"NA19098.1.B10" 0.283362121789952 0.433337669386091 0.169945193280095 0.113355015543861
"NA19098.1.B11" 0.361269011035852 0.290689684312617 0.199103158503984 0.148938146147548
"NA19098.1.B12" 0.496930164216308 0.191412545440729 0.146869325851394 0.164787964491569
"NA19098.1.C01" 0.460395327414742 0.212237053542191 0.199543913408404 0.127823705634663
"NA19098.1.C02" 0.43845184405964 0.221647005321764 0.175171357824422 0.164729792794173
"NA19098.1.C03" 0.423012358767542 0.31127840436192 0.0991691578929923 0.166540078977546
"NA19098.1.C04" 0.367492642394432 0.280902351792443 0.173970059898658 0.177634945914467
"NA19098.1.C05" 0.367919474573114 0.306204413772972 0.223896587733 0.101979523920913
"NA19098.1.C06" 0.404350410202765 0.282375636370452 0.137884690105414 0.175389263321369
"NA19098.1.C07" 0.416810576525952 0.200911220561255 0.293217982770659 0.0890602201421338
"NA19098.1.C08" 0.379519686858379 0.376992690743287 0.115908838797731 0.127578783600604
"NA19098.1.C09" 0.366103662747751 0.299830514910772 0.176219865265599 0.157845957075878
"NA19098.1.C10" 0.480074080770845 0.234922667473399 0.0991584725147482 0.185844779241008
"NA19098.1.C11" 0.419465644141031 0.15940480167249 0.30822535819812 0.112904195988359
"NA19098.1.C12" 0.358831621443182 0.289121238806026 0.229497409134436 0.122549730616356
"NA19098.1.D01" 0.4441335973669 0.250371097634033 0.15072947332173 0.154765831677337
"NA19098.1.D02" 0.413190027045843 0.242215679454751 0.229564955466087 0.115029338033319
"NA19098.1.D03" 0.50978877166571 0.222397555813943 0.113826405642763 0.153987266877583
"NA19098.1.D04" 0.434141042939478 0.16836985895505 0.270894426405619 0.126594671699853
"NA19098.1.D05" 0.321452944320014 0.371650853347806 0.158514518366481 0.148381683965699
"NA19098.1.D06" 0.501210222079367 0.117507825311805 0.249277716590276 0.132004236018551
"NA19098.1.D07" 0.0622566456875977 0.552966555255562 0.20482106958243 0.17995572947441
"NA19098.1.D08" 0.281327509599096 0.291914062230083 0.33165015085202 0.0951082773188013
"NA19098.1.D09" 0.252568544814913 0.421441818371355 0.154580996258998 0.171408640554734
"NA19098.1.D10" 0.424351730329894 0.250469753601192 0.180782800134648 0.144395715934266
"NA19098.1.D11" 0.322836761083461 0.348482448620242 0.110063713690579 0.218617076605717
"NA19098.1.D12" 0.486973005571986 0.231585007481889 0.084594511169061 0.196847475777064
"NA19098.1.E01" 0.344700211142992 0.301050926721318 0.16076659732625 0.19348226480944
"NA19098.1.E02" 0.419326914344539 0.202020433368216 0.193266609630825 0.18538604265642
"NA19098.1.E03" 0.483905353163279 0.25741442091959 0.10720432943518 0.151475896481951
"NA19098.1.E05" 0.42989827274178 0.299695862128254 0.0955827616302439 0.174823103499722
"NA19098.1.E06" 0.409288400579689 0.288310750323643 0.112855731787843 0.189545117308825
"NA19098.1.E07" 0.336059838873456 0.396784701228792 0.138535066463025 0.128620393434727
"NA19098.1.E08" 0.475102825079275 0.194679055187053 0.234462625941861 0.0957554937918107
"NA19098.1.E09" 0.379537534843204 0.214014014218031 0.278170422930229 0.128278028008536
"NA19098.1.E10" 0.424291812454213 0.269116877519766 0.159188946212994 0.147402363813027
"NA19098.1.E11" 0.393354950005183 0.164543293024819 0.323439344776755 0.118662412193242
"NA19098.1.E12" 0.480217513502812 0.145908696183221 0.22944414809289 0.144429642221078
"NA19098.1.F01" 0.339057422996263 0.316295075698628 0.197643755769502 0.147003745535608
"NA19098.1.F02" 0.537079642920408 0.129236585593202 0.162000956883113 0.171682814603277
"NA19098.1.F03" 0.481777374198281 0.275925522261787 0.0806943751308485 0.161602728409084
"NA19098.1.F04" 0.329153479472535 0.304496186102828 0.227030694298381 0.139319640126256
"NA19098.1.F06" 0.252841794814422 0.445309579537153 0.157938432683588 0.143910192964837
