"1" "2" "3"
"ENSG00000160072" 1.25371494039171e-05 5.00133076950939e-06 7.26926083715357e-06
"ENSG00000197785" 1.64078911316818e-05 1.07086889065027e-05 9.92434824736459e-06
"ENSG00000205090" 1.10598014108484e-08 5.0769059450672e-07 3.10513372471243e-12
"ENSG00000160075" 0.000176641128503866 6.75707426283395e-05 0.000107112781536097
"ENSG00000215014" 1.38677634351948e-06 3.17441284820425e-11 3.12254644531112e-12
"ENSG00000228594" 9.77870314518105e-06 2.55455249977393e-09 3.1244581327321e-12
"ENSG00000197530" 4.73449497475275e-06 2.48039960828715e-08 3.9265473739035e-06
"ENSG00000189409" 2.19565422728771e-07 8.87825809000371e-07 3.15999842708502e-12
"ENSG00000248333" 3.67986296737413e-05 4.88818494297767e-05 2.93174261843573e-05
"ENSG00000189339" 2.11717873460073e-05 2.43454391458924e-05 1.31745914584762e-05
"ENSG00000008128" 4.6382526142609e-05 3.48920242425157e-05 4.84069200718927e-05
"ENSG00000215790" 1.2671449143617e-06 6.03732123746746e-06 3.13009391507213e-12
"ENSG00000008130" 1.42076485525701e-05 1.87622955188753e-05 2.25907031377172e-05
"ENSG00000078369" 0.000230216397217417 9.31588597494787e-05 0.000248931020823209
"ENSG00000169885" 4.28901419838267e-08 4.26736138481612e-12 3.12446760457353e-12
"ENSG00000178821" 6.43788695065346e-06 6.56066016982262e-06 3.12611276847841e-12
"ENSG00000142609" 1.57263405486839e-07 6.9477919863405e-12 3.11332328823815e-12
"ENSG00000187730" 4.71788632414572e-07 2.80134903254337e-11 3.12860189835874e-12
"ENSG00000067606" 4.16437316218662e-06 1.12927351263189e-07 3.12485154173775e-12
"ENSG00000162585" 2.71836246753381e-05 1.94069948367494e-11 1.16961706109516e-05
"ENSG00000269554" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000203301" 6.00460006515067e-07 1.50340218310175e-11 3.12402295880529e-12
"ENSG00000157933" 2.41667753753137e-05 3.57839469033309e-05 1.55917324687577e-06
"ENSG00000116151" 2.2210804861053e-06 1.97374724621361e-11 5.01898403384615e-07
"ENSG00000269753" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000157916" 6.27381085473148e-05 2.52170744372552e-05 6.42545468951482e-05
"ENSG00000157911" 2.91419810753818e-06 4.11679069765368e-06 3.12241753771158e-12
"ENSG00000149527" 2.37024319432993e-07 2.23609173537587e-07 3.114132004064e-12
"ENSG00000157881" 5.89555027672525e-06 8.0706283221033e-06 5.38009874720733e-06
"ENSG00000197921" 8.57802647735446e-08 3.64715236581525e-12 3.10303524756446e-12
"ENSG00000157873" 2.33540299306e-13 2.57803679659714e-12 0.000101760628860767
"ENSG00000157870" 1.25199436202642e-05 1.80329390296603e-06 3.00279984728546e-06
"ENSG00000142606" 1.42968013466324e-08 3.88750831789891e-12 3.1058695629174e-12
"ENSG00000215912" 4.52278211860104e-07 1.15888373274443e-06 3.12432974658013e-12
"ENSG00000169717" 1.14373692949518e-07 3.05445058256224e-12 3.13258842400742e-12
"ENSG00000142611" 2.39890219253622e-07 3.47131836960428e-08 3.10715090379615e-12
"ENSG00000130762" 1.34205017374016e-05 9.3288402081071e-06 3.12228851542426e-12
"ENSG00000162591" 1.17281842255716e-06 3.44109143118631e-06 1.72711815752035e-06
"ENSG00000158109" 2.47311864814073e-05 2.08092430072474e-05 2.01053833346879e-05
"ENSG00000116213" 1.48951590197664e-05 1.63565657031771e-05 2.52865886947401e-05
"ENSG00000078900" 2.08150051908504e-06 1.99993326768327e-06 3.01289318669846e-05
"ENSG00000162592" 1.13276411545467e-10 1.10023037185398e-06 3.11266775318468e-12
"ENSG00000235169" 2.48762091311718e-06 3.64494376173628e-11 3.1234914172128e-12
"ENSG00000130764" 4.92821111197532e-05 3.51920741444426e-05 2.43485045726862e-05
