"1" "2"
"NA19098.1.A01" 0.999169030384881 0.000830969615119227
"NA19098.1.A02" 0.998221081323173 0.00177891867682738
"NA19098.1.A03" 0.999547623136758 0.000452376863241965
"NA19098.1.A04" 0.998813148801305 0.00118685119869537
"NA19098.1.A05" 0.997870038135033 0.00212996186496748
"NA19098.1.A06" 0.998433240692252 0.00156675930774819
"NA19098.1.A07" 0.999481575796511 0.000518424203489253
"NA19098.1.A08" 0.999028869550054 0.000971130449945679
"NA19098.1.A09" 0.997603559426514 0.00239644057348598
"NA19098.1.A10" 0.998474454912474 0.00152554508752629
"NA19098.1.A11" 0.997487279304615 0.00251272069538465
"NA19098.1.A12" 0.998206899312288 0.00179310068771196
"NA19098.1.B01" 0.999444597744974 0.000555402255026201
"NA19098.1.B02" 0.996970560068385 0.00302943993161445
"NA19098.1.B03" 0.997830491510023 0.00216950848997682
"NA19098.1.B05" 0.998962956960473 0.00103704303952737
"NA19098.1.B06" 0.998246145598153 0.00175385440184712
"NA19098.1.B07" 0.998742786409167 0.00125721359083341
"NA19098.1.B08" 0.990677796641785 0.00932220335821522
"NA19098.1.B09" 0.995793601267555 0.00420639873244545
"NA19098.1.B10" 0.999667848427023 0.00033215157297669
"NA19098.1.B11" 0.999856161012209 0.000143838987791427
"NA19098.1.B12" 0.998650511232208 0.00134948876779224
"NA19098.1.C01" 0.996935234950983 0.00306476504901698
"NA19098.1.C02" 0.998311377327919 0.00168862267208114
"NA19098.1.C03" 0.997250105058065 0.00274989494193467
"NA19098.1.C04" 0.999717803031787 0.000282196968213334
"NA19098.1.C05" 0.999126687863514 0.000873312136485686
"NA19098.1.C06" 0.998671172546694 0.00132882745330586
"NA19098.1.C07" 0.993809060750359 0.00619093924964088
"NA19098.1.C08" 0.999552524322351 0.000447475677648718
"NA19098.1.C09" 0.9994880706644 0.000511929335600402
"NA19098.1.C10" 0.998750807997802 0.00124919200219777
"NA19098.1.C11" 0.998976089763525 0.00102391023647495
"NA19098.1.C12" 0.997271736330209 0.00272826366979087
"NA19098.1.D01" 0.999466110181564 0.000533889818436438
"NA19098.1.D02" 0.998601205562823 0.0013987944371774
"NA19098.1.D03" 0.997402510072409 0.00259748992759137
"NA19098.1.D04" 0.999573595928367 0.000426404071633152
"NA19098.1.D05" 0.99983616909019 0.000163830909809626
