"1" "2"
"NA19239.1.A01" 0.947788171152397 0.0522118288476033
"NA19239.1.A02" 0.966283403589354 0.0337165964106464
"NA19239.1.A03" 0.898704222796601 0.101295777203399
"NA19239.1.A04" 0.866381520640871 0.133618479359129
"NA19239.1.A05" 0.822043122112523 0.177956877887477
"NA19239.1.A06" 0.999871528130817 0.000128471869182845
"NA19239.1.A07" 0.658038400921274 0.341961599078726
"NA19239.1.A08" 0.777656129546263 0.222343870453737
"NA19239.1.A09" 0.87746420772092 0.12253579227908
"NA19239.1.A10" 0.668017824707252 0.331982175292748
"NA19239.1.A11" 0.910819647806883 0.0891803521931171
"NA19239.1.A12" 0.73597667932685 0.26402332067315
"NA19239.1.B01" 0.883544628753043 0.116455371246957
"NA19239.1.B02" 0.997581881966864 0.00241811803313579
"NA19239.1.B03" 0.984413320721895 0.0155866792781049
"NA19239.1.B04" 0.978578964481284 0.0214210355187157
"NA19239.1.B05" 0.973424053450949 0.0265759465490508
"NA19239.1.B06" 0.350343138174435 0.649656861825565
"NA19239.1.B07" 0.763957129761154 0.236042870238846
"NA19239.1.B08" 0.892900902473479 0.107099097526521
"NA19239.1.B09" 0.813173026752959 0.186826973247041
"NA19239.1.B10" 0.787954768203301 0.212045231796699
"NA19239.1.B11" 0.695924322206129 0.304075677793871
"NA19239.1.B12" 0.648153584614406 0.351846415385594
"NA19239.1.C01" 0.897251709256479 0.102748290743521
"NA19239.1.C02" 0.953981565879961 0.0460184341200395
"NA19239.1.C03" 0.671707542522753 0.328292457477247
"NA19239.1.C04" 0.951686187447108 0.0483138125528919
"NA19239.1.C05" 0.647260209617605 0.352739790382395
"NA19239.1.C06" 0.810227874399293 0.189772125600707
"NA19239.1.C07" 0.84073369313207 0.15926630686793
"NA19239.1.C08" 0.971435410497872 0.0285645895021276
"NA19239.1.C09" 0.984385442992337 0.0156145570076634
"NA19239.1.C10" 0.973791730045508 0.026208269954492
"NA19239.1.C11" 0.803486573709196 0.196513426290804
"NA19239.1.C12" 0.867328928437037 0.132671071562963
"NA19239.1.D01" 0.667096348920157 0.332903651079843
"NA19239.1.D02" 0.993087675070432 0.0069123249295677
"NA19239.1.D03" 0.591263519361987 0.408736480638013
"NA19239.1.D04" 0.9536318708183 0.0463681291816996
"NA19239.1.D05" 0.890671099136154 0.109328900863846
"NA19239.1.D06" 0.813810276121604 0.186189723878397
"NA19239.1.D07" 0.465608081049228 0.534391918950772
"NA19239.1.D08" 0.575041153702397 0.424958846297603
"NA19239.1.D09" 0.452386157454694 0.547613842545306
"NA19239.1.D10" 0.981828383227061 0.0181716167729389
"NA19239.1.D11" 0.705167368044232 0.294832631955768
"NA19239.1.D12" 0.945478479193528 0.0545215208064723
"NA19239.1.E01" 0.500012684805987 0.499987315194013
"NA19239.1.E02" 0.899615096694579 0.100384903305422
"NA19239.1.E03" 0.44711978141162 0.55288021858838
"NA19239.1.E04" 0.955891133179394 0.0441088668206059
"NA19239.1.E05" 0.520113745845822 0.479886254154178
"NA19239.1.E06" 0.988423860114147 0.0115761398858534
"NA19239.1.E07" 0.915856527963476 0.0841434720365243
"NA19239.1.E08" 0.883572564596087 0.116427435403913
"NA19239.1.E09" 0.882955956186929 0.117044043813071
"NA19239.1.E10" 0.971830299039881 0.0281697009601194
"NA19239.1.E11" 0.926291808586678 0.073708191413322
"NA19239.1.E12" 0.682050215722926 0.317949784277074
"NA19239.1.F01" 0.821970790112797 0.178029209887203
"NA19239.1.F02" 0.944697620436916 0.0553023795630842
"NA19239.1.F03" 0.880357888180133 0.119642111819867
"NA19239.1.F04" 0.991181723899317 0.00881827610068314
"NA19239.1.F05" 0.327433530271729 0.672566469728271
"NA19239.1.F06" 0.999207857572469 0.000792142427530845
"NA19239.1.F07" 0.973967637100535 0.0260323628994653
"NA19239.1.F08" 0.838649384185657 0.161350615814343
"NA19239.1.F09" 0.789747195079402 0.210252804920598
"NA19239.1.F10" 0.59093411055089 0.40906588944911
"NA19239.1.F11" 0.59320414563554 0.40679585436446
"NA19239.1.F12" 0.980802843933154 0.0191971560668465
"NA19239.1.G01" 0.599854577570574 0.400145422429426
"NA19239.1.G02" 0.952314209327869 0.0476857906721309
"NA19239.1.G03" 0.9054344372296 0.0945655627704001
"NA19239.1.G04" 0.780332469683294 0.219667530316706
"NA19239.1.G05" 0.670058585197117 0.329941414802883
"NA19239.1.G06" 0.847936698047819 0.152063301952181
"NA19239.1.G07" 0.909365545927589 0.0906344540724107
"NA19239.1.G08" 0.832345200141029 0.167654799858971
"NA19239.1.G09" 0.913030207016645 0.0869697929833548
"NA19239.1.G10" 0.548083304113964 0.451916695886036
"NA19239.1.G11" 0.932795219481762 0.0672047805182377
"NA19239.1.G12" 0.60079696116072 0.399203038839279
"NA19239.1.H01" 0.578551691212926 0.421448308787074
"NA19239.1.H02" 0.594711489408011 0.405288510591989
"NA19239.1.H03" 0.678554933758273 0.321445066241727
"NA19239.1.H04" 0.437482748017686 0.562517251982314
"NA19239.1.H05" 0.679085920561049 0.32091407943895
"NA19239.1.H06" 0.746910145321943 0.253089854678057
"NA19239.1.H07" 0.932686060037172 0.0673139399628275
"NA19239.1.H08" 0.607545182224792 0.392454817775208
"NA19239.1.H09" 0.547501362634009 0.452498637365991
"NA19239.1.H10" 0.884115973857412 0.115884026142588
"NA19239.1.H11" 0.646397885993946 0.353602114006055
"NA19239.1.H12" 0.893114756662142 0.106885243337858
