"1" "2" "3"
"NA19098.1.A01" 0.497756205432582 0.313098163528913 0.189145631038505
"NA19098.1.A02" 0.75550080854898 0.107000644075942 0.137498547375078
"NA19098.1.A03" 0.616364476907255 0.250931541427545 0.1327039816652
"NA19098.1.A04" 0.587841373446086 0.240760193378143 0.171398433175771
"NA19098.1.A05" 0.660920622744435 0.19526103509453 0.143818342161035
"NA19098.1.A06" 0.559485195546888 0.210227095373093 0.23028770908002
"NA19098.1.A07" 0.597274392749598 0.250925568610406 0.151800038639995
"NA19098.1.A08" 0.594618356231573 0.167123502637156 0.238258141131271
"NA19098.1.A09" 0.533235561832308 0.31225633793576 0.154508100231931
"NA19098.1.A10" 0.524103254282159 0.163143460517533 0.312753285200308
"NA19098.1.A11" 0.596608895865366 0.208210086595218 0.195181017539416
"NA19098.1.A12" 0.633926862182353 0.257518681618938 0.108554456198708
"NA19098.1.B01" 0.729311334524552 0.122946963356195 0.147741702119252
"NA19098.1.B02" 0.665442907699119 0.230410976239194 0.104146116061687
"NA19098.1.B03" 0.417644464362741 0.269930208174405 0.312425327462854
"NA19098.1.B05" 0.624360449807693 0.222290439248078 0.153349110944229
"NA19098.1.B06" 0.60969544387626 0.224710957323536 0.165593598800204
"NA19098.1.B07" 0.699210408021003 0.171242892764467 0.129546699214531
"NA19098.1.B08" 0.406889830222977 0.219692255178606 0.373417914598417
"NA19098.1.B09" 0.509471276519309 0.245111658025389 0.245417065455302
"NA19098.1.B10" 0.487665041783336 0.35998191538352 0.152353042833144
"NA19098.1.B11" 0.552176719261999 0.245899507970571 0.20192377276743
"NA19098.1.B12" 0.680538147092717 0.150136569757388 0.169325283149895
"NA19098.1.C01" 0.609171816630365 0.179959866855591 0.210868316514044
"NA19098.1.C02" 0.629725996522864 0.180290742557547 0.189983260919589
"NA19098.1.C03" 0.644128312097707 0.246027204067067 0.109844483835226
"NA19098.1.C04" 0.590135949036548 0.227818731378904 0.182045319584548
"NA19098.1.C05" 0.519025431501043 0.262416751628476 0.218557816870481
"NA19098.1.C06" 0.621670797426696 0.228647425559902 0.149681777013403
"NA19098.1.C07" 0.516910067392004 0.189745507812114 0.293344424795882
"NA19098.1.C08" 0.578946156156305 0.307451172346851 0.113602671496844
"NA19098.1.C09" 0.575446822841401 0.244304670699079 0.18024850645952
"NA19098.1.C10" 0.699844185578823 0.17877503842035 0.121380776000827
"NA19098.1.C11" 0.533028266730732 0.151647529803647 0.315324203465621
"NA19098.1.C12" 0.521783101202849 0.25229047313073 0.225926425666421
"NA19098.1.D01" 0.630781699046132 0.204908629133397 0.164309671820472
"NA19098.1.D02" 0.554291127539278 0.213167641314189 0.232541231146532
"NA19098.1.D03" 0.693349506101974 0.172586892890377 0.13406360100765
"NA19098.1.D04" 0.563870600068538 0.156113107727021 0.280016292204441
"NA19098.1.D05" 0.545927504322415 0.300839278830667 0.153233216846918
"NA19098.1.D06" 0.627150646641934 0.103774738853001 0.269074614505065
"NA19098.1.D07" 0.367883310283783 0.466169084232732 0.165947605483485
"NA19098.1.D08" 0.421190560057494 0.265958550332215 0.312850889610291
"NA19098.1.D09" 0.506356343517628 0.349958857840845 0.143684798641527
"NA19098.1.D10" 0.606576437208269 0.203897828329559 0.189525734462172
"NA19098.1.D11" 0.605753659695104 0.276234228499841 0.118012111805055
"NA19098.1.D12" 0.71611991315116 0.17337118676592 0.110508900082919
"NA19098.1.E01" 0.590926802097175 0.241057041654001 0.168016156248824
"NA19098.1.E02" 0.6218762099937 0.166462346851723 0.211661443154576
"NA19098.1.E03" 0.673636676237284 0.202197521951591 0.124165801811124
